Iteration	Replicate_ID	Posterior	Likelihood	Prior	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation[9]	speciation[10]
704	0	-183.1855	-114.8667	-68.31884	1	0.419884	0.410827	0.409935	0.405054	0.330942	0.361873	0.435626	0.371368	0.356944
705	1	-147.4625	-115.7515	-31.71109	1	0.318437	0.879197	1.13071	1.0647	0.66261	1.89065	1.24438	1.1608	0.584647
706	0	-181.3435	-117.6509	-63.69257	1	0.709012	0.295103	0.276406	0.262175	0.234055	0.220251	0.44777	0.161509	0.577604
707	1	-146.7476	-114.7851	-31.96244	1	0.215127	0.547183	1.00307	0.989511	0.905829	1.32807	1.11797	1.09713	1.18597
708	0	-182.489	-114.6042	-67.88482	1	0.379927	0.371121	0.400045	0.415809	0.392867	0.394185	0.351402	0.293851	0.296894
709	1	-115.1887	-117.527	2.338345	1	0.433362	0.6748	1.21486	1.14801	1.13136	1.12692	0.9727	0.997629	0.990246
710	0	-200.9067	-122.4291	-78.4776	1	0.450025	0.18657	0.153276	0.16673	0.168908	0.277985	0.2596	0.253555	0.318518
711	1	-142.8827	-113.8592	-29.02351	1	0.21544	0.584239	1.24766	1.20328	1.14405	1.13054	1.51164	1.39663	1.35918
712	0	-195.7375	-112.1784	-83.55903	1	0.0628745	0.061248	0.171784	0.163641	0.158042	0.324494	0.201095	0.235397	0.182973
713	1	-101.4532	-113.6894	12.23619	1	0.325485	0.7741	1.1915	1.1732	1.21312	1.20058	1.56476	1.27659	1.26011
714	0	-166.0162	-112.5837	-53.43255	1	0.116468	0.107694	0.285195	0.267115	0.254893	0.252277	0.201985	0.187524	0.281303
715	1	-144.3227	-117.6114	-26.7113	1	0.359131	0.401748	0.82639	1.01235	1.21315	1.24689	1.19073	1.156	0.537881
716	0	-154.5233	-111.0913	-43.43206	1	0.00932909	0.00916226	0.215269	0.239316	0.261487	0.2833	0.297682	0.297661	0.141146
717	1	-125.1619	-115.3335	-9.828455	1	0.140519	0.153425	1.46305	1.12324	0.946532	1.29774	1.04939	0.972481	0.113667
718	0	-137.4907	-112.7047	-24.78594	1	0.0825891	0.0711862	0.873823	0.782326	0.808331	0.850991	0.840203	1.23818	0.440934
719	1	-137.379	-111.9395	-25.43956	1	0.140323	0.159929	1.69421	1.3283	0.97605	1.39706	1.46836	1.47822	1.317
720	0	-164.4969	-113.8814	-50.61546	1	0.109701	0.713302	0.788268	0.281227	0.305176	0.331599	0.422022	0.204103	0.315142
721	1	-139.5355	-113.0073	-26.52814	1	0.28927	0.142902	1.81106	1.66238	0.932571	1.33812	1.53635	1.47906	1.23806
722	0	-165.4801	-115.1653	-50.31479	1	0.181272	0.212435	0.201563	0.322418	0.305501	0.314645	0.350474	0.340424	0.291598
723	1	-142.3349	-113.5997	-28.73514	1	0.356969	0.261253	1.50045	1.38581	0.517398	0.912006	1.09501	1.049	1.07039
724	0	-139.7301	-117.5409	-22.18921	1	0.345086	0.472384	0.412018	0.388209	0.384668	0.384343	0.366696	0.367988	0.370747
725	1	-157.9659	-115.3222	-42.64377	1	0.262341	0.20637	0.6737	0.641988	0.373715	0.880492	1.12758	1.0618	1.05421
726	0	-139.7204	-115.3047	-24.41574	1	0.334553	0.334566	0.414715	0.43673	0.443876	0.444452	0.445024	0.441838	0.436686
727	1	-152.08	-112.261	-39.81906	1	0.228748	0.172137	1.65324	1.2147	0.921315	1.03721	1.45097	1.34017	1.48159
728	0	-172.0381	-115.9709	-56.06721	1	0.314602	0.361046	0.678374	0.603228	0.487573	0.487472	0.486481	0.442938	0.306341
729	1	-150.7961	-112.6584	-38.13774	1	0.307804	0.286006	1.79724	1.12111	0.853043	1.019	1.81763	1.66581	1.83248
730	0	-171.2034	-111.2703	-59.9331	1	0.10135	0.0934237	0.816405	0.752121	0.519352	0.533753	0.604397	0.61615	0.596063
731	1	-145.0383	-113.1247	-31.91363	1	0.320566	0.315738	2.02835	1.33964	1.1527	1.15584	1.3163	1.05941	1.25617
732	0	-145.2454	-112.5218	-32.72368	1	0.0985891	0.0760587	1.25259	1.16624	0.831284	0.876656	0.846208	0.822991	0.706557
733	1	-129.428	-115.0409	-14.3871	1	0.279884	0.290006	1.40813	0.922964	0.876113	0.871164	1.06042	1.04692	1.24165
734	0	-164.0606	-116.2163	-47.84436	1	0.0891377	0.0681841	1.47776	1.42225	1.071	1.19513	1.55143	1.44059	1.08519
735	1	-136.7937	-113.3248	-23.46885	1	0.242062	0.307319	1.77646	1.06242	0.812696	0.920156	1.12808	1.04788	1.46281
736	0	-128.107	-112.5646	-15.54242	1	0.0626841	0.0517329	1.60036	1.36947	1.01535	1.18598	1.57004	1.33244	1.03369
737	1	-136.0492	-114.4808	-21.56842	1	0.144815	0.999066	1.69082	1.25022	1.16251	1.06497	1.13673	1.2358	1.17766
738	0	-150.7392	-116.2052	-34.53399	1	0.0625947	0.066218	1.66582	1.42308	0.942335	1.13368	1.45482	1.21263	0.983679
739	1	-146.0518	-112.3196	-33.73221	1	0.0665934	0.98865	1.41331	1.16195	1.06315	1.12751	1.28211	1.38679	1.44795
740	0	-140.2808	-112.2555	-28.02527	1	0.0989492	0.102254	1.9249	1.55841	0.935808	1.04727	1.3366	1.197	0.988412
741	1	-142.9097	-113.0512	-29.85854	1	0.0934943	0.892972	1.30524	0.960276	1.17912	1.23866	1.23791	1.26799	1.29116
742	0	-137.2139	-111.9545	-25.25938	1	0.0962175	0.095915	1.58041	1.29499	0.813266	1.0512	1.54754	1.23828	1.00738
743	1	-115.6872	-115.6506	-0.03657959	1	0.326807	1.00235	0.946828	1.23526	1.2509	1.30047	1.30339	1.31848	1.17355
744	0	-137.3859	-113.4069	-23.97905	1	0.128034	0.202773	1.643	1.46067	0.993887	1.06425	0.988004	1.54752	1.09581
745	1	-135.3958	-116.8553	-18.54054	1	0.124289	0.695827	0.7092	0.904031	1.00515	1.07847	1.01961	0.869699	0.833695
746	0	-138.8487	-112.5656	-26.28316	1	0.164959	0.261203	1.81792	1.29206	0.788115	0.873364	0.80147	1.11337	0.691688
747	1	-160.0369	-115.1755	-44.86136	1	0.301482	0.301272	1.28527	1.33753	1.13414	1.14317	0.871236	0.876949	0.93388
748	0	-160.2487	-112.0471	-48.20164	1	0.121327	0.183986	0.451306	0.402019	0.360373	0.425914	0.383745	0.357655	0.290728
749	1	-154.8187	-114.8884	-39.93028	1	0.430247	0.43845	0.708161	0.624662	0.532738	0.502943	0.695177	0.846286	0.829226
750	0	-175.3106	-115.6252	-59.68532	1	0.209513	0.225734	0.539405	0.604003	0.285665	0.291222	0.280338	0.281059	0.321857
751	1	-169.2194	-113.1936	-56.02588	1	0.127746	0.471076	0.423563	0.428001	0.327253	0.337481	0.407146	0.501788	0.255166
752	0	-155.1354	-112.5146	-42.62082	1	0.0239337	0.0234905	0.255505	0.284194	0.28751	0.298908	0.302072	0.298757	0.446164
753	1	-153.8171	-115.6438	-38.17334	1	0.234537	0.849986	0.609271	0.457326	0.350531	0.321419	0.346793	0.0702504	0.0698629
754	0	-146.0116	-116.6385	-29.37308	1	0.243916	0.237772	0.240222	0.239837	0.239846	0.24016	0.225892	0.22906	0.234731
755	1	-171.4464	-116.057	-55.38936	1	0.193881	0.211352	0.459677	0.344955	0.355152	0.589007	0.441658	0.26505	0.0757162
756	0	-138.8632	-114.9238	-23.93937	1	0.357131	0.361819	0.357564	0.357096	0.357045	0.310115	0.305462	0.286645	0.29057
757	1	-159.528	-114.8865	-44.64156	1	0.374216	0.333929	0.365014	0.329673	0.266015	0.272221	0.612436	0.315151	0.445843
758	0	-147.094	-115.7013	-31.39265	1	0.301504	0.30106	0.299638	0.346316	0.343879	0.340563	0.341915	0.33639	0.332168
759	1	-133.3852	-115.8803	-17.50488	1	0.36239	0.610294	0.624896	0.557506	0.586691	0.502645	0.542231	0.529797	0.473482
760	0	-165.5414	-115.0351	-50.50625	1	0.307032	0.306802	0.305041	0.279857	0.27665	0.244231	0.244242	0.233132	0.234621
761	1	-138.6937	-115.4106	-23.28309	1	0.339605	0.336123	0.307181	0.313591	0.308761	0.312669	0.295176	0.295564	0.284307
762	0	-149.5897	-115.7225	-33.86716	1	0.308741	0.308271	0.317261	0.321462	0.327923	0.327949	0.321311	0.317925	0.315636
763	1	-152.9481	-114.18	-38.76809	1	0.320694	0.326134	0.311177	0.325512	0.230422	0.242771	0.261359	0.280011	0.263146
764	0	-179.1071	-116.8533	-62.25383	1	0.358618	0.364526	0.360645	0.320911	0.310184	0.292205	0.249864	0.262848	0.237812
765	1	-187.9063	-113.82	-74.08633	1	0.253301	0.277026	0.354054	0.294214	0.188227	0.377432	0.378314	0.379223	0.392407
766	0	-181.671	-118.3704	-63.3006	1	0.486423	0.498283	0.32746	0.325621	0.264167	0.230153	0.224845	0.217939	0.212419
767	1	-207.5027	-114.0448	-93.45794	1	0.2398	0.284235	0.49008	0.485401	0.366977	0.376885	0.26711	0.260399	0.231485
768	0	-181.0829	-114.3371	-66.74588	1	0.568408	0.771356	0.773438	0.226963	0.239719	0.283786	0.224094	0.156164	0.388113
769	1	-168.1988	-113.5792	-54.61953	1	0.312206	0.284261	0.407921	0.421067	0.365675	0.368365	0.374746	0.371112	0.323389
770	0	-167.7433	-115.0655	-52.6778	1	0.280092	0.262027	0.256635	0.384986	0.169847	0.173019	0.328059	0.32322	0.475773
771	1	-182.2651	-114.0423	-68.22281	1	0.100908	0.108825	0.176151	0.175573	0.143147	0.275243	0.270005	0.276448	0.282593
772	0	-167.7157	-115.7065	-52.00921	1	0.287123	0.3595	0.358656	0.318666	0.281806	0.32351	0.323286	0.13519	0.134587
773	1	-175.7826	-113.7218	-62.06078	1	0.0417723	0.0982385	0.195066	0.184528	0.287831	0.259183	0.283297	0.272132	0.266526
774	0	-147.149	-115.4933	-31.65573	1	0.507104	0.51178	0.437645	0.439162	0.444027	0.421858	0.470017	0.321954	0.32895
775	1	-176.8672	-117.0986	-59.76861	1	0.0792686	0.118112	0.114455	0.116852	0.139562	0.135234	0.136968	0.116411	0.118738
776	0	-166.3487	-114.7969	-51.55178	1	0.369879	0.37373	0.364293	0.400971	0.438146	0.436614	0.416103	0.414994	0.41425
777	1	-186.7212	-114.0913	-72.62987	1	0.117383	0.128751	0.213561	0.218033	0.197982	0.181965	0.185835	0.186294	0.182962
778	0	-166.3367	-117.5768	-48.75994	1	0.193975	0.197158	0.20374	0.182137	0.180604	0.178284	0.17792	0.177454	0.165091
779	1	-171.0797	-112.9464	-58.13332	1	0.149496	0.15063	0.22849	0.223075	0.219826	0.328983	0.328051	0.329199	0.291104
780	0	-156.9931	-115.6937	-41.29936	1	0.270397	0.269442	0.267341	0.264548	0.267913	0.266806	0.341343	0.340669	0.34066
781	1	-169.6268	-116.6552	-52.9716	1	0.162218	0.187868	0.26117	0.226006	0.241951	0.24043	0.190872	0.210816	0.219104
782	0	-168.3176	-116.8157	-51.5019	1	0.362215	0.380492	0.397038	0.384053	0.387207	0.382524	0.359748	0.36523	0.365123
783	1	-168.1611	-113.8871	-54.27401	1	0.193653	0.225426	0.335041	0.26624	0.298081	0.296318	0.257699	0.240654	0.224338
784	0	-178.1894	-118.0989	-60.09049	1	0.611631	0.558233	0.563858	0.539885	0.464273	0.467034	0.484486	0.4946	0.50453
785	1	-169.6349	-112.9665	-56.66837	1	0.137021	0.316765	0.317035	0.314918	0.311345	0.313086	0.272121	0.299198	0.307754
786	0	-192.3668	-117.8847	-74.48206	1	0.883418	0.952605	0.954567	0.251837	0.256091	0.257774	0.268671	0.268748	0.274344
787	1	-142.8868	-118.6807	-24.20619	1	0.413079	0.541162	0.583516	0.596503	0.607649	0.604262	0.765449	0.787091	0.730994
788	0	-181.8354	-117.9204	-63.91494	1	1.34812	1.3243	1.304	0.378567	0.381536	0.385507	0.552045	0.547981	0.518237
789	1	-143.9736	-115.2733	-28.70036	1	0.280046	0.423529	0.41113	0.479697	0.483665	0.457787	0.488087	0.605359	0.601075
790	0	-171.3455	-115.5056	-55.83995	1	1.00156	1.04012	1.04578	0.342427	0.27459	0.278016	0.28285	0.279615	0.279333
791	1	-151.7529	-115.0833	-36.66958	1	0.0983591	0.176484	0.172553	0.167101	0.159122	0.220951	0.21176	0.207029	0.212046
792	0	-193.3481	-114.9206	-78.42747	1	0.819483	0.821223	0.826603	0.484743	0.41932	0.422402	0.4547	0.441819	0.428017
793	1	-161.3856	-114.3179	-47.06763	1	0.326603	0.322567	0.342367	0.344598	0.308449	0.302762	0.37422	0.416513	0.428868
794	0	-201.501	-119.3051	-82.19596	1	1.10762	1.02719	1.02667	0.986002	0.326482	0.319338	0.310103	0.361666	0.439669
795	1	-111.6572	-114.3465	2.689232	1	0.354802	0.356552	0.357739	0.357408	0.357796	0.357359	0.35748	0.362031	0.361751
796	0	-195.0129	-114.8486	-80.16433	1	0.980664	1.04337	0.875405	0.273071	0.27115	0.256992	0.277964	0.296769	0.314365
797	1	-131.5794	-114.871	-16.7084	1	0.298842	0.298367	0.298257	0.297411	0.297752	0.298294	0.298771	0.298718	0.297942
798	0	-212.6775	-116.8974	-95.78013	1	0.988187	1.02758	1.04054	1.17037	0.218119	0.258781	0.219787	0.222978	0.19426
799	1	-150.5209	-120.026	-30.49487	1	0.378011	0.395932	0.427641	0.353678	0.353163	0.352917	0.35601	0.329637	0.327516
800	0	-180.7044	-113.7108	-66.99362	1	0.701453	0.677627	0.73156	0.586756	0.321869	0.309555	0.323435	0.303098	0.22541
801	1	-137.5096	-115.8657	-21.64391	1	0.371669	0.402856	0.385487	0.348048	0.281195	0.289967	0.289928	0.278006	0.294918
802	0	-180.1718	-116.801	-63.37081	1	0.527467	0.552445	0.514215	0.490331	0.460611	0.414757	0.448354	0.499562	0.487943
803	1	-138.7572	-115.5716	-23.18561	1	0.402256	0.408752	0.409114	0.400182	0.401337	0.401131	0.371866	0.378431	0.377705
804	0	-195.007	-116.0732	-78.93376	1	0.38365	0.427838	0.293601	0.314963	0.402779	0.393149	0.474224	0.294746	0.259593
805	1	-136.103	-116.2782	-19.82478	1	0.316469	0.316205	0.32348	0.320803	0.320359	0.315143	0.312828	0.312992	0.31088
806	0	-180.105	-115.7044	-64.40054	1	0.324599	0.334316	0.328869	0.30351	0.307499	0.322062	0.344632	0.28736	0.238513
807	1	-141.4855	-115.2124	-26.27313	1	0.369123	0.33205	0.32813	0.279956	0.305598	0.238721	0.458576	0.458419	0.173153
808	0	-164.7642	-119.569	-45.19514	1	0.293695	0.269451	0.246373	0.243412	0.248052	0.210565	0.212276	0.217805	0.215806
809	1	-160.9157	-114.1125	-46.80321	1	0.262856	0.214151	0.408702	0.497293	0.455122	0.454446	0.432393	0.446897	0.454234
810	0	-169.2368	-113.8001	-55.43674	1	0.291924	0.271133	0.27618	0.302743	0.242557	0.238093	0.303812	0.297023	0.301781
811	1	-155.5275	-119.5462	-35.98128	1	0.479762	0.480155	0.483908	0.485401	0.526794	0.490013	0.496513	0.497949	0.548477
812	0	-168.7931	-113.6961	-55.09697	1	0.156875	0.165062	0.286377	0.282476	0.278162	0.287435	0.278534	0.24317	0.23831
813	1	-159.5066	-117.2857	-42.22086	1	0.360691	0.347988	0.347921	0.365067	0.369463	0.385699	0.3833	0.264119	0.246833
814	0	-182.4781	-112.9757	-69.50236	1	0.225344	0.237332	0.438694	0.404141	0.218979	0.195972	0.194875	0.18319	0.17897
815	1	-168.8871	-124.828	-44.05905	1	0.493539	0.492313	0.367363	0.436428	0.42035	0.396839	0.40002	0.394739	0.376168
816	0	-198.1446	-117.89	-80.25463	1	0.322842	0.311821	0.287081	0.251661	0.259224	0.225477	0.22556	0.231078	0.197598
817	1	-148.0094	-115.3072	-32.70227	1	0.16526	0.159735	0.320171	0.337434	0.319313	0.318602	0.318856	0.304896	0.314856
818	0	-205.4322	-116.1633	-89.26887	1	0.28052	0.277029	0.358894	0.361644	0.380553	0.405075	0.476789	0.501339	0.572724
819	1	-167.7893	-114.8208	-52.96847	1	0.258685	0.259243	0.267765	0.289633	0.283343	0.312724	0.310051	0.27483	0.268144
820	0	-174.1113	-112.1454	-61.96585	1	0.209639	0.237377	0.650573	0.5552	0.332339	0.349238	0.352988	0.348674	0.350332
821	1	-170.3009	-115.8632	-54.43771	1	0.221473	0.235177	0.236591	0.274873	0.284863	0.331545	0.332502	0.312338	0.286432
822	0	-184.1489	-113.3549	-70.79405	1	0.081848	0.0752769	0.139838	0.235564	0.245315	0.2032	0.229271	0.219411	0.338205
823	1	-169.3198	-115.1324	-54.18736	1	0.314031	0.330874	0.496292	0.475258	0.463739	0.417156	0.286892	0.404763	0.526144
824	0	-194.2901	-113.8469	-80.4432	1	0.184174	0.0884846	0.416587	0.447236	0.341346	0.275206	0.341118	0.222491	0.076541
825	1	-155.8917	-115.6605	-40.23116	1	0.325396	0.332477	0.329127	0.277437	0.294361	0.305084	0.24979	0.251609	0.258233
826	0	-162.6048	-114.6715	-47.93324	1	0.278243	0.375217	0.395087	0.348701	0.210384	0.200255	0.437781	0.499004	0.300356
827	1	-167.3307	-114.0893	-53.24139	1	0.441449	0.394344	0.354787	0.361838	0.23001	0.28434	0.261064	0.328577	0.342512
828	0	-196.3362	-115.4064	-80.92989	1	0.241249	0.187363	0.256582	0.41865	0.165723	0.167628	0.380248	0.329372	0.218328
829	1	-154.6373	-118.5429	-36.09446	1	0.316177	0.316854	0.308694	0.334988	0.339842	0.339817	0.431489	0.43001	0.426325
830	0	-166.8857	-117.0782	-49.80746	1	0.179696	0.179631	0.182662	0.184389	0.183671	0.188187	0.143836	0.144533	0.13717
831	1	-157.0016	-118.3882	-38.6134	1	0.320965	0.315665	0.320456	0.319297	0.283713	0.282199	0.282903	0.283453	0.294753
832	0	-129.5025	-116.6419	-12.86055	1	0.153006	0.158474	0.157558	0.156495	0.187076	0.202132	0.195372	0.188264	0.177567
833	1	-176.0927	-117.7801	-58.3126	1	0.323102	0.315587	0.392266	0.39748	0.389227	0.362669	0.385623	0.390125	0.431591
834	0	-170.8178	-116.2132	-54.6046	1	0.128891	0.151275	0.129035	0.117919	0.118763	0.150898	0.174726	0.183315	0.166294
835	1	-125.7359	-115.4354	-10.30046	1	0.422566	0.415566	0.457707	0.457092	0.437942	0.421381	0.483375	0.481931	0.597898
836	0	-201.5124	-116.954	-84.55841	1	0.125838	0.144134	0.143512	0.181217	0.199761	0.210988	0.194356	0.0754697	0.0480107
837	1	-157.7051	-115.6681	-42.03696	1	0.398194	0.367988	0.371327	0.276697	0.240761	0.236193	0.229438	0.231412	0.198786
838	0	-175.4571	-116.1354	-59.3217	1	0.138395	0.137947	0.186707	0.169131	0.225742	0.244674	0.248303	0.215624	0.0805241
839	1	-161.0633	-115.5456	-45.51773	1	0.36545	0.401666	0.409613	0.293178	0.291179	0.262331	0.281994	0.297789	0.293341
840	0	-158.2187	-117.1334	-41.08528	1	0.247253	0.237567	0.240596	0.23781	0.20709	0.193037	0.192602	0.193291	0.193232
841	1	-134.6219	-114.9427	-19.67923	1	0.319215	0.319676	0.312936	0.353259	0.361447	0.364174	0.365819	0.355851	0.367476
842	0	-151.2824	-115.8674	-35.41505	1	0.323277	0.298185	0.303989	0.291895	0.294869	0.257981	0.239634	0.239676	0.236724
843	1	-147.3135	-115.6484	-31.66508	1	0.451103	0.449974	0.441215	0.477561	0.451649	0.438621	0.45126	0.524721	0.51316
844	0	-164.2334	-115.4742	-48.75923	1	0.245987	0.245668	0.244866	0.243312	0.243435	0.24303	0.243547	0.243547	0.239446
845	1	-152.0595	-116.8352	-35.22427	1	0.348264	0.353179	0.354773	0.344319	0.360696	0.32701	0.308586	0.283222	0.277066
846	0	-161.9492	-120.4276	-41.52162	1	0.473615	0.472112	0.465255	0.465537	0.466791	0.467016	0.473412	0.477785	0.47687
847	1	-138.0726	-120.3234	-17.74922	1	0.504	0.388678	0.407272	0.395995	0.399946	0.431044	0.328862	0.324364	0.339117
848	0	-133.1963	-114.6075	-18.58878	1	0.34459	0.349429	0.345399	0.346834	0.34263	0.355618	0.355526	0.348461	0.345242
849	1	-129.8007	-116.8627	-12.93805	1	0.311984	0.313144	0.309361	0.303307	0.30846	0.462793	0.419015	0.447739	0.438558
850	0	-146.6436	-117.6356	-29.00794	1	0.264449	0.307021	0.276089	0.310246	0.310416	0.289145	0.290964	0.293191	0.293168
851	1	-132.9836	-116.1661	-16.81748	1	0.363309	0.361791	0.3614	0.341512	0.3464	0.365789	0.363181	0.363047	0.362229
852	0	-145.1971	-116.3667	-28.83034	1	0.251965	0.260618	0.242392	0.251295	0.2587	0.261099	0.238304	0.238895	0.238195
853	1	-130.9236	-115.8312	-15.09239	1	0.262468	0.265883	0.265484	0.2692	0.268872	0.270079	0.268958	0.268953	0.267315
854	0	-132.8028	-116.0403	-16.76246	1	0.309123	0.281093	0.280477	0.294028	0.294025	0.29501	0.295197	0.296318	0.284718
855	1	-156.6511	-120.0998	-36.55133	1	0.559332	0.529364	0.511804	0.496221	0.484192	0.448225	0.44727	0.447307	0.448908
856	0	-130.4916	-114.1037	-16.38787	1	0.339779	0.339854	0.339669	0.329982	0.325336	0.324689	0.323463	0.322072	0.33212
857	1	-155.0267	-116.0089	-39.01775	1	0.282466	0.370648	0.447299	0.448069	0.427666	0.434218	0.434073	0.434376	0.46891
858	0	-159.2004	-114.5421	-44.65831	1	0.293068	0.297414	0.29755	0.2976	0.297475	0.295246	0.295739	0.259218	0.260913
859	1	-165.223	-117.5084	-47.71457	1	0.389628	0.412008	0.34499	0.357202	0.238826	0.238926	0.230058	0.229001	0.230172
860	0	-139.2083	-115.7449	-23.46342	1	0.313773	0.316996	0.323131	0.327403	0.333345	0.333501	0.295614	0.274627	0.265821
861	1	-155.5573	-119.5702	-35.98703	1	0.554229	0.558439	0.549638	0.567005	0.580466	0.561614	0.564189	0.537949	0.548745
862	0	-149.5917	-115.6775	-33.91419	1	0.278171	0.277966	0.295682	0.286739	0.30066	0.303854	0.171591	0.175591	0.175458
863	1	-171.9795	-113.8404	-58.13905	1	0.293491	0.326713	0.327023	0.3261	0.236046	0.256724	0.25785	0.21566	0.220784
864	0	-149.1968	-114.3765	-34.82027	1	0.283294	0.282921	0.28204	0.275192	0.270901	0.270974	0.274839	0.274111	0.274377
865	1	-180.8425	-117.2883	-63.55422	1	0.148217	0.154222	0.155017	0.162317	0.175282	0.170302	0.364749	0.357473	0.360182
866	0	-135.5121	-116.6688	-18.84324	1	0.507737	0.49694	0.496293	0.478145	0.421068	0.4209	0.417651	0.428688	0.441773
867	1	-207.9034	-116.9176	-90.98585	1	0.375764	0.482569	0.401853	0.324849	0.304366	0.289978	0.348139	0.675933	0.685595
868	0	-130.0804	-115.5392	-14.54122	1	0.336705	0.337687	0.346155	0.348439	0.44414	0.454022	0.449471	0.470649	0.430505
869	1	-185.9183	-114.6209	-71.29738	1	0.431756	0.42346	0.478273	0.488583	0.380677	0.429259	0.352262	0.22614	0.207876
870	0	-152.113	-114.1696	-37.94338	1	0.322676	0.394983	0.40381	0.475249	0.458522	0.513962	0.515318	0.373156	0.391438
871	1	-186.9704	-119.6372	-67.33323	1	0.512982	0.574895	0.530189	0.519747	0.47069	0.429614	0.256705	0.228442	0.232651
872	0	-188.9592	-114.6696	-74.28968	1	0.275092	0.285767	0.392782	0.30333	0.304218	0.304084	0.303913	0.303465	0.172006
873	1	-182.0933	-118.5935	-63.4998	1	0.135615	0.130212	0.120451	0.180246	0.201789	0.238669	0.270848	0.304966	0.268591
874	0	-151.9841	-117.9909	-33.99314	1	0.447024	0.438994	0.435234	0.430915	0.428331	0.429213	0.431924	0.431673	0.43504
875	1	-187.6433	-117.0559	-70.58734	1	0.634351	0.604605	0.370008	0.38808	0.323597	0.257752	0.224924	0.294038	0.339784
876	0	-134.506	-115.2647	-19.24131	1	0.348362	0.372005	0.370539	0.384803	0.385357	0.397035	0.401377	0.41541	0.338486
877	1	-146.6786	-114.4646	-32.21395	1	0.296299	0.296826	0.295698	0.295641	0.292607	0.292324	0.295193	0.294143	0.286082
878	0	-148.2896	-115.606	-32.68355	1	0.257749	0.221493	0.447377	0.407286	0.362658	0.352759	0.413333	0.408807	0.420668
879	1	-175.0761	-114.8803	-60.19575	1	0.316624	0.3136	0.326704	0.328508	0.342839	0.343971	0.343497	0.332693	0.538904
880	0	-161.9852	-112.3956	-49.58965	1	0.0854098	0.0879285	0.443519	0.474455	0.406276	0.326254	0.259156	0.174491	0.142735
881	1	-175.778	-115.8701	-59.90789	1	0.2439	0.296664	0.28056	0.295232	0.316301	0.309285	0.305928	0.231836	0.23113
882	0	-191.158	-112.0023	-79.15562	1	0.0223735	0.021562	0.101028	0.264571	0.223537	0.285862	0.287329	0.285517	0.289306
883	1	-158.6044	-116.9902	-41.61427	1	0.160686	0.162075	0.216524	0.218685	0.219269	0.223302	0.173554	0.203282	0.0940062
884	0	-173.3383	-113.3695	-59.96879	1	0.00606693	0.00585839	0.11219	0.223476	0.20193	0.242371	0.223202	0.304436	0.304899
885	1	-143.0321	-114.1074	-28.92476	1	0.281494	0.279069	0.584682	0.463648	0.438827	0.634943	0.531953	0.528813	0.622351
886	0	-175.8453	-114.2297	-61.6156	1	0.00616173	0.00620141	0.0896944	0.225356	0.177559	0.209713	0.278371	0.163737	0.178524
