Iteration	Replicate_ID	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]
6550	0	-190.7858	-111.7213	-79.06448	0.900204	6.41697e-07	6.35188e-07	1.55518e-06	1.63742e-05	8.32511e-06	1.04126e-05	3.46077e-07	1.12367e-09	3.71313e-09
6551	1	-157.6859	-113.8713	-43.81464	0.934139	0.926251	3.75441e-05	3.77537e-05	2.20271e-05	1.92237e-05	1.95601e-05	1.9474e-05	1.85847e-05	1.84417e-05
6552	0	-223.3139	-112.8874	-110.4265	0.927587	0.882548	0.00095536	2.12048e-17	1.6189e-53	3.00719e-17	6.99761e-18	1.08116e-30	7.7891e-30	7.52522e-30
6553	1	-162.0829	-111.5474	-50.53553	0.946003	0.00421556	0.0041357	0.00453155	0.00459602	0.00509798	0.00566802	0.00875267	0.0087539	0.00911041
6554	0	-207.7691	-113.9757	-93.79336	0.95208	1.54848e-233	9.86218e-234	8.17953e-206	3.02097e-205	3.35391e-204	3.2896e-204	8.02474e-204	2.3547e-204	7.14566e-217
6555	1	-153.641	-111.544	-42.09693	0.980434	0.0184446	0.0186409	0.0189808	0.0188708	0.0170319	0.0172208	0.0135502	0.0128007	0.0128072
6556	0	-187.7496	-118.6066	-69.14306	0.733903	1.00603	1.81931e-12	1.33514e-12	2.70696e-11	2.77305e-11	2.50242e-11	2.15726e-11	1.87434e-11	1.82541e-11
6557	1	-128.9093	-111.2183	-17.69102	0.960936	0.22018	0.212426	0.213745	0.212339	0.216122	0.222659	0.220053	0.220553	0.218462
6558	0	-177.3229	-118.2381	-59.08487	0.914718	0.901077	0.157119	0.128406	0.0276124	0.0233832	0.0453935	0.0080715	0.0132774	0.0136493
6559	1	-165.6008	-114.7032	-50.89763	0.9278	0.0911381	0.0937861	0.0940443	0.113621	0.104614	0.0871236	0.0748665	0.0736195	0.0946446
6560	0	-146.6424	-115.6958	-30.94655	0.916741	0.803658	0.157443	0.189205	0.171329	0.171316	0.105723	0.121467	0.0687348	0.065663
6561	1	-152.407	-119.7792	-32.62774	0.77268	0.276015	0.0419318	0.056512	0.0475113	0.0467371	0.0292517	0.0292485	0.0252504	0.00947116
6562	0	-131.0004	-115.4914	-15.50904	0.991256	1.05827	0.182548	0.18043	0.153421	0.153447	0.230531	0.232039	0.259101	0.261733
6563	1	-157.1102	-115.4958	-41.61439	0.883781	1.10717	1.47525e-05	1.43003e-05	1.4648e-05	1.75619e-05	6.48693e-05	6.04803e-06	6.05444e-06	5.96522e-06
6564	0	-160.089	-115.3533	-44.73569	0.9581	0.923633	5.65469e-07	5.81472e-07	5.49102e-07	6.93215e-07	2.83053e-13	3.07079e-13	3.34568e-13	3.97244e-13
6565	1	-167.7538	-116.1011	-51.65274	0.987231	2.29272	0.00543398	0.00159544	0.00145152	0.00197381	0.00171387	0.00122339	0.00121503	0.00179723
6566	0	-170.6538	-117.5269	-53.12691	0.786373	1.31234	0.567423	0.0111904	0.0093807	0.0019199	0.00171829	0.00170951	9.80756e-05	6.66167e-05
6567	1	-160.6606	-119.1068	-41.55375	0.970803	0.97941	0.051767	0.0304063	0.0203196	0.0193051	0.0228931	0.0923116	0.0920369	0.224863
6568	0	-171.2778	-118.0899	-53.1879	0.991101	1.7719	0.623153	0.579041	0.474254	0.0312657	0.035806	0.0682368	0.907044	5.8938e-06
6569	1	-175.8803	-113.8832	-61.99706	0.955599	0.951201	0.00520569	0.00558004	0.00844974	0.00394001	0.00664477	0.00842636	0.0141675	0.143002
6570	0	-158.3886	-115.421	-42.96762	0.963317	2.72625	0.447753	0.369313	0.327808	0.00408381	0.0169896	0.0263068	0.67794	0.191894
6571	1	-162.8535	-115.7154	-47.13818	0.919153	1.02619	0.000123374	0.000189969	0.000319535	0.00883735	0.00709855	0.0190807	0.00841558	0.00451116
6572	0	-164.4894	-116.8271	-47.66227	0.87236	1.5564	0.42655	0.260831	0.162565	0.000134178	0.000198417	9.59564e-05	3.25158e-05	0.000440057
6573	1	-168.4584	-114.6626	-53.79578	0.964709	1.25985	2.71935e-18	1.5332e-18	1.75197e-18	1.1966e-18	1.07399e-18	6.45866e-18	8.79941e-18	2.88649e-19
6574	0	-159.8272	-117.361	-42.4662	0.809767	0.745411	0.0210391	0.0166646	0.0205782	0.0161128	0.0114923	0.00206725	0.00220437	0.000475856
6575	1	-170.4253	-116.8647	-53.56066	0.999593	0.958994	0.000275789	7.22257e-05	6.72618e-05	9.80652e-05	0.00338165	0.00543889	0.00474757	0.0117381
6576	0	-185.2757	-118.8925	-66.38315	0.912826	0.722806	0.0287311	0.0251466	0.00249225	0.00475275	0.000132271	0.000103946	3.31247e-07	3.05547e-07
6577	1	-183.7472	-115.7044	-68.04289	0.92243	0.886481	2.15672e-51	4.47368e-55	9.28444e-56	1.43125e-55	2.8834e-57	5.18902e-60	1.10097e-54	2.89715e-54
6578	0	-170.3169	-115.2247	-55.0922	0.910087	0.944731	0.0238234	0.00688496	3.62511e-05	3.84203e-05	4.81738e-12	4.76499e-12	1.89525e-08	2.95027e-12
6579	1	-155.47	-115.6133	-39.85663	0.996817	1.07639	1.33949e-11	8.27198e-12	2.34858e-08	2.37012e-08	1.95852e-08	2.08798e-08	2.08021e-08	2.19234e-08
6580	0	-173.0456	-116.486	-56.55957	0.881397	4.29191e-12	3.02601e-12	3.02511e-12	2.785e-12	2.78273e-12	7.16746e-13	7.29907e-13	5.65092e-14	5.76896e-14
6581	1	-154.5805	-116.0422	-38.53834	0.966655	0.990056	0.140238	0.139277	0.227523	0.207504	0.2049	0.217201	0.217658	0.21463
6582	0	-132.2713	-116.3182	-15.95311	0.853251	0.853343	0.0381796	0.0381537	0.0394834	0.0378888	0.0366723	0.0367341	0.0360297	0.0321417
6583	1	-130.5287	-113.7261	-16.80262	0.994596	1.02688	0.0611829	0.0633389	0.0638084	0.063617	0.0628382	0.0687012	0.0690809	0.0662326
6584	0	-142.1606	-120.9971	-21.16354	0.625812	0.624743	0.609501	0.379857	0.359733	0.385596	0.384949	0.384377	0.399244	0.410093
6585	1	-154.7298	-113.5213	-41.20848	0.973203	0.993365	0.412657	0.294323	0.275101	0.225752	0.267764	0.264169	0.291013	0.289702
6586	0	-139.2233	-114.5174	-24.70594	0.994273	0.990415	0.160257	0.160805	0.164721	0.147847	0.147322	0.14679	0.143337	0.153622
6587	1	-189.8028	-114.546	-75.25683	0.881045	0.958617	7.27759e-06	1.63235e-05	5.48551e-09	6.75841e-09	6.21069e-09	6.26295e-09	2.64247e-09	2.78325e-09
6588	0	-138.9709	-115.4642	-23.50663	0.98026	0.548002	0.0200042	0.0200404	0.019883	0.0212163	0.0212293	0.0212061	0.0212197	0.0212092
6589	1	-159.0206	-111.5493	-47.47127	0.9847	0.978542	0.00418008	0.00625731	0.00669616	0.00737684	0.00741965	0.00797031	0.00814475	0.00813281
6590	0	-142.5635	-114.5101	-28.05339	0.983372	0.978087	0.0289151	0.0365336	0.0371197	0.0381489	0.037504	0.0372846	0.0430412	0.0429988
6591	1	-163.0234	-115.2154	-47.80805	0.898019	0.952	0.346969	0.496028	0.524634	0.405353	0.388261	0.386879	0.386441	0.402421
6592	0	-122.2918	-114.9716	-7.32022	0.892236	0.919048	0.00119833	0.00121233	0.00122517	0.00116376	0.00116342	0.00119188	0.00117756	0.00119981
6593	1	-172.011	-115.2612	-56.74982	0.803321	0.753074	0.0242232	0.0192715	0.0229463	0.012256	0.0121128	0.00549493	0.0057067	0.00563839
6594	0	-137.7114	-116.0878	-21.62366	0.904419	0.905797	0.00134483	0.00133862	0.00134107	0.00136167	0.00134728	0.00136318	0.00128791	0.00100672
6595	1	-153.0846	-114.8375	-38.24712	0.986771	0.818388	0.0446759	0.0447885	0.0465008	0.0393668	0.0375806	0.0321841	0.0247378	0.0245529
6596	0	-158.4069	-115.6084	-42.79849	0.925421	0.947749	0.00231701	0.00198496	0.00151484	0.00149713	0.00114443	0.00116382	0.00109374	0.00109093
6597	1	-148.8247	-118.2527	-30.57208	0.994908	0.701827	0.632334	0.157467	0.251644	0.203007	0.00530084	0.0053441	0.00531029	0.00727504
6598	0	-127.5056	-114.8099	-12.6957	0.963565	0.964806	0.000142164	0.000142196	0.000141713	0.000146729	0.00014774	0.000149414	0.000147821	0.000170604
6599	1	-142.3131	-121.0793	-21.23379	0.993057	0.90523	0.917366	0.46041	0.458415	0.466192	0.388751	0.395478	0.429116	0.447661
6600	0	-156.8591	-114.3643	-42.49482	0.93775	0.894819	0.00283495	0.00284496	0.00311714	0.00108945	0.00108919	0.000658853	0.000587698	0.000585634
6601	1	-166.7476	-118.3267	-48.42094	0.9012	1.47831	0.499567	0.558586	0.576333	0.539206	0.0242102	0.0429956	0.0433602	0.0390946
6602	0	-168.0038	-114.5598	-53.44394	0.978195	0.906239	0.0290808	0.0290567	0.0309877	0.025578	0.0243802	0.025258	0.024243	0.0237379
6603	1	-173.0555	-114.6031	-58.45235	0.977999	0.555129	0.0133033	0.0139048	0.0158349	0.00768888	0.00789857	0.00738944	0.00788441	0.0111013
6604	0	-143.7207	-115.9878	-27.73292	0.833019	2.56473	0.00172856	0.00171048	0.0016929	0.00172676	0.00238641	0.0025247	0.0025281	0.00367823
6605	1	-154.0139	-116.2153	-37.7986	0.943459	1.01895	0.0603717	0.0554722	0.0543667	0.0154089	0.00568142	0.00540356	0.00535598	0.00533368
6606	0	-148.2546	-114.3655	-33.88914	0.942019	2.1972	0.0163764	0.017253	0.0176741	0.0220035	0.000480614	0.000507788	0.000504821	0.000503898
6607	1	-180.7778	-115.3139	-65.46391	0.961073	0.955321	6.3201e-14	3.74394e-11	2.64051e-11	1.72004e-11	2.34052e-11	5.7873e-11	1.27808e-10	1.75658e-09
6608	0	-133.8914	-116.4876	-17.40381	0.965822	1.01873	0.167694	0.17205	0.169585	0.168531	0.0898271	0.0902549	0.0936694	0.0743781
6609	1	-189.2589	-113.462	-75.79681	0.952863	1.5012	2.99083e-05	8.65354e-09	9.05435e-15	2.34601e-17	5.10063e-18	8.62517e-18	5.1538e-46	3.73593e-46
6610	0	-166.2904	-115.2659	-51.02442	0.978483	0.953071	0.0469639	0.0511731	0.0228727	0.0125276	0.0088265	0.00788901	0.00787987	0.00166213
6611	1	-193.4093	-117.0908	-76.31853	0.842719	0.160225	0.000346252	0.00144941	6.03619e-05	8.58842e-05	0.000126069	0.00010195	0.0019711	0.00309097
6612	0	-151.8392	-117.0302	-34.80908	0.840542	0.816005	0.115623	0.106336	0.128029	0.114351	0.116171	0.201517	0.248696	0.265169
6613	1	-191.2791	-119.7849	-71.49422	0.74426	2.22325e-05	2.33675e-05	2.11819e-05	5.79868e-05	5.93481e-05	5.97195e-05	2.02511e-05	1.67403e-06	1.05878e-06
6614	0	-173.9555	-114.1614	-59.79403	0.998913	0.588111	0.606477	0.000680622	0.0201832	0.0258967	0.0186619	0.0199585	0.0151567	0.0145834
6615	1	-184.8218	-116.3402	-68.48164	0.871817	6.20086e-07	1.38619e-06	1.93997e-06	1.59806e-05	1.32198e-05	9.49749e-06	5.21094e-06	1.40692e-07	2.68905e-07
6616	0	-154.7741	-114.9263	-39.84774	0.920875	0.897821	2.51904e-05	2.79192e-05	6.11934e-05	3.36368e-05	2.57339e-05	2.80347e-05	3.00489e-05	3.26154e-05
6617	1	-164.3285	-114.4964	-49.83216	0.96445	2.60405	0.102447	0.343694	0.280447	0.304327	0.11239	0.113566	0.0837823	0.0906887
6618	0	-138.5303	-114.8604	-23.66993	0.996072	1.18667	0.115741	0.114591	0.114862	0.132462	0.124097	0.128599	0.125576	0.132149
6619	1	-182.0791	-118.1239	-63.95515	0.720441	0.681106	0.000408416	0.00142788	0.00156066	0.00159942	0.00149969	0.00143887	4.58179e-06	4.64026e-06
6620	0	-120.5124	-114.4346	-6.077815	0.895039	0.860671	0.00240419	0.00240423	0.00240973	0.00240886	0.00236173	0.00236842	0.00236602	0.00236276
6621	1	-175.7188	-113.7064	-62.01243	0.998848	0.917171	0.128085	0.026586	0.0402394	0.000101013	0.000111342	1.68189e-09	4.86189e-10	1.12381e-09
6622	0	-153.32	-114.5702	-38.74976	0.983937	1.09026	0.48452	0.27598	0.229912	0.275128	0.35014	0.325578	0.512532	0.465436
6623	1	-194.6903	-114.4983	-80.19196	0.981796	1.64582	3.37893e-51	2.11064e-51	1.61954e-51	1.42857e-51	9.04913e-51	4.61507e-51	1.03719e-42	1.92042e-43
6624	0	-149.5535	-118.4445	-31.10898	0.910946	0.593709	0.481794	0.390463	0.411166	0.409423	0.412122	0.385916	0.394142	0.00392937
6625	1	-158.4471	-115.9292	-42.51794	0.998601	1.1105	0.17633	0.160347	0.150382	0.153926	0.00576162	0.176518	0.173882	0.0945832
6626	0	-140.1634	-115.5855	-24.57796	0.979867	0.982369	0.391996	0.117707	0.447605	0.449741	0.333666	0.266784	0.0322057	0.0366467
6627	1	-167.4145	-117.0104	-50.40412	0.974184	1.30709	0.44686	0.49686	0.551564	0.555106	0.0217349	0.00527013	0.00392186	0.581411
6628	0	-151.1196	-119.1846	-31.93507	0.983928	0.817321	0.819615	0.796928	0.501257	0.525584	0.488884	0.429648	0.417294	0.49671
6629	1	-124.3668	-117.0187	-7.348085	0.980427	0.962762	0.79295	0.334112	0.380022	0.349577	0.285522	0.307437	0.306566	0.307734
6630	0	-158.1946	-116.9642	-41.23041	0.992753	1.13645	1.08296	1.06404	0.685654	0.67344	0.658244	0.00539472	1.05714	0.286032
6631	1	-152.6283	-116.7293	-35.89897	0.922203	1.07093	0.108135	0.108762	0.346625	0.331877	0.330671	0.339086	0.284085	0.283734
6632	0	-147.0676	-117.8259	-29.24172	0.994713	0.783401	0.731023	0.398974	0.398912	0.402076	0.401439	0.089582	0.00471568	0.00555682
6633	1	-165.2605	-114.4349	-50.82564	0.968733	0.768752	0.0112737	0.0111666	0.011815	0.0117109	0.0117179	0.0131684	1.72022e-05	1.73546e-05
6634	0	-120.3448	-120.407	0.06217648	0.940922	0.929928	0.916571	0.310796	0.318399	0.318222	0.318255	0.283285	0.283336	0.277813
6635	1	-139.8411	-114.9475	-24.8936	0.993159	0.989999	0.189326	0.0388523	0.0383177	0.038246	0.0368648	0.0265483	0.0237587	0.0368401
6636	0	-151.7745	-115.4654	-36.30903	0.994752	1.09384	0.00847774	0.00791568	0.00575441	0.00552486	0.00550436	0.00544092	0.00574728	0.00576314
6637	1	-191.6604	-116.3614	-75.29898	0.884641	0.939187	0.142156	4.33916e-55	3.83862e-55	5.35669e-54	2.59324e-53	2.58708e-53	1.72087e-53	1.48605e-51
6638	0	-133.6018	-117.2667	-16.33509	0.86578	0.869294	0.180785	0.187138	0.186742	0.211425	0.205445	0.208324	0.208424	0.22636
6639	1	-143.119	-115.7752	-27.34378	0.957908	0.707586	0.181151	0.145666	0.0775148	0.0648779	0.0842886	0.0743816	0.0702089	0.0705195
6640	0	-145.33	-114.3845	-30.94542	0.959492	0.994212	8.56319e-08	8.46064e-08	7.86338e-08	1.54235e-08	1.59103e-08	1.6052e-08	1.33577e-08	1.32938e-08
6641	1	-186.4704	-116.0351	-70.4353	0.934359	0.00132849	0.00149591	0.0168822	0.0197362	0.0358662	0.0131317	0.00268654	0.00137441	0.0261025
6642	0	-140.2347	-114.8426	-25.3921	0.94161	0.749696	0.0248305	0.0250073	0.0250332	0.0261505	0.0284876	0.0176643	0.0177678	0.017739
6643	1	-164.1173	-112.0325	-52.08473	0.970003	1.80874e-07	1.89926e-07	2.11073e-07	1.91477e-07	2.05926e-07	2.01482e-07	1.92542e-07	2.03377e-07	2.31652e-07
6644	0	-124.4917	-114.8737	-9.618063	0.985864	0.982363	0.158124	0.162945	0.225221	0.200523	0.190608	0.181233	0.181208	0.182196
6645	1	-160.6827	-114.7166	-45.96603	0.938308	0.971595	0.00193391	0.00201337	0.00320047	0.00327086	0.00328033	0.00301868	0.00263974	0.00262188
6646	0	-151.0943	-114.6366	-36.45766	0.976394	1.45345	0.0322875	0.0328652	0.0307018	0.0343393	0.0694025	0.0547152	0.0585105	0.0475141
6647	1	-209.8556	-116.7792	-93.07644	0.731595	0.339781	0.00352845	3.44537e-05	0.00019819	0.000167301	0.00104324	0.00265485	0.00295236	0.00489208
6648	0	-140.5601	-117.7836	-22.77646	0.765469	1.40652	0.0598316	0.104744	0.103532	3.36317e-05	1.41991e-05	1.48992e-05	1.47827e-05	1.4802e-05
6649	1	-190.802	-115.4479	-75.35402	0.972809	0.00779512	0.000919646	0.000791387	3.21015e-05	1.38768e-05	1.47577e-09	2.13519e-09	1.87754e-10	4.24262e-13
6650	0	-125.588	-115.2711	-10.31684	0.920767	0.929858	0.0760702	0.0610022	0.065975	0.0644415	0.0651066	0.0617362	0.0815598	0.078712
6651	1	-175.2517	-121.4699	-53.78188	0.931942	1.14338	0.639752	0.149545	0.0939501	0.119306	0.226458	2.58202e-07	0.0142112	1.41994
6652	0	-134.2353	-117.051	-17.18425	0.95051	1.05691	0.319014	0.157769	0.0229168	0.0192713	0.018122	0.019543	0.0257414	0.0277612
6653	1	-165.0847	-116.3905	-48.69417	0.955199	1.56412	0.33897	0.401475	0.426159	0.316608	0.023978	0.520828	0.0808131	0.0642878
6654	0	-146.3553	-117.1874	-29.16792	0.798139	1.06634	0.137061	0.110603	0.114093	0.126284	0.107431	0.117214	0.0935194	0.0772886
6655	1	-192.7153	-116.7978	-75.91751	0.974558	3.78036	0.085704	0.0814768	0.031622	0.0245184	1.35165e-06	2.27613e-06	6.94563e-05	4.4365e-05
6656	0	-182.1342	-123.8666	-58.26758	0.444014	0.734875	4.20432e-09	3.54551e-09	2.56233e-09	1.98603e-09	1.9847e-09	1.74887e-09	1.21758e-09	1.7031e-11
6657	1	-153.895	-115.4044	-38.49067	0.945041	3.29634	3.12495e-05	7.51172e-05	9.15863e-05	9.45011e-05	4.01142e-05	6.15251e-05	2.12576e-05	1.08741e-05
6658	0	-159.9927	-114.1527	-45.84003	0.985267	1.07725	0.00119097	0.00120434	0.0130011	0.00274713	0.0022625	0.00821114	0.010379	0.00463254
6659	1	-171.2383	-114.7429	-56.49535	0.966371	3.09334	0.00269387	0.00500187	0.0154889	0.0149289	0.0171131	0.0130193	3.01194e-09	6.11827e-09
6660	0	-173.5645	-114.749	-58.8155	0.970077	0.690888	9.71107e-07	1.05332e-06	3.40836e-07	2.23329e-08	1.63274e-08	5.05562e-07	1.98513e-07	4.12318e-06
6661	1	-182.7175	-115.2748	-67.44272	0.992193	3.10919	0.12443	1.03478	0.0751083	0.0374269	0.0427868	0.0477094	0.00395846	0.0120487
6662	0	-201.4455	-115.849	-85.59644	0.908523	3.27834e-08	4.29931e-07	9.11151e-08	2.25468e-05	1.53804e-13	1.37047e-13	1.19637e-13	3.31847e-14	1.16859e-12
6663	1	-166.2487	-117.8309	-48.41784	0.889334	2.85814	0.0960896	0.0919674	0.125976	0.0971605	0.0765243	0.0377823	0.00467183	0.00146312
6664	0	-216.6085	-116.9564	-99.65216	0.863474	0.0096027	0.00885347	8.88332e-106	3.22534e-109	3.85341e-111	4.47913e-112	7.72249e-112	3.79884e-113	1.69297e-115
6665	1	-156.4494	-118.0839	-38.36546	0.987348	1.85658	0.777348	0.922167	0.039651	0.0380769	0.0385691	0.0339362	0.0247571	0.0337553
6666	0	-218.4763	-111.5218	-106.9545	0.946842	0.514142	0.0021062	3.59569e-15	4.75194e-12	9.86198e-122	6.5879e-122	2.13099e-121	1.26654e-120	2.46715e-119
6667	1	-141.642	-116.3906	-25.25139	0.994176	1.02215	0.275838	0.267006	0.350017	0.344303	0.376013	0.469485	0.474193	0.625686
6668	0	-193.0198	-112.7578	-80.26195	0.955147	1.02587	1.44796e-84	2.97675e-84	2.99211e-84	1.27836e-84	4.9536e-86	2.01452e-86	2.16005e-86	3.21836e-86
6669	1	-139.2	-114.7123	-24.48765	0.99428	1.00714	0.0403454	0.0198972	0.0192297	0.0189216	0.0192753	0.0177245	0.0144271	0.0164953
6670	0	-184.3662	-112.9775	-71.38875	0.927164	0.94253	0.544573	0.0928027	0.883649	1.33105e-05	9.77792e-06	0.129479	0.108749	0.0379559
6671	1	-149.4432	-114.7883	-34.65487	0.990679	0.991876	0.0160498	0.0180999	0.0165159	0.0144217	0.0156714	0.0150312	0.0180841	0.0305367
6672	0	-172.385	-111.1227	-61.26233	0.964097	0.0979391	0.113364	0.134952	0.13519	0.125847	0.154562	0.110934	0.11174	0.0577387
6673	1	-141.1985	-115.6721	-25.52638	0.913465	0.90409	0.00468818	0.00500956	0.00793391	0.00788365	0.00789682	0.00796336	0.00773153	0.00216514
6674	0	-165.4449	-114.703	-50.74189	0.717474	0.698539	0.306733	0.211011	0.240873	0.126726	0.126621	0.0953701	0.113799	0.116597
6675	1	-153.5372	-118.1594	-35.37773	0.991463	0.406854	0.40129	0.358134	0.28331	0.293879	0.290384	0.292041	0.315112	0.295329
6676	0	-184.7424	-115.1212	-69.62121	0.902893	0.673007	9.9079e-08	9.61307e-08	1.03513e-07	1.27964e-07	4.78804e-06	4.95514e-06	4.82444e-06	0.000311275
6677	1	-145.2233	-114.8125	-30.41074	0.967581	1.12002	0.0251761	0.0115421	0.0101619	0.0112797	0.0115987	0.0135687	0.0136351	0.00550865
6678	0	-151.4965	-114.2917	-37.20477	0.889495	0.890492	0.208519	0.206053	0.20025	0.205174	0.243747	0.237334	0.239692	0.317866
6679	1	-150.8658	-116.5332	-34.33266	0.957396	0.950583	0.00070712	0.000639305	0.000620355	0.000630323	0.000637569	5.41411e-05	5.35271e-05	5.34534e-05
6680	0	-135.5332	-112.5892	-22.94401	0.99304	0.984718	0.175768	0.180219	0.178459	0.180861	0.173822	0.172718	0.172673	0.171764
6681	1	-113.1469	-115.1092	1.962319	0.994001	0.98658	0.0128709	0.0131603	0.0127975	0.0122751	0.0127841	0.0127143	0.0127724	0.0127938
6682	0	-168.0446	-115.9745	-52.0701	0.823479	0.888926	0.00375361	0.00339916	0.00343429	0.00335863	0.00344442	0.00342194	0.00333484	0.00317882
6683	1	-135.5164	-114.3796	-21.13678	0.96398	0.827807	0.00063412	0.000635097	0.000638394	0.000607331	0.000580296	0.000589704	0.000566931	0.000570534
6684	0	-136.8165	-116.4795	-20.33699	0.995831	0.0662435	0.0709239	0.0716304	0.0719297	0.0830338	0.0826461	0.0792171	0.0809473	0.0781004
6685	1	-140.8338	-118.0632	-22.77067	0.913971	0.863103	0.859935	0.65397	0.653535	0.659248	0.661065	0.66736	0.655307	0.660303
6686	0	-129.9594	-114.8855	-15.07389	0.982278	1.01377	0.0772631	0.0776147	0.146018	0.153379	0.157597	0.158223	0.170629	0.182091
6687	1	-142.461	-113.4568	-29.00416	0.966908	0.882927	0.840437	0.87846	0.931696	1.09644	1.10218	0.182101	0.18702	0.192843
6688	0	-157.085	-113.2851	-43.7999	0.766848	0.249898	0.166301	0.177555	0.190923	0.205657	0.206184	0.204105	0.194957	0.195967
6689	1	-163.2619	-115.444	-47.81787	0.971976	0.828198	0.811065	0.546778	1.55429	1.55502	1.47808	0.9426	0.678151	4.06957
6690	0	-166.5368	-112.311	-54.22571	0.977646	0.993865	8.33825e-13	9.02624e-13	8.66622e-13	8.74269e-13	8.75593e-13	9.16386e-13	8.92125e-13	8.45473e-13
6691	1	-155.9509	-112.6886	-43.26236	0.895323	0.977745	0.544441	0.667131	0.719367	0.729324	0.801712	0.351036	0.382412	0.397473
6692	0	-182.8486	-111.4112	-71.43736	0.930979	0.736333	0.00258124	3.34507e-05	4.59962e-12	5.00326e-12	2.37857e-11	2.50315e-11	2.37604e-11	2.40626e-11
6693	1	-159.3215	-112.9043	-46.41724	0.895273	1.03031	0.105281	0.178438	0.208741	0.234593	0.236356	0.436071	0.169329	0.132694
6694	0	-161.0785	-113.0814	-47.99711	0.980003	2.3701	0.0426437	0.0370568	0.0782911	0.0694156	0.0720008	0.0618151	0.0291231	0.0300661
6695	1	-175.728	-114.7899	-60.93809	0.777517	0.535374	0.457889	0.465553	0.29105	0.238903	0.221297	0.154654	0.120517	4.29288
6696	0	-156.5842	-114.9344	-41.64971	0.903723	4.16449	2.55008e-05	2.30415e-05	4.92187e-06	6.34694e-06	6.67527e-06	4.36619e-06	5.12332e-06	4.97372e-06
6697	1	-140.8667	-114.4118	-26.45491	0.772451	0.680022	0.497099	0.498152	0.696157	0.722988	0.649673	0.619664	0.568322	0.566732
6698	0	-165.8973	-114.786	-51.11131	0.941064	2.76197	0.000122512	0.000128669	1.43506e-05	2.19886e-05	2.62382e-05	1.09487e-05	1.0842e-05	4.29839e-05
6699	1	-132.9656	-114.174	-18.7916	0.979957	0.945652	0.955606	0.943012	0.95148	0.957073	0.946295	0.748291	0.899978	0.906742
6700	0	-176.7706	-113.583	-63.18766	0.972198	2.8323	0.0848143	0.102527	0.112487	0.106513	0.107566	0.0987968	0.0923607	0.244944
6701	1	-134.7021	-112.8535	-21.84867	0.864436	0.472684	0.474663	0.473897	0.480604	0.536271	0.543029	0.533889	0.534002	0.590516
6702	0	-152.1335	-117.7034	-34.43005	0.822119	2.63804	0.36633	0.516934	0.518129	0.291485	0.327803	0.380208	0.330922	0.125544
6703	1	-147.9291	-113.4369	-34.49219	0.83661	0.632486	0.422527	0.424631	0.509123	0.511329	0.510126	0.507684	0.658469	0.648311
6704	0	-143.4455	-118.5816	-24.86391	0.902649	2.19743	0.433495	0.61764	0.425633	0.466844	0.49623	0.642924	0.487739	0.423347
6705	1	-160.718	-113.4678	-47.25018	0.978134	0.623585	0.624735	0.222609	0.205771	0.123032	0.126992	0.0819447	0.412881	0.465819
6706	0	-143.4286	-120.478	-22.95054	0.9634	1.67946	1.08654	0.700025	0.714078	0.83149	0.895521	0.880536	0.728647	0.771401
6707	1	-157.5528	-114.6038	-42.94896	0.941254	0.92258	0.0104619	0.0101224	0.10439	0.11349	0.0122321	0.00912491	0.00911399	0.00810946
6708	0	-121.3729	-119.72	-1.652964	0.988525	1.51752	1.21184	0.646317	0.642974	0.643239	0.610118	0.601816	0.759975	0.862887
6709	1	-148.6428	-112.7356	-35.90714	0.991319	0.913407	0.0688545	0.0696	0.0675887	0.0640013	0.0635173	0.064102	0.0639	0.064652
