Iteration	Replicate_ID	Posterior	Likelihood	Prior	mass_extinction_probabilities[1]	mass_extinction_probabilities[2]	mass_extinction_probabilities[3]	mass_extinction_probabilities[4]	mass_extinction_probabilities[5]	mass_extinction_probabilities[6]	mass_extinction_probabilities[7]	mass_extinction_probabilities[8]	mass_extinction_probabilities[9]
1723	1	-105.5341	-102.3084	-3.225724	0	0	0	0	0	0	0	0	0
1724	0	-89.41889	-101.1815	11.76265	0	0	0	0	0	0	0	0	0
1725	1	-64.33345	-99.38619	35.05275	0	0	0	0	0	0	0	0	0
1726	0	-85.65023	-100.7935	15.14327	0	0	0	0	0	0	0	0	0
1727	1	-77.33208	-97.47235	20.14027	0.816051	0	0	0	0	0	0	0	0
1728	0	-81.456	-103.9986	22.54263	0	0	0	0	0	0	0	0	0
1729	1	-140.0207	-97.03371	-42.98702	0.816051	0	0	0	0	0	0	0	0
1730	0	-84.41721	-102.0713	17.6541	0	0	0	0	0	0	0	0	0
1731	1	-131.014	-101.0092	-30.0048	0.816051	0	0	0	0	0	0	0	0
1732	0	-101.8325	-103.7003	1.867841	0	0	0	0	0	0	0	0	0
1733	1	-120.8644	-98.83951	-22.02485	0.816051	0	0	0	0	0	0	0	0
1734	0	-122.4223	-102.7864	-19.63588	0	0	0	0	0	0	0	0	0
1735	1	-100.5769	-99.31151	-1.265411	0.816051	0	0	0	0	0	0	0	0
1736	0	-144.1103	-104.2703	-39.83996	0	0	0	0	0	0	0	0	0
1737	1	-100.1971	-97.78803	-2.409058	0.816051	0	0	0	0	0	0	0	0
1738	0	-89.51238	-104.7429	15.23048	0	0	0	0	0	0	0	0	0
1739	1	-87.23566	-96.70607	9.470409	0.816051	0	0	0	0	0	0	0	0
1740	0	-72.5923	-100.2682	27.6759	0	0	0	0	0	0	0	0	0
1741	1	-90.53224	-105.0148	14.48255	0	0	0	0	0	0	0	0	0
1742	0	-67.57184	-101.7999	34.22802	0	0	0	0	0	0	0	0	0
1743	1	-92.67432	-99.94779	7.273473	0	0	0	0	0	0	0	0	0
1744	0	-88.98519	-102.4732	13.48803	0	0	0	0	0	0	0	0	0
1745	1	-119.302	-100.9924	-18.30958	0.8229	0	0	0	0	0	0	0	0
1746	0	-90.54602	-103.3413	12.79532	0	0	0	0	0	0	0	0	0
1747	1	-120.1041	-101.5223	-18.5818	0	0	0	0	0	0	0	0	0
1748	0	-130.6913	-104.1688	-26.52245	0	0	0	0	0	0	0	0	0
1749	1	-101.8893	-104.3899	2.50058	0	0	0	0	0	0	0	0	0
1750	0	-115.2612	-98.50565	-16.75552	0	0	0	0.857562	0	0	0	0	0
1751	1	-100.9487	-103.0471	2.098371	0	0	0	0	0	0	0	0	0
1752	0	-144.1051	-98.52153	-45.5836	0	0	0	0	0	0	0	0	0
1753	1	-132.8544	-104.342	-28.51243	0	0	0	0	0	0	0	0	0
1754	0	-110.5601	-101.3758	-9.184326	0	0	0	0	0	0	0	0	0
1755	1	-129.3613	-102.7152	-26.64613	0	0	0	0	0	0	0	0	0
1756	0	-109.5511	-99.90619	-9.644891	0	0	0	0	0	0	0	0	0
1757	1	-107.3694	-99.48247	-7.886898	0	0	0	0	0	0	0	0	0
1758	0	-90.12686	-100.0095	9.882593	0	0	0	0	0	0	0	0	0
1759	1	-89.92971	-99.49175	9.562034	0	0	0	0	0	0	0	0	0
1760	0	-83.45646	-98.78212	15.32565	0.806054	0	0	0	0.83325	0	0	0	0
1761	1	-106.5874	-100.2104	-6.377003	0	0	0	0	0	0	0	0	0
1762	0	-83.63771	-104.4458	20.80809	0	0	0	0	0	0	0	0	0
1763	1	-121.1646	-101.5949	-19.56966	0	0	0	0	0	0	0	0	0
1764	0	-79.3456	-104.3875	25.04194	0	0	0	0	0	0	0	0	0
1765	1	-102.6948	-99.61206	-3.082744	0	0	0	0	0	0	0	0	0
1766	0	-108.3778	-103.3652	-5.012558	0	0	0	0	0	0	0	0	0
1767	1	-128.7376	-100.529	-28.20862	0	0	0	0	0	0	0	0	0
1768	0	-93.86097	-100.612	6.751046	0	0	0	0	0	0	0	0	0
1769	1	-59.5079	-104.0154	44.50748	0	0	0	0	0	0	0	0	0
1770	0	-91.83312	-103.5273	11.69422	0	0	0	0	0	0	0	0	0
1771	1	-86.03032	-103.8083	17.77796	0	0	0	0	0	0	0	0	0
1772	0	-80.0694	-99.68041	19.61101	0	0	0	0	0	0	0	0	0
1773	1	-126.8588	-95.32309	-31.5357	0.900773	0	0	0	0.867714	0	0	0	0
1774	0	-109.4035	-104.8701	-4.533464	0	0	0	0	0	0	0	0	0
1775	1	-119.4414	-96.30652	-23.13488	0.900773	0	0	0	0.778213	0	0	0	0
1776	0	-150.771	-98.77373	-51.99727	0	0	0	0	0	0	0	0	0
1777	1	-127.6452	-99.0809	-28.56429	0.900773	0	0	0	0	0	0	0	0
1778	0	-77.85106	-104.2933	26.44228	0	0	0	0	0	0	0	0	0
1779	1	-103.2481	-97.57885	-5.669198	0.900773	0	0	0	0	0	0	0	0
1780	0	-93.44484	-99.93007	6.485222	0	0	0	0	0	0	0	0	0
1781	1	-108.9686	-96.77883	-12.1898	0.900772	0	0	0	0.845341	0	0	0	0
1782	0	-112.9519	-102.8384	-10.11341	0	0	0	0	0	0	0	0	0
1783	1	-88.34696	-103.903	15.556	0	0	0	0	0	0	0	0	0
1784	0	-128.1438	-103.0639	-25.07991	0	0	0	0	0	0	0	0	0
1785	1	-133.6598	-96.55829	-37.10153	0.847303	0	0	0	0	0	0	0	0
1786	0	-87.93908	-101.0994	13.16029	0	0	0	0	0	0	0	0	0
1787	1	-114.6811	-96.66628	-18.01478	0.847303	0	0	0	0	0	0	0	0
1788	0	-99.8284	-100.9116	1.083196	0	0	0	0	0	0	0	0	0
1789	1	-88.24102	-97.04363	8.802618	0.847303	0	0	0	0	0	0	0	0
1790	0	-77.1269	-103.2286	26.10174	0	0	0	0	0	0	0	0	0
1791	1	-102.476	-99.50025	-2.975738	0.847303	0	0	0	0	0	0	0	0
1792	0	-94.02512	-104.8765	10.85139	0	0	0	0	0	0	0	0	0
1793	1	-91.74033	-96.34602	4.605687	0	0	0	0	0	0	0	0	0
1794	0	-123.4641	-101.946	-21.51804	0	0	0	0	0	0	0	0	0
1795	1	-88.87242	-99.29043	10.41801	0	0	0	0	0	0	0	0	0
1796	0	-97.76417	-100.4282	2.664075	0	0	0	0	0	0	0	0	0
1797	1	-31.95889	-100.3609	68.40203	0	0.760695	0	0	0	0	0	0	0
1798	0	-134.5056	-100.9126	-33.59302	0	0	0	0	0	0	0	0	0
1799	1	-72.80257	-101.0354	28.23283	0	0	0	0	0	0	0	0	0
1800	0	-80.24712	-105.8879	25.64076	0	0	0	0	0	0	0	0	0
1801	1	-93.03467	-99.75953	6.724853	0	0	0	0	0	0	0	0	0
1802	0	-131.1371	-100.7074	-30.42965	0	0	0	0	0	0	0	0	0
1803	1	-191.1474	-100.8232	-90.32411	0	0	0	0	0	0	0	0	0
1804	0	-56.12346	-104.5783	48.45489	0	0	0	0	0	0	0	0	0
1805	1	-101.1301	-104.0515	2.921325	0	0	0	0	0	0	0	0	0
1806	0	-62.2441	-105.4068	43.16271	0	0	0	0	0	0	0	0	0
1807	1	-79.28761	-101.38	22.09235	0	0	0	0	0	0	0	0	0
1808	0	-50.34778	-104.7233	54.37551	0	0	0	0	0	0	0	0	0
1809	1	-80.65051	-100.8595	20.20899	0	0	0	0	0	0	0	0	0
1810	0	-66.30576	-102.323	36.01726	0	0	0	0	0	0	0	0	0
1811	1	-73.33768	-99.21728	25.8796	0	0	0	0	0	0	0	0	0
1812	0	-119.0558	-102.2963	-16.75953	0	0	0	0	0	0	0	0	0
1813	1	-65.55497	-95.88033	30.32536	0.758059	0	0	0	0	0	0	0	0
1814	0	-145.6839	-104.0475	-41.63642	0	0	0	0	0	0	0	0	0
1815	1	-71.25015	-102.3076	31.0575	0	0	0	0	0	0	0	0	0
1816	0	-111.7202	-99.72586	-11.99435	0	0	0	0	0	0	0	0	0
1817	1	-56.68683	-104.2118	47.525	0	0	0	0	0	0	0	0	0
1818	0	-101.4575	-103.9286	2.471134	0	0	0	0	0	0	0	0	0
1819	1	-108.3783	-99.64713	-8.731128	0	0	0	0	0	0	0	0	0
1820	0	-113.2351	-102.8935	-10.34157	0	0	0	0	0	0	0	0	0
1821	1	-81.21553	-97.52204	16.30651	0.819677	0	0	0	0	0	0	0	0
1822	0	-68.70684	-104.661	35.95415	0	0	0	0	0	0	0	0	0
1823	1	-51.11481	-100.4383	49.3235	0.819677	0	0	0	0	0	0	0	0
1824	0	-64.3866	-100.855	36.46845	0	0	0	0	0	0	0	0	0
1825	1	-103.1564	-96.59009	-6.566347	0.819677	0	0	0	0	0	0	0	0
1826	0	-83.97541	-99.59498	15.61957	0.814644	0	0	0	0	0	0	0	0
1827	1	-65.41024	-99.34445	33.93421	0.819677	0	0	0	0	0	0	0	0
1828	0	-97.75097	-103.0863	5.33528	0	0	0	0	0	0	0	0	0
1829	1	-106.4178	-98.11812	-8.299702	0.819677	0	0	0	0	0	0	0	0
1830	0	-139.0458	-101.2812	-37.7646	0	0	0	0	0	0	0	0	0
1831	1	-91.05976	-100.5282	9.468455	0.819677	0.759797	0	0	0	0	0	0	0
1832	0	-113.5425	-102.8979	-10.64459	0	0	0	0	0	0	0	0	0
1833	1	-51.90315	-105.9197	54.01657	0	0	0	0	0	0	0	0	0
1834	0	-100.7274	-98.34866	-2.378767	0.735182	0	0	0	0	0	0	0	0
1835	1	-134.9835	-98.67976	-36.30373	0	0	0	0	0	0	0	0	0
1836	0	-126.9372	-100.8139	-26.12338	0.735182	0	0	0	0	0	0	0	0
1837	1	-110.1548	-101.9961	-8.15878	0	0	0	0	0	0	0	0	0
1838	0	-115.8933	-101.2612	-14.63213	0	0	0	0	0	0	0	0	0
1839	1	-119.2709	-105.7212	-13.54964	0	0	0	0	0	0	0	0	0
1840	0	-88.19363	-104.1044	15.91077	0	0	0	0	0	0	0	0	0
1841	1	-92.22192	-103.6224	11.40045	0	0	0	0	0	0	0	0	0
1842	0	-117.0137	-100.387	-16.62679	0	0	0	0	0	0	0	0	0
1843	1	-142.4012	-100.7424	-41.65876	0	0	0	0	0	0	0	0	0
1844	0	-54.2226	-105.3085	51.08587	0	0	0	0	0	0	0	0	0
1845	1	-98.35102	-102.3481	3.997071	0	0	0	0	0	0	0	0	0
1846	0	-89.539	-104.4664	14.92739	0	0	0	0	0	0	0	0	0
1847	1	-95.98607	-104.8229	8.836849	0	0	0	0	0	0	0	0	0
1848	0	-124.3654	-100.1952	-24.1702	0	0	0	0	0	0	0	0	0
1849	1	-107.9665	-102.5485	-5.418006	0	0	0	0	0	0	0	0	0
1850	0	-118.9037	-103.9335	-14.97015	0	0	0	0	0	0	0	0	0
1851	1	-152.8895	-100.5213	-52.36828	0	0	0	0	0	0	0	0	0
1852	0	-114.436	-100.4357	-14.00031	0	0	0	0	0	0	0	0	0
1853	1	-153.9166	-102.8366	-51.08001	0	0	0	0	0	0	0	0	0
1854	0	-125.6877	-99.94199	-25.74568	0	0	0	0	0	0	0	0	0
1855	1	-85.25388	-101.7326	16.47868	0	0	0	0	0	0	0	0	0
1856	0	-155.931	-103.6739	-52.25706	0	0	0	0	0	0	0	0	0
1857	1	-96.14885	-99.42368	3.27483	0	0	0	0	0	0	0	0	0
1858	0	-93.75899	-104.131	10.37205	0	0	0	0	0	0	0	0	0
1859	1	-57.15822	-100.9409	43.78273	0	0	0	0	0	0	0	0	0
1860	0	-109.8926	-104.9773	-4.915281	0	0	0	0	0	0	0	0	0
1861	1	-83.7159	-98.31971	14.60381	0	0	0	0	0	0	0	0	0
1862	0	-101.5278	-100.853	-0.6748109	0	0	0	0	0	0	0	0	0
1863	1	-101.3327	-97.65598	-3.676715	0	0	0	0	0	0	0	0	0
1864	0	-111.2721	-104.3893	-6.882794	0	0	0	0	0	0	0	0	0
1865	1	-128.0318	-99.02754	-29.00428	0	0	0	0	0	0	0	0	0
1866	0	-95.33151	-105.1937	9.862178	0	0	0	0	0	0	0	0	0
1867	1	-88.81116	-97.6042	8.793044	0	0	0	0	0	0	0	0	0
1868	0	-56.23313	-103.0776	46.84452	0	0	0	0	0	0	0	0	0
1869	1	-103.0071	-98.13111	-4.875943	0	0	0	0	0	0	0	0	0
1870	0	-95.8241	-100.5799	4.755748	0	0	0	0	0	0	0	0	0
1871	1	-88.85247	-98.00477	9.152295	0	0	0	0	0	0	0	0	0
1872	0	-58.21303	-100.8015	42.58846	0	0	0	0	0	0	0	0	0
1873	1	-49.53858	-105.3459	55.80736	0	0	0	0	0	0	0	0	0
1874	0	-105.4787	-101.5006	-3.97809	0	0	0	0	0	0	0	0	0
1875	1	-70.78973	-104.2038	33.41404	0	0	0	0	0	0	0	0	0
1876	0	-88.93759	-104.2479	15.31034	0	0	0	0	0	0	0	0	0
1877	1	-142.8183	-99.55713	-43.26117	0	0	0	0	0	0	0	0	0
1878	0	-110.7908	-98.9613	-11.82953	0	0	0	0	0	0	0	0	0
1879	1	-83.87755	-101.872	17.99448	0	0	0	0	0	0	0	0	0
1880	0	-64.85139	-103.1952	38.34384	0	0	0	0	0	0	0	0	0
1881	1	-141.3129	-103.8096	-37.50331	0	0	0	0	0	0	0	0	0
1882	0	-102.5665	-103.6099	1.043344	0	0	0	0	0	0	0	0	0
1883	1	-111.8615	-103.6944	-8.167114	0	0	0	0	0	0	0	0	0
1884	0	-112.259	-103.0408	-9.218145	0	0	0	0	0	0	0	0	0
1885	1	-92.70161	-101.5139	8.812269	0	0	0	0	0	0	0	0	0
1886	0	-108.1285	-99.60024	-8.528222	0	0	0	0	0	0	0	0	0
1887	1	-92.22395	-97.99712	5.773173	0	0	0	0	0	0	0	0	0
1888	0	-105.7088	-100.6344	-5.074402	0.750329	0	0	0	0	0	0	0	0
1889	1	-95.00712	-98.19534	3.188219	0.616796	0	0	0	0	0	0	0	0
1890	0	-63.99429	-104.2188	40.22455	0	0	0	0	0	0	0	0	0
1891	1	-91.38147	-103.9135	12.532	0	0	0	0	0	0	0	0	0
1892	0	-84.55562	-102.4699	17.91425	0	0	0	0	0	0	0	0	0
1893	1	-100.4359	-102.2432	1.807294	0	0	0	0	0	0	0	0	0
1894	0	-95.23728	-97.09027	1.852989	0	0	0	0	0.807795	0	0	0	0
1895	1	-61.09387	-99.96608	38.87221	0	0	0	0	0	0	0	0	0
1896	0	-121.0178	-99.1134	-21.90439	0	0	0	0	0	0	0	0	0
1897	1	-77.37829	-101.5071	24.12879	0	0	0	0	0	0	0	0	0
1898	0	-148.5936	-103.1016	-45.49196	0	0	0	0	0	0	0	0	0
1899	1	-74.23307	-103.3879	29.15482	0	0	0	0	0.813755	0	0	0	0
1900	0	-120.1778	-97.01841	-23.15939	0	0	0	0	0	0	0	0	0
1901	1	-86.65132	-104.4143	17.76295	0	0	0	0	0	0	0	0	0
1902	0	-154.6323	-98.3154	-56.31693	0	0	0	0	0	0	0	0	0
1903	1	-108.9519	-101.8772	-7.074755	0	0	0	0	0	0	0	0	0
1904	0	-135.4668	-104.3498	-31.11702	0	0	0	0	0	0	0	0.65927	0
1905	1	-177.2081	-97.74239	-79.46569	0	0	0	0	0	0	0	0	0
1906	0	-90.26356	-102.9218	12.65827	0	0	0	0	0	0	0	0	0
1907	1	-137.4846	-98.29341	-39.19122	0	0	0	0	0	0	0	0	0
1908	0	-111.6087	-102.2724	-9.336298	0	0	0	0	0	0	0	0	0
1909	1	-127.5815	-98.36799	-29.21353	0	0	0	0	0	0	0	0	0
1910	0	-128.8683	-103.8967	-24.97157	0	0	0	0	0.902207	0	0	0	0
1911	1	-125.8704	-98.55966	-27.31077	0	0	0	0	0	0	0	0.778874	0
1912	0	-90.24927	-100.2689	10.01961	0	0	0	0	0	0	0	0	0
1913	1	-85.58698	-98.15864	12.57166	0	0	0	0	0	0	0	0	0
1914	0	-125.2211	-101.8811	-23.34006	0	0	0	0	0	0	0	0	0
1915	1	-112.3723	-100.6495	-11.72283	0	0	0	0	0	0	0	0	0
1916	0	-107.78	-102.138	-5.641963	0	0	0	0	0	0	0	0	0
1917	1	-92.69592	-99.9846	7.28868	0	0	0	0	0	0	0	0	0
1918	0	-89.79643	-100.2931	10.49668	0	0	0	0	0	0	0	0	0
1919	1	-113.2057	-98.96552	-14.24021	0	0	0	0	0	0	0	0	0
1920	0	-46.62765	-101.5378	54.91016	0	0	0	0	0	0	0	0	0
1921	1	-83.39916	-103.9881	20.58894	0	0	0	0	0	0	0	0	0
1922	0	-49.21809	-105.5061	56.28805	0	0	0	0	0	0	0	0	0
1923	1	-84.85635	-101.0137	16.15731	0	0	0	0	0	0	0	0	0
1924	0	-64.10011	-99.96989	35.86979	0	0	0	0	0	0	0	0	0
1925	1	-91.34661	-103.8426	12.49601	0	0	0	0	0	0	0	0	0
1926	0	-99.63407	-102.9668	3.332684	0	0	0	0	0	0	0	0	0
1927	1	-99.34842	-98.74911	-0.5993139	0	0	0	0	0	0	0	0	0
1928	0	-104.3874	-98.64501	-5.742422	0.858977	0	0	0	0	0	0	0	0
1929	1	-117.9227	-97.86476	-20.05792	0	0	0	0	0	0	0	0	0
1930	0	-92.03401	-99.68049	7.646479	0.858977	0	0	0	0	0	0	0	0
1931	1	-65.81046	-103.3587	37.54827	0	0	0	0	0	0	0	0	0
1932	0	-150.7219	-98.24107	-52.4808	0.858977	0	0	0	0	0	0	0	0
1933	1	-84.2535	-104.4017	20.14817	0	0	0	0	0	0	0	0	0
1934	0	-127.1016	-104.8051	-22.2965	0.858977	0	0	0	0	0	0	0	0
1935	1	-83.68046	-101.0333	17.35288	0	0	0	0	0	0	0	0	0
1936	0	-116.9745	-102.1313	-14.84321	0	0	0	0	0	0	0	0	0
1937	1	-52.72857	-105.0545	52.32596	0	0	0	0	0	0	0	0	0
1938	0	-120.7843	-101.9543	-18.82998	0	0	0	0	0	0	0	0	0
1939	1	-89.25216	-102.0072	12.75508	0	0	0	0	0	0	0	0	0
1940	0	-96.81429	-102.1656	5.35128	0	0	0	0	0	0	0	0	0
1941	1	-72.95041	-101.7858	28.83541	0	0	0	0	0	0	0	0	0
1942	0	-131.8592	-101.6014	-30.25775	0	0	0	0	0	0	0	0	0
1943	1	-89.22811	-105.5142	16.28613	0	0	0	0	0	0	0	0	0
1944	0	-118.5052	-101.4857	-17.01951	0	0	0	0	0	0	0	0	0
1945	1	-113.5926	-99.47309	-14.11954	0	0	0	0	0	0	0	0	0
1946	0	-88.90086	-102.8886	13.98776	0.765724	0	0	0	0	0	0	0	0
1947	1	-86.80701	-101.9739	15.16686	0	0	0	0	0	0	0	0	0
1948	0	-87.79227	-103.1902	15.39788	0	0	0	0	0	0	0	0	0
1949	1	-70.32109	-104.8335	34.51243	0	0	0	0	0	0	0	0	0
1950	0	-96.34403	-101.0155	4.671504	0	0	0	0	0	0	0	0	0
1951	1	-35.92573	-98.63858	62.71285	0	0	0	0	0	0	0	0	0
1952	0	-109.1269	-101.7986	-7.328231	0	0	0	0	0	0	0	0	0
1953	1	-77.61496	-101.8168	24.2018	0	0	0	0	0	0	0	0	0
1954	0	-140.1241	-97.09015	-43.03391	0.727247	0	0	0	0	0	0	0	0
1955	1	-111.9457	-101.3516	-10.59405	0	0	0	0	0	0	0	0	0
1956	0	-107.5711	-103.917	-3.654103	0	0	0	0	0	0	0	0	0
1957	1	-124.235	-102.1306	-22.10438	0	0	0	0	0	0	0	0	0
1958	0	-86.07548	-98.86358	12.7881	0	0	0	0	0	0	0	0	0
1959	1	-99.64232	-99.07148	-0.5708442	0	0	0	0	0	0	0	0	0
1960	0	-113.4466	-104.6645	-8.782083	0	0	0	0	0	0	0	0	0
1961	1	-139.8818	-100.7259	-39.15584	0	0	0	0	0	0	0	0	0
1962	0	-74.61958	-107.9636	33.34403	0	0	0	0	0	0	0	0	0
1963	1	-115.506	-103.8256	-11.68036	0	0	0	0	0	0	0	0	0
1964	0	-122.0293	-103.5611	-18.46823	0	0	0	0	0	0	0	0	0
1965	1	-154.98	-100.0715	-54.90854	0.772266	0	0	0	0	0	0	0	0
1966	0	-103.7081	-100.3594	-3.348744	0	0	0	0	0	0	0	0	0
1967	1	-100.3815	-100.3013	-0.08029232	0.772266	0	0	0	0	0	0	0	0
1968	0	-78.13748	-100.9709	22.8334	0	0	0	0	0	0	0	0	0
1969	1	-86.61578	-103.327	16.7112	0	0	0	0	0	0	0	0	0
1970	0	-74.7413	-103.3832	28.64187	0	0	0	0	0	0	0	0	0
1971	1	-85.57556	-99.21038	13.63482	0	0	0	0	0	0	0	0	0
1972	0	-71.13823	-101.2138	30.07556	0	0	0	0	0	0	0	0	0
1973	1	-46.63393	-103.2256	56.59167	0	0	0	0	0	0	0	0	0
1974	0	-121.1082	-100.804	-20.30415	0	0	0	0	0	0	0	0	0
1975	1	-73.99281	-100.0513	26.05849	0	0	0	0	0	0	0	0	0
1976	0	-90.62014	-101.3129	10.69278	0	0	0	0	0	0	0	0	0
1977	1	-82.86102	-104.3509	21.48987	0	0	0	0	0	0	0	0	0
1978	0	-54.69341	-105.2243	50.53086	0	0	0	0	0	0	0	0	0
1979	1	-111.2832	-104.6348	-6.648342	0	0	0	0	0	0	0	0	0
1980	0	-87.19869	-102.1286	14.92989	0	0	0	0	0	0	0	0	0
1981	1	-127.3621	-100.8191	-26.54307	0	0	0	0	0	0	0	0	0
1982	0	-100.9597	-100.8169	-0.1427816	0	0	0	0	0	0	0	0	0
1983	1	-119.1827	-101.8228	-17.35991	0	0	0	0	0	0	0	0	0
1984	0	-72.58871	-101.699	29.1103	0	0	0	0	0.753305	0	0	0	0
1985	1	-125.8673	-103.2124	-22.6549	0	0	0	0	0	0	0	0	0
1986	0	-102.2828	-101.2918	-0.9910591	0	0	0	0	0	0	0	0	0
1987	1	-94.78052	-102.4122	7.631728	0	0	0	0	0	0	0	0	0
1988	0	-85.31177	-104.1085	18.79671	0	0	0	0	0	0	0	0	0
1989	1	-149.6257	-100.8414	-48.78429	0	0	0	0	0	0	0	0	0
1990	0	-109.1183	-102.4339	-6.684346	0	0	0	0	0	0	0	0	0
1991	1	-129.8007	-97.48235	-32.31835	0	0	0	0	0	0	0	0	0
1992	0	-70.1615	-101.2099	31.04838	0	0	0	0	0	0	0	0	0
1993	1	-88.75221	-102.8518	14.09957	0	0	0	0	0	0	0	0	0
1994	0	-69.54226	-104.9128	35.37058	0	0	0	0	0	0	0	0	0
1995	1	-37.52414	-105.1991	67.67496	0	0	0	0	0	0	0	0	0
1996	0	-75.25138	-102.9049	27.65353	0	0	0	0	0	0	0	0	0
1997	1	-61.7643	-103.8327	42.06844	0	0	0	0	0	0	0	0	0
1998	0	-110.7405	-98.04279	-12.69774	0	0.818215	0	0	0	0	0	0	0
1999	1	-113.6546	-103.2308	-10.42379	0	0	0	0	0	0	0	0	0
2000	0	-114.8246	-100.2886	-14.53605	0	0	0	0	0	0	0	0	0
2001	1	-131.2938	-102.9283	-28.36545	0	0	0	0	0	0	0	0	0
2002	0	-155.1599	-95.71987	-59.44006	0	0	0	0	0	0	0	0	0
2003	1	-117.7101	-99.33499	-18.37514	0	0	0	0	0	0	0	0	0
2004	0	-94.91004	-98.78945	3.87941	0	0	0	0	0	0	0	0	0
2005	1	-58.03229	-102.5315	44.49925	0	0	0	0	0	0	0	0	0
2006	0	-102.5666	-101.0372	-1.529399	0	0	0	0	0	0	0	0	0
2007	1	-115.9179	-99.56254	-16.35537	0	0	0	0	0	0	0	0	0
2008	0	-97.72705	-99.16992	1.442873	0	0	0	0	0	0	0	0	0
2009	1	-111.5413	-104.3388	-7.202465	0	0	0	0	0	0	0	0	0
2010	0	-132.5762	-100.2258	-32.35042	0	0	0	0	0	0	0	0	0
2011	1	-69.59612	-103.5135	33.91735	0	0	0	0	0	0	0	0	0
2012	0	-114.5188	-101.8691	-12.64973	0	0	0	0	0	0	0	0	0
2013	1	-34.08975	-100.1016	66.01181	0	0	0	0	0	0	0	0	0
2014	0	-115.1798	-103.804	-11.37572	0	0	0	0	0	0	0	0	0
2015	1	-77.23022	-102.1951	24.96484	0	0	0	0	0	0	0	0	0
2016	0	-129.8689	-102.9263	-26.9426	0	0	0	0	0	0	0	0	0
2017	1	-70.6901	-102.9826	32.29245	0	0	0	0	0	0	0	0	0
2018	0	-120.0382	-96.32207	-23.71611	0	0	0	0	0	0	0	0	0
2019	1	-92.88627	-104.7725	11.88625	0	0	0	0	0	0	0	0	0
2020	0	-116.4526	-96.65727	-19.79528	0	0	0	0	0	0	0	0	0
2021	1	-135.9557	-105.1833	-30.77234	0	0	0	0	0	0	0	0	0
2022	0	-95.51737	-99.49609	3.978727	0	0	0	0	0	0	0	0.810873	0
2023	1	-111.6872	-104.5736	-7.113596	0	0	0	0	0	0	0	0	0
2024	0	-79.83445	-100.3875	20.55303	0	0	0	0	0	0	0	0	0
2025	1	-63.12588	-103.9802	40.85434	0	0	0	0	0	0	0	0	0
2026	0	-119.7897	-97.52851	-22.26117	0	0	0	0	0	0	0	0	0
2027	1	-90.98631	-105.2558	14.26951	0	0	0	0	0	0	0	0	0
2028	0	-101.4473	-96.5543	-4.893014	0	0	0	0	0	0	0	0	0
2029	1	-124.2133	-100.9436	-23.26967	0	0	0	0	0	0	0	0	0
2030	0	-88.93867	-96.95524	8.016574	0	0	0	0	0	0	0	0	0
2031	1	-103.715	-101.8416	-1.873425	0	0	0	0	0	0	0	0	0
2032	0	-71.57451	-99.9877	28.41319	0	0	0	0	0	0	0	0	0
2033	1	-80.30031	-100.7548	20.45452	0	0	0	0	0	0	0	0	0
2034	0	-91.16168	-97.97754	6.815865	0	0	0	0	0	0	0	0	0
2035	1	-77.58842	-103.5586	25.97018	0	0	0	0	0	0	0	0	0
2036	0	-92.05064	-99.07854	7.027903	0	0	0	0	0	0	0	0	0
2037	1	-44.45067	-103.8559	59.40521	0	0	0	0	0	0	0	0	0
2038	0	-85.31988	-101.1084	15.78854	0	0	0	0	0	0	0	0	0
2039	1	-140.1934	-104.936	-35.25741	0	0	0	0	0	0	0	0	0
2040	0	-80.9301	-104.686	23.75594	0	0	0	0	0	0	0	0	0
2041	1	-109.7038	-99.7678	-9.935993	0	0	0	0	0	0	0	0	0
2042	0	-60.22995	-104.0826	43.85268	0	0	0	0	0	0	0	0	0
2043	1	-57.81521	-102.1016	44.28641	0	0	0	0	0	0	0	0	0
2044	0	-94.42221	-104.2387	9.816442	0	0	0	0	0	0	0	0	0
2045	1	-51.56247	-105.1007	53.53825	0	0	0	0	0	0	0	0	0
2046	0	-68.06518	-104.0827	36.0175	0	0	0	0	0	0	0	0	0
2047	1	-57.45317	-102.6112	45.15805	0	0	0	0	0	0	0	0	0
2048	0	-87.79843	-98.96405	11.16561	0	0	0	0	0.812441	0	0	0	0
2049	1	-89.51527	-103.4668	13.95154	0	0	0	0	0	0	0	0	0
2050	0	-96.42649	-107.1279	10.70144	0.919944	0	0	0	0.812441	0	0	0	0
2051	1	-84.01366	-99.27954	15.26589	0	0	0	0	0	0	0	0	0
2052	0	-73.59874	-97.78168	24.18293	0.919944	0	0	0	0	0	0	0	0
2053	1	-91.61906	-104.2354	12.61636	0	0	0	0	0	0	0	0	0
2054	0	-103.2147	-98.84954	-4.365175	0.919944	0	0	0	0	0	0	0	0
2055	1	-93.92407	-103.5904	9.666297	0	0	0	0	0	0	0	0	0
2056	0	-56.43095	-100.1018	43.67085	0.919944	0	0	0	0	0	0	0	0
2057	1	-149.2299	-103.353	-45.87693	0	0	0	0.894649	0	0	0	0	0
2058	0	-66.71373	-98.80395	32.09022	0.919944	0	0	0	0	0	0	0	0
2059	1	-141.0781	-101.6182	-39.4599	0	0	0	0	0	0	0	0	0
2060	0	-90.56993	-100.2869	9.717002	0.919944	0	0	0	0	0	0	0	0
