Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha	p_th	sigma2	t_half	theta
819	1	-40.18474	-38.09957	-2.085165	0.04302026	0.5165708	0.4480291	16.11211	2.563666
820	0	-37.56017	-36.79338	-0.7667939	0.01955613	0.3013746	0.1669916	35.44398	2.336688
821	1	-39.46763	-37.3868	-2.080836	0.05086251	0.5664878	0.3993146	13.62786	2.901559
822	0	-38.72061	-37.0085	-1.712112	0.0447822	0.5285404	0.3009417	15.47819	3.083602
823	1	-40.02191	-37.47948	-2.542426	0.08048277	0.6963236	0.4169312	8.612368	3.149572
824	0	-41.17285	-38.49038	-2.682474	0.07520347	0.67834	0.5167424	9.216957	3.474087
825	1	-40.85239	-39.14372	-1.708673	0.02409979	0.3527962	0.4016733	28.76154	1.802129
826	0	-43.20922	-39.26854	-3.940675	0.1324057	0.808244	0.8105413	5.235025	3.507302
827	1	-38.69585	-37.07628	-1.619563	0.05220799	0.5742356	0.2470201	13.27665	3.036039
828	0	-41.83307	-40.51296	-1.320109	0.003537237	0.06617836	0.3641418	195.9572	4.092834
829	1	-41.99644	-38.97609	-3.020356	0.07658135	0.6832064	0.7104956	9.051123	2.546809
830	0	-40.54436	-38.73872	-1.805641	0.02737796	0.3865664	0.4225465	25.31771	2.275928
831	1	-37.29327	-36.59659	-0.6966727	0.009999579	0.172576	0.1781844	69.31764	2.90541
832	0	-39.81691	-37.80685	-2.010064	0.06345579	0.6311512	0.3114015	10.92331	3.370213
833	1	-37.67902	-36.70486	-0.974164	0.02072038	0.3150939	0.2021212	33.45243	3.02769
834	0	-39.72922	-38.46547	-1.263755	0.007791615	0.1381769	0.3241126	88.96065	2.682883
835	1	-38.21082	-38.0635	-0.1473165	0.007891791	0.1397797	0.1059787	87.83142	3.086493
836	0	-38.47797	-37.22954	-1.248424	0.04446307	0.5264067	0.1901354	15.58928	2.711121
837	1	-38.33136	-36.9659	-1.365452	0.0278432	0.3911499	0.2703014	24.89467	2.374546
838	0	-38.05377	-36.62893	-1.424845	0.03757058	0.4764362	0.2500149	18.4492	2.663726
839	1	-39.02624	-37.25031	-1.775923	0.0563412	0.5967048	0.2724469	12.30267	2.352934
840	0	-37.407	-37.34104	-0.06595829	0.001146591	0.02212123	0.1074647	604.5286	2.334845
841	1	-37.25696	-36.54523	-0.7117228	0.01043499	0.1791358	0.1797773	66.42526	2.801341
842	0	-40.76977	-38.63721	-2.132566	0.04125011	0.5040665	0.4816727	16.80352	2.355545
843	1	-37.11633	-36.53884	-0.5774902	0.005942908	0.1078519	0.167493	116.6343	2.775598
844	0	-39.42576	-38.132	-1.293759	0.0113576	0.1928	0.3175774	61.02935	2.67349
845	1	-40.26183	-40.08181	-0.1800279	0.0032749	0.06147584	0.1168823	211.6545	4.041277
846	0	-40.17992	-38.77492	-1.405005	0.05691461	0.5996714	0.1864989	12.17872	3.153015
847	1	-39.11646	-37.8122	-1.304263	0.01830569	0.2861996	0.2909282	37.86511	1.994741
848	0	-41.47093	-37.91744	-3.553491	0.127942	0.8017672	0.5861479	5.417666	2.733917
849	1	-42.83196	-40.18178	-2.65017	0.06321075	0.6300458	0.592678	10.96565	1.640006
850	0	-39.73499	-37.59614	-2.138846	0.0672867	0.6477473	0.3355428	10.3014	2.271845
851	1	-42.00764	-38.44275	-3.564882	0.1138019	0.7782427	0.7239396	6.090822	2.478336
852	0	-38.19289	-37.43943	-0.7534535	0.002380386	0.04519939	0.2100256	291.1911	3.357899
853	1	-37.74288	-36.85089	-0.8919971	0.01315298	0.2185004	0.2071821	52.69886	2.223356
854	0	-41.26017	-38.27071	-2.989454	0.1078385	0.7667018	0.4429781	6.427644	3.26466
855	1	-38.1022	-37.05549	-1.046707	0.01227566	0.2060861	0.2448637	56.46514	2.71735
856	0	-37.16148	-36.81746	-0.3440164	0.007625661	0.1355127	0.1295021	90.89667	2.644962
857	1	-40.11326	-39.25208	-0.8611818	0.006622448	0.1191653	0.2203096	104.6663	1.057357
858	0	-37.66694	-36.8801	-0.7868402	0.006215166	0.1124082	0.2057055	111.5251	2.351972
859	1	-38.07593	-37.07579	-1.000141	0.01987471	0.3051674	0.2099335	34.87583	3.28976
860	0	-38.23893	-37.11814	-1.12079	0.01600164	0.2569904	0.2501724	43.31725	3.02998
861	1	-37.66196	-37.53454	-0.1274274	0.004313821	0.07991393	0.1092776	160.6806	3.010423
862	0	-38.71512	-37.40483	-1.310295	0.02694247	0.3822301	0.2590716	25.72694	1.991099
863	1	-37.69634	-37.2033	-0.4930357	0.01723889	0.272881	0.1312257	40.20834	2.63293
864	0	-37.54382	-37.08998	-0.4538435	0.01419504	0.2328971	0.1317261	48.83025	2.839661
865	1	-39.78784	-38.08857	-1.699267	0.03463607	0.4526909	0.3428854	20.01229	1.910552
866	0	-38.04485	-37.17899	-0.8658642	0.004226671	0.07838615	0.2289627	163.9937	2.681398
867	1	-42.98864	-40.57356	-2.41508	0.03876805	0.4856803	0.6617189	17.87934	2.487083
868	0	-40.56327	-39.07139	-1.491876	0.02086125	0.3167277	0.338522	33.22654	1.502624
869	1	-40.81536	-38.02867	-2.786687	0.08518569	0.7109329	0.4980735	8.136897	3.326948
870	0	-39.31303	-37.4677	-1.845334	0.06701136	0.6465961	0.2511693	10.34373	2.681397
871	1	-38.46516	-37.22681	-1.238347	0.01748377	0.2759691	0.2755505	39.64517	2.696148
872	0	-41.57527	-38.13387	-3.4414	0.1084445	0.7679247	0.6901476	6.391725	3.079575
873	1	-38.47783	-37.5135	-0.9643324	0.00590897	0.1072817	0.2467223	117.3042	3.080612
874	0	-38.66265	-37.91884	-0.7438019	0.02216326	0.3315678	0.157295	31.2746	3.437091
875	1	-39.33498	-37.95473	-1.380246	0.03064959	0.4177594	0.2636675	22.61522	3.622657
876	0	-39.74473	-38.7894	-0.9553237	0.02652839	0.3780655	0.1827251	26.1285	1.605952
877	1	-40.32886	-37.46108	-2.867783	0.09849395	0.7462458	0.4475778	7.037459	2.94106
878	0	-38.27498	-37.38465	-0.8903269	0.02643169	0.377087	0.1714603	26.2241	2.114274
879	1	-37.60608	-37.26978	-0.3362983	0.009618665	0.166778	0.124939	72.06272	2.262755
880	0	-39.34989	-38.27135	-1.078543	0.008331377	0.1467648	0.2672688	83.19719	1.683779
881	1	-37.62515	-36.63744	-0.9877099	0.01863921	0.2902925	0.2109903	37.18759	2.891319
882	0	-38.44253	-37.39489	-1.047638	0.02381783	0.3497664	0.2082182	29.10202	3.434256
883	1	-41.55376	-39.59733	-1.956431	0.08350668	0.70586	0.2223404	8.300499	3.00455
884	0	-38.33713	-37.03074	-1.306387	0.02592633	0.3719367	0.2617923	26.73526	2.267748
885	1	-43.3719	-39.98636	-3.385539	0.1394549	0.8176897	0.4211497	4.970403	2.512551
886	0	-37.71927	-36.95237	-0.7669028	0.008650638	0.1517893	0.1948255	80.12672	2.102596
887	1	-39.22212	-37.34663	-1.875487	0.04236125	0.5119728	0.3666802	16.36277	2.552685
888	0	-39.24159	-37.69063	-1.550955	0.02665074	0.3793002	0.330923	26.00856	3.106421
889	1	-39.41795	-37.70199	-1.715965	0.03133998	0.4240423	0.3652766	22.11702	2.711289
890	0	-39.04178	-37.34435	-1.697431	0.05494373	0.5893247	0.2569014	12.61558	3.175919
891	1	-40.07143	-38.92476	-1.146674	0.04319037	0.5177468	0.1748563	16.04865	3.425581
892	0	-38.00845	-37.05304	-0.9554055	0.008978949	0.156914	0.2341518	77.19691	2.738908
893	1	-37.85689	-37.03738	-0.8195039	0.01214018	0.2041446	0.195471	57.09528	2.028941
894	0	-38.87246	-37.31134	-1.561118	0.03526611	0.4579239	0.2959963	19.65477	2.158431
895	1	-38.65584	-37.52086	-1.134973	0.03894688	0.4870395	0.1834988	17.79725	3.141893
896	0	-38.44445	-37.13785	-1.306604	0.02117272	0.3203204	0.2800359	32.73775	2.722702
897	1	-37.3517	-36.65556	-0.6961347	0.009676749	0.1676657	0.1789026	71.63017	2.315715
898	0	-37.03898	-36.5517	-0.4872803	0.001956347	0.03735095	0.1619109	354.3068	2.528198
899	1	-40.15544	-37.87146	-2.283975	0.06582935	0.6415824	0.3960202	10.52945	3.389695
900	0	-37.23084	-36.92526	-0.3055797	0.004382498	0.08111546	0.1304609	158.1626	2.247803
901	1	-41.64997	-38.48505	-3.164923	0.08923606	0.7225607	0.686611	7.767568	2.529706
902	0	-36.98175	-36.55548	-0.4262749	0.0003738803	0.007286058	0.1557722	1853.928	2.499881
903	1	-38.99714	-37.19247	-1.804671	0.04232268	0.5117016	0.3417974	16.37768	2.980322
904	0	-39.75106	-38.64011	-1.110956	0.04453215	0.5268699	0.1655532	15.5651	3.213103
905	1	-39.88242	-37.89408	-1.988334	0.07589586	0.6808012	0.2556027	9.132872	2.843207
906	0	-40.9051	-38.6314	-2.2737	0.07904378	0.6915959	0.3252268	8.769156	2.147733
907	1	-40.66815	-38.08489	-2.58326	0.06611924	0.6428229	0.5320061	10.48329	2.476793
908	0	-42.1482	-40.60692	-1.541277	0.005935142	0.1077214	0.4391485	116.787	3.281981
909	1	-37.55831	-36.85953	-0.6987807	0.005906441	0.1072392	0.1891891	117.3545	3.094296
910	0	-37.39599	-36.90006	-0.4959276	0.01301728	0.216598	0.1396928	53.24822	2.905304
911	1	-42.80394	-41.92006	-0.8838773	0.006193791	0.1120516	0.2267356	111.91	0.2869355
912	0	-40.77597	-38.15446	-2.621507	0.08044181	0.6961908	0.4515023	8.616752	2.19022
913	1	-39.08244	-37.69741	-1.38503	0.01840775	0.2874557	0.3149462	37.65517	2.636365
914	0	-38.66743	-37.46224	-1.205195	0.02079259	0.3159321	0.2543926	33.33625	1.957212
915	1	-39.65785	-38.27379	-1.38406	0.01416835	0.232533	0.3340593	48.92224	2.963785
916	0	-42.30088	-39.1368	-3.164085	0.1016038	0.753404	0.5760661	6.822062	2.078555
917	1	-41.35783	-38.67475	-2.683078	0.06337207	0.6307742	0.6111117	10.93774	2.693273
918	0	-38.62939	-37.02779	-1.6016	0.05326308	0.5801583	0.2390331	13.01365	2.907415
919	1	-38.9365	-37.80419	-1.132315	0.01644992	0.262804	0.2514749	42.1368	3.554489
920	0	-43.02123	-38.83717	-4.184061	0.1497905	0.8300283	0.8087652	4.627443	2.452106
921	1	-37.69644	-37.04131	-0.6551269	0.01934867	0.2988888	0.149786	35.82403	2.335379
922	0	-38.04917	-36.70628	-1.34289	0.03394492	0.4468628	0.2424469	20.41976	2.950805
923	1	-40.76107	-39.44465	-1.316421	0.04507019	0.5304531	0.2017758	15.37928	1.77112
924	0	-39.86416	-37.28374	-2.580415	0.07914713	0.6919397	0.4413232	8.757705	2.946285
925	1	-37.57606	-36.93887	-0.6371987	0.01972709	0.3034136	0.1463401	35.13682	2.562288
926	0	-39.62778	-37.8337	-1.794078	0.04221353	0.510933	0.338718	16.42002	1.999553
927	1	-37.96395	-36.70545	-1.258497	0.03248463	0.4342394	0.2274699	21.3377	2.975612
928	0	-40.97417	-40.39908	-0.5750858	0.02050269	0.3125581	0.1360285	33.80762	3.889916
929	1	-37.37426	-36.60786	-0.7664047	0.01028519	0.176887	0.1902838	67.39275	2.834375
930	0	-39.71755	-38.56097	-1.156577	0.004390408	0.08125371	0.3055029	157.8776	2.115144
931	1	-39.7674	-37.31915	-2.448248	0.06904395	0.6549492	0.4460041	10.03922	2.806638
932	0	-38.21882	-37.40188	-0.8169375	0.0002857248	0.005574509	0.2305119	2425.926	2.729931
933	1	-38.99952	-37.49398	-1.505535	0.02505435	0.362903	0.323441	27.66575	2.745512
934	0	-38.98397	-39.12571	0.1417456	0.002359274	0.04481069	0.08582656	293.7968	3.097894
935	1	-37.43495	-36.87603	-0.558914	0.001112435	0.02147176	0.1760206	623.0899	3.115319
936	0	-38.09516	-37.45732	-0.6378457	0.005126222	0.09399219	0.1799778	135.216	1.739301
937	1	-37.33854	-37.22064	-0.1179019	0.0009714652	0.01878512	0.1134747	713.507	2.235575
938	0	-37.8173	-37.03769	-0.7796192	0.005697548	0.1037184	0.2057242	121.6571	3.121673
939	1	-38.43182	-38.12183	-0.3099914	0.005483252	0.1000869	0.1290159	126.4117	3.588266
940	0	-38.52553	-37.86801	-0.6575198	0.01820956	0.2850137	0.1525804	38.06501	3.458966
941	1	-38.2268	-37.26721	-0.9595865	0.008642778	0.1516661	0.236252	80.19958	2.197777
942	0	-38.64489	-37.47877	-1.166121	0.01361337	0.2249072	0.2707563	50.91663	3.061505
943	1	-38.24523	-37.11882	-1.126413	0.01669715	0.2659827	0.2491235	41.5129	3.071598
944	0	-37.28214	-36.52046	-0.761683	0.0133045	0.2206171	0.1814797	52.09869	2.767229
945	1	-40.34937	-38.01431	-2.335061	0.05457941	0.5873651	0.4885631	12.69979	2.595289
946	0	-40.36319	-39.1824	-1.180795	0.01009416	0.1740071	0.2887628	68.66812	4.007791
947	1	-39.35564	-37.81544	-1.540193	0.02643346	0.3771049	0.328387	26.22234	2.122594
948	0	-37.85671	-36.809	-1.047714	0.03211291	0.4309576	0.1852092	21.58469	2.5464
949	1	-39.382	-37.12383	-2.258169	0.06366525	0.6320918	0.3979114	10.88737	2.794002
950	0	-42.69345	-39.27916	-3.414284	0.1012892	0.7526967	0.7431255	6.843245	3.521783
951	1	-37.67799	-36.66512	-1.01287	0.02069807	0.3148346	0.2101641	33.48849	2.96265
952	0	-40.86785	-38.19688	-2.67097	0.07414109	0.6745002	0.518556	9.349029	3.335267
953	1	-38.20657	-36.9909	-1.215668	0.02138654	0.3227711	0.2549229	32.41045	2.340608
954	0	-40.40105	-37.88345	-2.517603	0.06981394	0.6580277	0.4728635	9.928493	2.305462
955	1	-37.395	-36.61402	-0.7809771	0.02025895	0.3097028	0.1677037	34.21437	2.692754
956	0	-42.62301	-38.92481	-3.6982	0.1337091	0.81006	0.6244153	5.183995	2.348507
957	1	-38.78763	-37.20003	-1.587605	0.03472726	0.453453	0.3062636	19.95974	3.106512
958	0	-37.79999	-36.63075	-1.169235	0.02853357	0.3978593	0.2199871	24.29234	2.471326
959	1	-40.63268	-38.81792	-1.814765	0.02986443	0.4104901	0.4117018	23.20979	1.949357
960	0	-39.83391	-38.23003	-1.603874	0.03247159	0.4341247	0.3213655	21.34627	1.774315
961	1	-37.58692	-36.87285	-0.714071	0.003582991	0.06699527	0.1985138	193.4549	2.909272
962	0	-39.69318	-37.42299	-2.270185	0.07061519	0.6611826	0.3650632	9.815837	3.194048
963	1	-39.23303	-37.86019	-1.372831	0.02332612	0.3444335	0.290245	29.71549	1.879154
964	0	-38.38009	-36.99572	-1.384373	0.03545683	0.4594931	0.2473758	19.54905	3.17898
965	1	-42.82441	-39.63316	-3.191247	0.1081328	0.7672973	0.5397767	6.410147	3.681051
966	0	-39.7784	-38.2364	-1.541996	0.03090781	0.4201212	0.3088301	22.42628	3.655989
967	1	-43.26424	-39.82592	-3.438322	0.09971159	0.7490927	0.7783596	6.951521	3.659501
968	0	-40.25109	-37.76733	-2.483765	0.08078352	0.6972959	0.39151	8.580304	3.280347
969	1	-37.3069	-37.00153	-0.305374	0.004801724	0.08840413	0.1296639	144.3538	3.066852
970	0	-38.90053	-37.47077	-1.429768	0.02823581	0.3949788	0.2866632	24.54852	3.324083
971	1	-39.36278	-37.94385	-1.418927	0.01764209	0.2779558	0.3293481	39.2894	2.773217
972	0	-37.97475	-36.87457	-1.100179	0.01776528	0.2794964	0.2390389	39.01695	2.420127
973	1	-38.21474	-37.06026	-1.154482	0.01640579	0.2622345	0.2572719	42.25015	2.545784
974	0	-38.45334	-37.6871	-0.7662317	0.03016294	0.4132696	0.1436743	22.98009	2.881612
975	1	-40.23256	-37.70107	-2.531492	0.09337296	0.7336114	0.3437445	7.423425	2.851322
976	0	-37.43681	-36.74852	-0.6882941	0.007297524	0.1302116	0.1835726	94.98388	3.037756
977	1	-39.13949	-37.40317	-1.736324	0.04370614	0.5212856	0.3130394	15.85926	2.1512
978	0	-37.81268	-37.15356	-0.6591183	0.0132879	0.2203855	0.1638274	52.1638	3.309196
979	1	-45.49536	-42.66026	-2.835103	0.04674198	0.5413218	0.8998457	14.82922	3.6862
980	0	-38.97163	-37.68442	-1.287215	0.01685397	0.2679891	0.2919365	41.12663	3.156476
981	1	-42.96456	-38.8835	-4.081055	0.1419859	0.8208675	0.8146439	4.881802	2.413171
982	0	-38.45846	-37.04585	-1.412606	0.03127693	0.4234726	0.2699365	22.16161	3.142175
983	1	-38.73121	-36.96725	-1.763965	0.04361943	0.5206935	0.3222072	15.89079	2.887414
984	0	-37.88694	-36.8002	-1.08674	0.01859793	0.2897878	0.2330901	37.27012	2.910621
985	1	-40.3748	-40.23753	-0.1372699	0.01419708	0.2329249	0.0959783	48.82323	1.961617
986	0	-39.15776	-37.99431	-1.163455	0.02245399	0.3348182	0.2383332	30.86966	3.684572
987	1	-38.59704	-37.68972	-0.9073159	0.001000566	0.01934053	0.2497807	692.7551	2.466479
988	0	-40.27683	-37.58645	-2.690372	0.07639048	0.6825398	0.5121796	9.073738	2.845339
989	1	-37.10098	-36.58741	-0.5135695	0.007297579	0.1302125	0.1541436	94.98317	2.420266
990	0	-38.23158	-37.05816	-1.173426	0.02024358	0.3095223	0.2483564	34.24034	3.115931
991	1	-40.60378	-38.27042	-2.333359	0.05538316	0.5916686	0.4822259	12.51549	3.274391
992	0	-41.57477	-39.46553	-2.109237	0.07411881	0.6744188	0.295784	9.351839	1.967369
993	1	-40.73213	-38.1293	-2.602824	0.07709471	0.6849875	0.464601	8.990852	2.189364
994	0	-38.72446	-37.17956	-1.544899	0.04125902	0.5041307	0.2675944	16.79989	2.189355
995	1	-40.88471	-38.36178	-2.522932	0.09160431	0.728984	0.3494369	7.566753	2.362104
996	0	-38.9395	-37.35989	-1.579604	0.03445623	0.4511833	0.3049885	20.11675	2.171939
997	1	-38.60625	-37.59155	-1.0147	0.02789485	0.3916556	0.1901962	24.84857	3.421256
998	0	-37.51488	-37.17258	-0.3423017	0.002840056	0.05361052	0.138322	244.0611	3.305623
999	1	-40.3004	-38.56285	-1.737545	0.03363904	0.4442537	0.3613178	20.60544	3.650767
1000	0	-37.99468	-36.71137	-1.283308	0.0277589	0.3903231	0.249282	24.97027	2.541742
1001	1	-38.84322	-37.35826	-1.484954	0.04889691	0.5547614	0.2262484	14.17568	2.320368
1002	0	-38.47417	-38.14518	-0.328985	0.01378304	0.2272497	0.1169429	50.28987	3.194211
1003	1	-39.01528	-36.94811	-2.067172	0.05883917	0.6093748	0.3519209	11.78037	2.7134
1004	0	-39.8738	-38.21059	-1.663209	0.03623648	0.4658376	0.3233485	19.12844	3.626649
1005	1	-40.20848	-38.9914	-1.217086	0.003808102	0.07100046	0.3272398	182.0191	2.052634
1006	0	-38.51864	-37.34125	-1.177391	0.01844927	0.2879657	0.2557439	37.57044	3.264011
1007	1	-40.4219	-39.65282	-0.7690741	0.0003038057	0.005925874	0.2196826	2281.548	0.8509759
1008	0	-38.88682	-38.06009	-0.8267352	0.0154489	0.249733	0.1878989	44.8671	1.591565
1009	1	-38.48663	-37.61891	-0.8677193	0.0003039814	0.005929287	0.2424575	2280.229	2.835137
1010	0	-38.65826	-36.90527	-1.752992	0.04920728	0.556646	0.2945023	14.08627	2.461834
1011	1	-37.5402	-36.93567	-0.6045294	0.002140246	0.0407653	0.1815802	323.8633	3.154179
1012	0	-39.30143	-38.17124	-1.130193	0.005868225	0.1065965	0.2914006	118.1187	2.239839
1013	1	-38.39412	-37.72007	-0.674047	0.001582032	0.03035072	0.1961933	438.1372	3.622333
1014	0	-37.23889	-36.5506	-0.6882913	0.01527383	0.2474137	0.164011	45.38135	2.663166
1015	1	-37.15059	-36.56034	-0.5902483	0.006444035	0.1162139	0.1684469	107.5642	2.44753
1016	0	-37.96533	-37.19453	-0.7707955	0.005633108	0.1026285	0.2041027	123.0488	3.280877
1017	1	-37.10665	-36.71524	-0.3914119	0.00112946	0.02179554	0.148838	613.698	3.034336
1018	0	-38.18975	-36.96417	-1.225576	0.02027552	0.3098975	0.2615337	34.18641	2.722828
1019	1	-37.51097	-37.37302	-0.1379408	0.003021695	0.05690671	0.1124667	229.3902	3.040539
1020	0	-38.5895	-37.02622	-1.56328	0.03431365	0.4499836	0.300655	20.20033	2.948583
1021	1	-38.31905	-37.06046	-1.258584	0.02157382	0.3249074	0.2653982	32.12908	2.972043
1022	0	-42.50287	-40.44672	-2.056152	0.03165335	0.4268609	0.5110233	21.89807	3.879223
1023	1	-37.75611	-37.01129	-0.7448212	0.0139942	0.2301514	0.1767152	49.53102	2.050799
1024	0	-37.52505	-36.59532	-0.9297336	0.01981868	0.3045025	0.1958158	34.97443	2.433093
1025	1	-39.12554	-37.35434	-1.771198	0.03733819	0.474613	0.354659	18.56403	2.699813
1026	0	-36.98227	-36.64854	-0.3337355	0.004051496	0.07530486	0.1348152	171.0843	2.732414
1027	1	-38.02439	-36.91935	-1.105047	0.02556095	0.3681742	0.2151579	27.11742	3.17885
1028	0	-39.60038	-37.14543	-2.454952	0.07739517	0.686022	0.3990406	8.955949	2.890022
1029	1	-38.54624	-37.33244	-1.213807	0.02424241	0.3543209	0.2443882	28.59234	1.988083
1030	0	-39.04736	-36.99865	-2.048703	0.06277202	0.628053	0.326811	11.0423	2.562468
1031	1	-39.14876	-38.0548	-1.09396	0.01248003	0.2090023	0.2559718	55.54051	3.626293
1032	0	-39.96809	-38.93898	-1.029115	0.006367941	0.1149511	0.2615334	108.8495	1.297401
1033	1	-42.20271	-39.88508	-2.317628	0.07119913	0.6634511	0.3796555	9.735332	1.690507
1034	0	-37.30143	-36.58528	-0.7161513	0.01360605	0.2248058	0.1726649	50.94405	2.414088
1035	1	-39.99007	-39.67724	-0.3128274	0.02075726	0.3155222	0.1042727	33.393	2.182131
1036	0	-37.9049	-36.72574	-1.179155	0.03399777	0.4473117	0.2056758	20.38802	2.91024
1037	1	-37.3596	-36.62944	-0.7301573	0.007351059	0.1310795	0.1912759	94.29215	2.640974
1038	0	-37.04938	-36.52029	-0.5290906	0.004553842	0.08410395	0.1627417	152.2115	2.583269
1039	1	-37.66164	-37.13042	-0.531213	0.01151742	0.1951349	0.1478086	60.18249	2.083348
1040	0	-40.45681	-38.30661	-2.1502	0.04608576	0.5371028	0.4578722	15.04038	2.250599
1041	1	-42.82049	-38.75676	-4.06373	0.1441118	0.8234556	0.776965	4.809786	3.342893
1042	0	-42.0562	-39.53259	-2.523606	0.04975652	0.5599505	0.6315279	13.93078	2.676203
1043	1	-38.88587	-37.64416	-1.241708	0.03719342	0.4734724	0.2092881	18.63628	3.38435
1044	0	-39.21214	-37.39071	-1.821431	0.06365369	0.63204	0.2571488	10.88935	3.020106
1045	1	-39.48217	-37.54055	-1.941626	0.044252	0.5249872	0.3814271	15.66364	3.068697
1046	0	-38.25994	-36.70476	-1.555177	0.04522437	0.5314722	0.255631	15.32685	2.636622
1047	1	-40.12028	-39.16827	-0.9520089	0.01943049	0.2998707	0.2013276	35.67317	1.298185
1048	0	-39.37561	-37.29947	-2.076134	0.07196173	0.6663754	0.2950068	9.632164	2.958919
1049	1	-42.27003	-40.66563	-1.604402	0.0196833	0.3028921	0.385197	35.21499	0.9930924
1050	0	-38.72228	-37.70023	-1.022044	0.03952254	0.491378	0.1625761	17.53802	2.547377
1051	1	-37.81524	-37.43489	-0.3803451	0.006201315	0.1121772	0.1370226	111.7742	1.905081
1052	0	-38.00845	-37.46313	-0.5453164	0.006006444	0.108918	0.1620444	115.4006	1.755774
1053	1	-40.25542	-38.29556	-1.95986	0.03683649	0.470644	0.431344	18.81686	3.041253
1054	0	-37.84601	-37.11847	-0.7275443	0.01047095	0.1796743	0.1825515	66.19714	3.345692
1055	1	-39.47992	-37.12108	-2.358833	0.07344077	0.6719262	0.3832947	9.43818	2.938792
1056	0	-38.46169	-36.89252	-1.569172	0.03665963	0.4692341	0.2925736	18.90764	2.51367
1057	1	-38.74963	-37.43687	-1.312755	0.0181949	0.2848325	0.2938688	38.09569	2.569296
1058	0	-39.372	-37.29529	-2.07671	0.06158727	0.6225826	0.3417654	11.25472	2.347829
1059	1	-37.91263	-37.95275	0.0401128	0.001694957	0.03246975	0.09590379	408.9467	2.898785
1060	0	-38.02899	-36.8823	-1.146696	0.02494345	0.3617406	0.2262734	27.78875	3.137569
1061	1	-37.05475	-36.89863	-0.1561204	0.0003255993	0.006349165	0.1189761	2128.835	2.865312
1062	0	-39.3208	-37.5205	-1.800302	0.06600676	0.6423424	0.2435411	10.50115	2.68838
1063	1	-37.57096	-36.99217	-0.5787903	0.004390628	0.08125756	0.171429	157.8697	2.004305
1064	0	-37.95343	-37.10984	-0.8435887	0.004219722	0.07826419	0.2239408	164.2637	2.569685
1065	1	-37.02664	-36.84706	-0.1795744	0.0003760057	0.007327274	0.1217128	1843.449	2.382549
1066	0	-39.03901	-37.61693	-1.422077	0.03763422	0.4769337	0.2490999	18.41801	1.964168
1067	1	-38.74075	-37.66027	-1.080478	0.007876492	0.1395352	0.2695128	88.00202	2.92324
1068	0	-38.72312	-37.24966	-1.473458	0.05199831	0.5730427	0.2140751	13.33019	2.868899
1069	1	-41.47495	-38.80652	-2.668432	0.0659063	0.6419124	0.5810489	10.51716	2.190478
1070	0	-38.43319	-37.03301	-1.400174	0.04468629	0.5279007	0.2205961	15.51141	3.025421
