Iteration	Replicate_ID	Posterior	Likelihood	Prior	prob_gain_A_indep	prob_gain_B_indep	prob_loss_A_indep	prob_loss_B_indep	rate_gain_A_when_B0	rate_gain_A_when_B1	rate_gain_B_when_A0	rate_gain_B_when_A1	rate_loss_A_when_B0	rate_loss_A_when_B1	rate_loss_B_when_A0	rate_loss_B_when_A1	rf[1]	rf[2]	rf[3]	rf[4]
7348	0	-67.76131	-89.06578	21.30447	0	1	0	1	0.006926529	0.0006473949	0.001541858	0.001541858	0.03194759	0.0007910936	0.007894969	0.007894969	0.317328	0.0071899	0.609001	0.0664813
7349	1	-79.25766	-89.42009	10.16243	1	1	1	1	0.004763732	0.004763732	0.002427662	0.002427662	0.03689477	0.03689477	0.01032221	0.01032221	0.253805	0.148599	0.592854	0.00474128
7350	0	-72.22129	-91.58862	19.36733	0	1	0	1	0.007895592	0.006636776	0.001541858	0.001541858	0.03194759	0.004913219	0.007894969	0.007894969	0.297184	0.0067335	0.570344	0.125738
7351	1	-68.69601	-90.21022	21.51421	0	0	1	1	0.006719705	0.0001713365	0.003796745	0.001077537	0.02877946	0.02877946	0.008004901	0.008004901	0.253805	0.148599	0.592854	0.00474128
7352	0	-76.3443	-91.19309	14.84878	1	1	0	1	0.005816866	0.005816866	0.0005086337	0.0005086337	0.03800653	0.00491226	0.007894969	0.007894969	0.272783	0.0215515	0.303224	0.402442
7353	1	-76.22678	-92.62224	16.39545	0	0	1	1	0.006719705	0.00819152	0.003796745	0.003559293	0.02877946	0.02877946	0.02678263	0.02678263	0.292555	0.0186128	0.683367	0.00546515
7354	0	-63.24794	-91.22306	27.97513	0	0	0	0	0.005816866	0.003873237	0.003159834	0.004311629	0.03780551	0.004922836	0.007507787	0.003269408	0.08423	0.0271393	0.381843	0.506787
7355	1	-72.69832	-93.21129	20.51297	1	0	1	0	0.006719705	0.006719705	0.002110394	0.003595506	0.02117594	0.02117594	0.0177485	0.002926797	0.479478	0.0474545	0.459134	0.0139338
7356	0	-74.91809	-84.88156	9.963471	0	1	1	1	0.005816866	0.0004364785	0.002469288	0.002469288	0.05769885	0.05769885	0.01866209	0.01866209	0.08423	0.0271393	0.381843	0.506787
7357	1	-66.73321	-86.62468	19.89148	0	0	1	0	0.008161645	0.001316934	0.002110394	0.006537163	0.0596016	0.0596016	0.006862064	0.0027792	0.025893	0.0888066	0.859225	0.0260757
7358	0	-65.92414	-84.59557	18.67143	0	0	1	0	0.006855942	0.0003522412	0.002469288	0.001291259	0.05769885	0.05769885	0.01866209	0.007018083	0.0901578	0.0271824	0.375068	0.507592
7359	1	-72.56771	-91.06053	18.49283	0	1	0	1	0.009311284	0.006163579	0.002874683	0.002874683	0.04028125	0.0003393601	0.006862064	0.006862064	0.095488	0.111065	0.770076	0.0233703
7360	0	-67.46141	-89.77734	22.31593	0	1	0	0	0.004229634	0.002866776	0.002469288	0.002469288	0.04410161	0.001842028	0.0121451	0.00584654	0.37832	0.012365	0.170615	0.438699
7361	1	-75.78929	-90.62311	14.83382	1	1	0	1	0.003774207	0.003774207	0.002874683	0.002874683	0.04028125	0.0003396881	0.009955007	0.009955007	0.230618	0.26824	0.444699	0.0564428
7362	0	-72.7386	-88.97335	16.23475	0	1	0	1	0.004229634	0.003142794	0.001226185	0.001226185	0.04410161	0.007791439	0.01825689	0.01825689	0.37832	0.012365	0.170615	0.438699
7363	1	-76.28255	-87.03124	10.74869	0	1	0	1	0.005534358	0.002908098	0.001464916	0.001464916	0.05426419	0.02708533	0.01887232	0.01887232	0.609552	0.0906363	0.150261	0.149551
7364	0	-81.83774	-90.39995	8.562213	1	1	1	1	0.004876323	0.004876323	0.001226185	0.001226185	0.03238128	0.03238128	0.02507793	0.02507793	0.401464	0.0119047	0.164264	0.422368
7365	1	-79.49988	-89.1312	9.631318	1	0	0	0	0.01125512	0.01125512	0.001464916	0.003172491	0.05082194	0.02709132	0.01887232	0.03337968	0.133709	0.105576	0.381258	0.379457
7366	0	-71.92768	-91.83693	19.90925	0	1	0	0	0.004178861	0.008801099	0.001226185	0.001226185	0.0470335	0.002778751	0.008288099	0.01496084	0.605409	0.0179524	0.247711	0.128928
7367	1	-75.36741	-87.91268	12.54527	0	0	1	1	0.01125512	0.008535495	0.001583773	0.005156088	0.05082194	0.05082194	0.02250025	0.02250025	0.12988	0.102553	0.37034	0.397227
7368	0	-71.63848	-89.00154	17.36306	1	1	0	0	0.003754681	0.003754681	0.001226185	0.001226185	0.0470335	0.002775773	0.01578867	0.001715742	0.371855	0.0235628	0.325125	0.279457
7369	1	-73.99028	-86.03185	12.04157	0	1	1	1	0.01125512	0.0002469471	0.001583773	0.001583773	0.05082194	0.05082194	0.009288902	0.009288902	0.15919	0.125695	0.228249	0.486866
7370	0	-75.79909	-87.70073	11.90164	1	1	1	0	0.003754681	0.003754681	0.001219379	0.001219379	0.0470335	0.0470335	0.01257071	0.009418831	0.404326	0.0256203	0.266195	0.303859
7371	1	-74.04368	-85.00547	10.96179	0	1	0	1	0.01125512	0.001146828	0.001583773	0.001583773	0.07636718	0.009227086	0.009330256	0.009330256	0.0637225	0.0503148	0.691073	0.194889
7372	0	-81.21555	-93.62288	12.40733	1	1	1	1	0.007292418	0.007292418	0.001713303	0.001713303	0.01999093	0.01999093	0.01257071	0.01257071	0.0910048	0.0390965	0.406211	0.463687
7373	1	-75.60417	-91.30937	15.7052	0	1	1	1	0.01125512	0.001725393	0.001583773	0.001583773	0.02834592	0.02834592	0.009330256	0.009330256	0.326288	0.257634	0.0617249	0.354353
7374	0	-69.42394	-89.59774	20.1738	1	0	0	0	0.007292418	0.007292418	0.001032968	0.009758627	0.04893218	0.002946719	0.01385812	0.001933028	0.145498	0.0625075	0.649451	0.142543
7375	1	-74.66468	-85.89985	11.23517	0	1	1	1	0.008398513	0.001725393	0.001754025	0.001754025	0.05660119	0.05660119	0.009330256	0.009330256	0.203501	0.276048	0.236286	0.284165
7376	0	-70.99266	-86.78826	15.7956	1	0	1	0	0.006539319	0.006539319	0.0004079776	0.003256295	0.04893218	0.04893218	0.01385812	0.008266664	0.330236	0.0489937	0.509044	0.111726
7377	1	-73.75805	-87.36172	13.60367	0	1	1	1	0.008871615	0.0007274421	0.002447185	0.002447185	0.04240123	0.04240123	0.009813899	0.009813899	0.250268	0.223333	0.17693	0.34947
7378	0	-64.58839	-85.91564	21.32725	0	1	0	0	0.006539319	0.0006244416	0.0004079776	0.0004079776	0.04893218	0.004343257	0.01385812	0.004450942	0.136759	0.0488417	0.507464	0.306935
7379	1	-72.26367	-88.70983	16.44616	1	0	1	0	0.008871615	0.008871615	0.0008918037	0.00691734	0.04690591	0.04690591	0.01051393	0.003438685	0.37849	0.154394	0.316599	0.150518
7380	0	-74.02745	-88.67143	14.64398	1	0	1	1	0.004744995	0.004744995	0.0004079776	0.005484947	0.03381467	0.03381467	0.01385812	0.01385812	0.0784662	0.0280232	0.575224	0.318286
7381	1	-70.44603	-87.66205	17.21601	1	0	1	0	0.004222488	0.004222488	0.0008918037	0.001644849	0.04690591	0.04690591	0.01594137	0.003529257	0.206448	0.34317	0.305256	0.145126
7382	0	-68.9395	-88.92877	19.98926	1	0	1	0	0.005245109	0.005245109	0.0004079776	0.003392801	0.03381467	0.03381467	0.01385812	0.000553823	0.0784662	0.0280232	0.575224	0.318286
7383	1	-82.89558	-89.43265	6.53707	1	1	1	1	0.008349143	0.008349143	0.003949251	0.003949251	0.04690591	0.04690591	0.01594137	0.01594137	0.182588	0.546608	0.206026	0.0647778
7384	0	-70.6882	-89.16673	18.47853	0	1	0	0	0.005245109	0.0004405788	7.885245e-05	7.885245e-05	0.03381467	0.01628131	0.01385812	0.02573251	0.151038	0.0539412	0.182358	0.612662
7385	1	-80.42093	-91.17924	10.7583	1	0	1	1	0.008101796	0.008101796	0.007946579	0.001641418	0.04690591	0.04690591	0.01594137	0.01594137	0.55016	0.296265	0.118466	0.0351099
7386	0	-68.21788	-87.10814	18.89026	0	0	1	1	0.005245109	0.001675274	0.0009265771	0.002112721	0.03750635	0.03750635	0.01609284	0.01609284	0.150119	0.0596987	0.181249	0.608934
7387	1	-74.23816	-90.85537	16.61721	0	0	1	0	0.008101796	0.007476746	0.007946579	0.002137178	0.05615662	0.05615662	0.006054014	0.01822508	0.41527	0.0799185	0.473718	0.0310941
7388	0	-71.31104	-90.71347	19.40242	0	0	1	1	0.01021522	0.0008186241	0.002233693	0.005537612	0.02512545	0.02512545	0.01669866	0.01669866	0.132817	0.062365	0.168688	0.63613
7389	1	-73.71109	-90.28331	16.57222	0	0	1	0	0.008101796	0.001527664	0.007946579	0.008343597	0.05615662	0.05615662	0.006054014	0.01822508	0.0990452	0.0698332	0.112985	0.718136
7390	0	-71.55505	-91.60965	20.0546	0	0	1	1	0.003803762	0.001494052	0.002476877	0.007299957	0.02512545	0.02512545	0.01669866	0.01669866	0.0946735	0.102893	0.348993	0.453441
7391	1	-67.26223	-91.05254	23.7903	0	0	0	1	0.006080804	0.001527664	0.002674648	0.004475151	0.0259805	0.01204777	0.01228089	0.01228089	0.0809919	0.0571044	0.274665	0.587239
7392	0	-77.7129	-91.51546	13.80255	1	0	0	0	0.003353065	0.003353065	0.002476877	0.0003150736	0.02449701	0.05355952	0.01669866	0.02129784	0.0946735	0.102893	0.348993	0.453441
7393	1	-73.26299	-87.62965	14.36665	0	1	1	0	0.008660641	0.007572149	0.003078445	0.003078445	0.05336323	0.05336323	0.01209958	0.004660169	0.107383	0.0757118	0.0383154	0.77859
7394	0	-67.93964	-93.0671	25.12746	0	0	0	1	0.003353065	0.00489501	0.002476877	0.0005354276	0.0299162	0.008332055	0.007910188	0.007910188	0.0739598	0.0803806	0.491428	0.354232
7395	1	-77.44578	-88.28402	10.83823	1	1	1	0	0.008653041	0.008653041	0.001449424	0.001449424	0.05336323	0.05336323	0.01209958	0.00451459	0.483577	0.340953	0.172546	0.00292475
7396	0	-75.59039	-87.72906	12.13867	1	0	1	1	0.007471888	0.007471888	0.001801285	0.001957123	0.05350082	0.05350082	0.007910188	0.007910188	0.101377	0.110178	0.6736	0.114846
7397	1	-78.27874	-87.84706	9.568315	1	1	1	0	0.007285171	0.007285171	0.0008901894	0.0008901894	0.05336323	0.05336323	0.01406978	0.01173552	0.102993	0.744722	0.102312	0.0499738
7398	0	-75.70951	-86.53102	10.82151	1	0	1	1	0.004412506	0.004412506	0.001801285	0.001261578	0.05350082	0.05350082	0.01919933	0.01919933	0.101377	0.110178	0.6736	0.114846
7399	1	-66.75812	-91.36016	24.60205	0	1	0	0	0.01109333	0.001407817	0.001111791	0.001111791	0.02413506	0.003958528	0.01406978	0.004647892	0.0653264	0.472363	0.207186	0.255125
7400	0	-65.79737	-86.16582	20.36845	0	1	0	0	0.004412506	0.0003595224	0.001801285	0.001801285	0.05350082	0.003643145	0.02029222	0.000631166	0.101377	0.110178	0.6736	0.114846
7401	1	-67.56866	-91.75617	24.18751	0	1	0	0	0.004531472	0.002255195	0.0004960496	0.0004960496	0.02413506	0.01102651	0.01591394	0.004437142	0.0796006	0.575578	0.252457	0.0923646
7402	0	-68.62972	-86.65061	18.02089	0	0	1	1	0.004093681	0.0004447045	0.001801285	0.0003793165	0.05350082	0.05350082	0.008311932	0.008311932	0.0658044	0.0245006	0.448801	0.460894
7403	1	-70.35392	-88.87946	18.52554	0	0	1	1	0.01031797	0.001164179	0.0004960496	0.0094613	0.03077474	0.03077474	0.01343088	0.01343088	0.0779306	0.250133	0.247161	0.424776
7404	0	-68.86125	-87.61824	18.75699	0	0	1	0	0.004093681	0.001020436	0.003245286	0.01129816	0.05350082	0.05350082	0.01335557	0.007344371	0.0724473	0.0269739	0.393158	0.507421
7405	1	-66.44406	-87.25283	20.80877	0	0	0	0	0.01031797	0.001581852	0.0004960496	0.002517805	0.04519729	0.02095384	0.01343088	0.01716345	0.0927015	0.297543	0.104468	0.505288
7406	0	-66.98404	-89.62302	22.63898	0	0	1	0	0.004093681	0.001980146	0.0001292942	0.005740406	0.03924142	0.03924142	0.005772611	0.01469555	0.122042	0.0454394	0.662301	0.170217
7407	1	-70.02599	-88.44736	18.42136	0	1	0	0	0.01031797	0.001761433	0.0003241541	0.0003241541	0.03790862	0.02094917	0.0132445	0.0112723	0.110838	0.160108	0.124908	0.604146
7408	0	-70.53754	-88.42826	17.89072	1	0	1	0	0.003195411	0.003195411	0.0001292942	0.004563038	0.03924142	0.03924142	0.01381387	0.008333258	0.122042	0.0454394	0.662301	0.170217
7409	1	-66.97742	-87.98579	21.00837	0	0	1	0	0.007378262	0.001240884	0.0003767051	0.004535983	0.03790862	0.03790862	0.02798627	0.001553571	0.142188	0.205393	0.345879	0.30654
7410	0	-63.40254	-86.84871	23.44617	0	0	1	0	0.005385014	0.001060984	0.0001292942	0.002620541	0.03866112	0.03866112	0.01381387	0.005365066	0.0561053	0.0208894	0.167225	0.75578
7411	1	-58.75381	-88.06666	29.31285	0	0	0	0	0.008601153	0.0004350755	0.001817435	0.002091195	0.03700572	0.0004382736	0.01207643	0.0005499611	0.344886	0.140302	0.236268	0.278543
7412	0	-67.91073	-87.55031	19.63957	0	0	1	1	0.004170279	0.001843967	0.0001292942	0.002019757	0.03729558	0.03729558	0.01381387	0.01381387	0.0727155	0.0270738	0.216733	0.683478
7413	1	-72.07981	-91.75395	19.67414	1	0	0	1	0.00441443	0.00441443	0.004310252	0.002162649	0.03700572	0.001857711	0.009324255	0.009324255	0.242184	0.198814	0.334801	0.224201
7414	0	-69.17808	-87.61576	18.43769	0	0	1	1	0.00501341	0.002204093	0.001519052	0.003981192	0.03729558	0.03729558	0.01613429	0.01613429	0.152541	0.0567948	0.199297	0.591367
7415	1	-73.34303	-90.98355	17.64052	0	1	1	0	0.006507446	0.006145842	0.004310252	0.004310252	0.03700572	0.03700572	0.0158925	0.0008457261	0.346309	0.284292	0.0488042	0.320594
7416	0	-76.30017	-87.79475	11.49458	1	1	1	0	0.00501341	0.00501341	0.001519052	0.001519052	0.05709632	0.05709632	0.007049032	0.005647727	0.152541	0.0567948	0.199297	0.591367
7417	1	-63.71189	-89.18892	25.47703	0	0	0	0	0.006502459	0.0002612856	0.0005574435	0.002163516	0.03700572	0.01943523	0.01729185	0.001738852	0.607841	0.170551	0.0292784	0.192329
7418	0	-75.59016	-86.42187	10.83171	1	1	1	0	0.007016163	0.007016163	0.001519052	0.001519052	0.05478636	0.05478636	0.01672574	6.989497e-05	0.127882	0.0637917	0.144105	0.664222
7419	1	-73.1116	-91.28698	18.17539	0	1	0	1	0.006419173	0.0004960924	0.006151261	0.006151261	0.03700572	0.003109973	0.01446576	0.01446576	0.607841	0.170551	0.0292784	0.192329
7420	0	-78.07266	-86.89401	8.821347	1	0	1	1	0.007016163	0.007016163	0.001847502	0.007237358	0.05478636	0.05478636	0.02072923	0.02072923	0.142004	0.0708367	0.0495817	0.737577
7421	1	-74.7814	-91.2497	16.4683	0	1	1	0	0.00747285	0.00135399	0.006151261	0.006151261	0.03700572	0.03700572	0.007498433	0.01793042	0.607841	0.170551	0.0292784	0.192329
7422	0	-76.76578	-86.91181	10.14602	1	1	1	0	0.007016163	0.007016163	0.002661345	0.002661345	0.05478636	0.05478636	0.01341207	0.006163428	0.108364	0.0736141	0.0515257	0.766496
7423	1	-70.97644	-92.74181	21.76537	0	1	1	0	0.00747285	0.00135399	0.003561561	0.003561561	0.02580395	0.02580395	0.007498433	0.00142226	0.598821	0.16802	0.138421	0.0947379
7424	0	-71.61974	-85.73216	14.11241	1	0	1	0	0.004844248	0.004844248	0.001400701	0.0003611525	0.06305227	0.06305227	0.01341207	0.007818044	0.108364	0.0736141	0.0515257	0.766496
7425	1	-61.13878	-92.4781	31.33932	0	0	0	0	0.00465497	0.00135399	0.003561561	0.001306354	0.02580395	0.001797034	0.01084738	0.002098438	0.598821	0.16802	0.138421	0.0947379
7426	0	-71.58602	-86.80074	15.21472	1	0	1	0	0.004844248	0.004844248	0.001400701	0.001497195	0.05570305	0.05570305	0.00987816	0.01125984	0.0886904	0.241802	0.042171	0.627336
7427	1	-65.73149	-88.7776	23.04612	0	0	1	0	0.00465497	0.00161523	0.002938919	0.001194507	0.04541373	0.04541373	0.01084738	0.002659491	0.657625	0.184519	0.117917	0.0399385
7428	0	-68.1105	-90.58082	22.47032	0	1	0	0	0.004844248	0.001479395	0.001400701	0.001400701	0.02896531	0.01082853	0.01974037	0.005359282	0.16575	0.451896	0.161162	0.221192
7429	1	-68.59003	-87.57883	18.9888	0	0	1	1	0.00465497	0.0004172011	0.002938919	0.0003509746	0.04541373	0.04541373	0.009219404	0.009219404	0.34612	0.112873	0.516576	0.0244309
7430	0	-70.17256	-91.63908	21.46652	1	0	1	0	0.004629256	0.004629256	0.0001890773	0.00510011	0.02896531	0.02896531	0.007340346	0.002598368	0.0682975	0.186204	0.654357	0.091142
7431	1	-74.59535	-93.80185	19.20651	0	1	1	1	0.00465497	0.0004172011	0.001798313	0.001798313	0.0161229	0.0161229	0.009219404	0.009219404	0.22464	0.150008	0.609496	0.0158562
7432	0	-70.41425	-87.60467	17.19041	0	1	1	0	0.004629256	0.003780273	0.002745901	0.002745901	0.04830911	0.04830911	0.0115988	0.002218781	0.0682975	0.186204	0.654357	0.091142
7433	1	-76.85275	-95.03952	18.18677	1	1	1	0	0.00465497	0.00465497	0.001798313	0.001798313	0.0161229	0.0161229	0.01320305	0.002266513	0.207471	0.317062	0.441953	0.0335142
7434	0	-66.00167	-89.26964	23.26798	0	0	1	0	0.004629256	0.004286879	0.002745901	0.004161335	0.0383726	0.0383726	0.0115988	0.002260409	0.181794	0.0129659	0.437916	0.367323
7435	1	-72.58758	-93.69164	21.10405	1	0	1	0	0.004038085	0.004038085	0.001798313	0.002531906	0.02470817	0.02470817	0.01320305	0.004616308	0.349242	0.533718	0.0606247	0.0564154
7436	0	-72.11624	-85.7677	13.65146	0	1	1	0	0.004858246	0.001597923	0.002745901	0.002745901	0.05776434	0.05776434	0.012447	0.01411178	0.101601	0.0295262	0.336642	0.532231
7437	1	-64.20282	-85.31597	21.11315	0	0	1	0	0.009083152	5.182185e-05	0.001798313	0.0004299545	0.05562336	0.05562336	0.01320305	0.000191298	0.358737	0.152178	0.0172857	0.4718
7438	0	-66.87555	-89.6298	22.75425	0	0	0	0	0.007840343	0.002892467	0.002745901	0.0008492241	0.04703645	0.02261239	0.005490361	0.01106374	0.143411	0.0416766	0.0636629	0.751249
7439	1	-68.92041	-88.79583	19.87542	0	0	1	1	0.00346059	0.0001539931	0.001798313	0.0004805345	0.03882721	0.03882721	0.01320305	0.01320305	0.504473	0.213999	0.024308	0.25722
7440	0	-73.60416	-96.93586	23.3317	0	0	1	1	0.007840343	0.002892467	0.001508262	0.002595937	0.01782616	0.01782616	0.005490361	0.005490361	0.128314	0.142562	0.0569609	0.672163
7441	1	-70.44028	-89.78988	19.3496	0	0	1	1	0.003857302	0.0001539931	0.004571662	0.0003181706	0.03882721	0.03882721	0.01320305	0.01320305	0.0624579	0.705444	0.0748321	0.157266
7442	0	-71.23115	-85.51825	14.2871	0	0	1	1	0.005601592	0.004156462	0.001508262	0.001895735	0.05831455	0.05831455	0.01841264	0.01841264	0.114632	0.127361	0.157518	0.60049
7443	1	-70.90442	-89.53572	18.63131	0	1	1	0	0.003857302	0.0009269358	0.001207578	0.001207578	0.0303025	0.0303025	0.01653168	0.01221411	0.256143	0.0707187	0.0281833	0.644955
7444	0	-80.01189	-89.24835	9.236452	1	1	1	1	0.004309766	0.004309766	0.001508262	0.001508262	0.04769006	0.04769006	0.006196936	0.006196936	0.114632	0.127361	0.157518	0.60049
7445	1	-83.9049	-90.12432	6.219425	1	1	1	0	0.003857302	0.003857302	0.00596584	0.00596584	0.07922063	0.07922063	0.005604254	0.01185174	0.487547	0.134607	0.0536447	0.324201
7446	0	-73.43251	-90.16939	16.73688	0	1	1	0	0.004309766	0.00823488	0.0005786878	0.0005786878	0.04769006	0.04769006	0.006196936	0.008866021	0.114632	0.127361	0.157518	0.60049
7447	1	-73.01017	-89.67067	16.6605	0	0	1	1	0.002982223	0.002578675	0.001207673	0.01078627	0.04639193	0.04639193	0.01236647	0.01236647	0.545421	0.272025	0.0600125	0.122541
7448	0	-74.24834	-88.57038	14.32203	1	0	1	0	0.005363083	0.005363083	0.0005786878	0.0138445	0.04769006	0.04769006	0.01476577	0.00744735	0.508167	0.232129	0.0490997	0.210604
7449	1	-71.23893	-87.44313	16.2042	0	0	1	1	0.008591312	0.004812549	0.001207673	0.005553361	0.04639193	0.04639193	0.01236647	0.01236647	0.483873	0.094457	0.0556262	0.366043
7450	0	-80.79771	-88.9559	8.158195	1	1	1	1	0.005363083	0.005363083	0.0005786878	0.0005786878	0.04769006	0.04769006	0.0122409	0.0122409	0.616576	0.28165	0.0595742	0.0422002
7451	1	-78.77941	-87.54571	8.766306	0	1	1	0	0.008591312	0.004812549	0.001207673	0.001207673	0.04639193	0.04639193	0.0276861	0.03277901	0.0705289	0.091328	0.484225	0.353918
7452	0	-72.95858	-86.19739	13.23881	0	1	1	1	0.005363083	0.0004756642	0.0005786878	0.0005786878	0.04769006	0.04769006	0.0122409	0.0122409	0.418045	0.0981149	0.040392	0.443448
7453	1	-68.81565	-86.92597	18.11032	0	1	0	1	0.008591312	0.001879778	0.0008759014	0.0008759014	0.04639193	0.000416509	0.009864728	0.009864728	0.0754476	0.194005	0.517995	0.212552
7454	0	-78.11788	-86.52802	8.410138	1	0	1	1	0.005363083	0.005363083	0.001441986	0.009621061	0.06099874	0.06099874	0.01654387	0.01654387	0.346817	0.0813976	0.203895	0.367891
7455	1	-74.78127	-87.31758	12.53631	0	1	1	1	0.0106407	0.002953125	0.0008759014	0.0008759014	0.04639193	0.04639193	0.009505073	0.009505073	0.432247	0.125521	0.332966	0.109266
7456	0	-68.53596	-89.55124	21.01529	0	0	1	0	0.005363083	0.001915454	0.001441986	0.006834871	0.02953441	0.02953441	0.01654387	0.01930704	0.346817	0.0813976	0.203895	0.367891
7457	1	-68.52241	-86.7579	18.23549	0	0	1	0	0.006359637	0.006234684	0.0008759014	0.0008954333	0.06803803	0.06803803	0.009505073	0.004932572	0.223069	0.383893	0.171833	0.221204
7458	0	-76.44156	-91.63013	15.18857	1	1	0	1	0.005363083	0.005363083	0.000805773	0.000805773	0.02953441	0.002948508	0.01654387	0.01654387	0.091074	0.40278	0.180488	0.325658
7459	1	-71.47262	-86.46794	14.99532	0	1	1	0	0.007412467	0.004709145	0.001309541	0.001309541	0.05486873	0.05486873	0.009505073	0.008033225	0.117247	0.201777	0.090317	0.590659
7460	0	-79.30587	-87.87251	8.566636	1	1	1	1	0.006529207	0.006529207	0.000805773	0.000805773	0.03965757	0.03965757	0.01654387	0.01654387	0.0618016	0.273321	0.44389	0.220987
7461	1	-77.71807	-88.05569	10.33763	0	1	1	1	0.01191935	0.004709145	0.001276929	0.001276929	0.04414871	0.04414871	0.02088923	0.02088923	0.204715	0.352307	0.157695	0.285283
7462	0	-75.16676	-88.05688	12.89012	0	1	1	1	0.006529207	0.005143211	0.000805773	0.000805773	0.04851673	0.04851673	0.007348024	0.007348024	0.0662624	0.293049	0.47593	0.164758
7463	1	-67.01221	-88.27629	21.26408	0	1	0	0	0.008050852	0.001200924	0.0007596137	0.0007596137	0.03924284	0.002634423	0.02088923	0.006739729	0.204715	0.352307	0.157695	0.285283
7464	0	-71.35292	-88.44502	17.0921	0	1	1	0	0.01235517	0.0009036888	0.002917787	0.002917787	0.04851673	0.04851673	0.00675426	0.00239685	0.0661944	0.292748	0.475441	0.165616
7465	1	-72.89891	-90.31338	17.41447	0	1	1	0	0.008050852	0.001200924	0.003185534	0.003185534	0.02845796	0.02845796	0.02088923	0.010216	0.1823	0.313732	0.140429	0.36354
7466	0	-69.02479	-89.35719	20.3324	0	1	0	0	0.01235517	0.003902368	0.001549611	0.001549611	0.04851673	0.000800251	0.009121155	0.008601592	0.143753	0.635755	0.218606	0.00188583
7467	1	-68.79464	-85.51227	16.71764	0	1	1	0	0.008050852	0.001200924	0.000592055	0.000592055	0.05102306	0.05102306	0.01385285	0.001266697	0.215833	0.187499	0.166259	0.430409
7468	0	-71.20703	-89.23317	18.02613	0	1	1	0	0.003832492	0.003902368	0.001549611	0.001549611	0.03830529	0.03830529	0.01642748	0.004484488	0.574604	0.0832262	0.339243	0.00292652
7469	1	-68.88538	-91.05284	22.16746	0	0	1	0	0.008050852	0.001200924	0.000287452	0.02227111	0.02718109	0.02718109	0.01385285	0.001505943	0.38269	0.0739011	0.294792	0.248617
