Iteration	Posterior	Likelihood	Prior	prob_gain_A_indep	prob_gain_B_indep	prob_loss_A_indep	prob_loss_B_indep	rate_gain_A_when_B0	rate_gain_A_when_B1	rate_gain_B_when_A0	rate_gain_B_when_A1	rate_loss_A_when_B0	rate_loss_A_when_B1	rate_loss_B_when_A0	rate_loss_B_when_A1	rf[1]	rf[2]	rf[3]	rf[4]
140	-70.89142	-92.78429	21.89288	0	1	0	0	0.003571497	0.003064527	0.004744719	0.004744719	0.03476486	0.01585305	0.008933875	0.004988295	0.229184	0.324366	0.245472	0.200978
141	-71.1822	-91.65363	20.47144	0	1	1	0	0.003571497	0.0007215853	0.004729699	0.004729699	0.03202606	0.03202606	0.01202909	0.001436514	0.267816	0.30419	0.230204	0.19779
142	-82.15347	-92.33293	10.17946	1	1	1	1	0.004596692	0.004596692	0.004729699	0.004729699	0.02916467	0.02916467	0.01581991	0.01581991	0.424602	0.0781735	0.183643	0.313581
143	-79.48023	-95.11968	15.63945	0	1	1	1	0.004596692	0.001133892	0.005411039	0.005411039	0.02133085	0.02133085	0.02014411	0.02014411	0.244535	0.440154	0.0376735	0.277638
144	-68.3205	-94.72662	26.40612	0	0	0	1	0.004596692	0.0004172026	0.004239378	0.002627235	0.02133085	0.004236377	0.01265705	0.01265705	0.244535	0.440154	0.0376735	0.277638
145	-70.29286	-91.34243	21.04958	0	0	1	1	0.005799137	0.0008560299	0.004239378	0.0002685203	0.02738732	0.02738732	0.01265705	0.01265705	0.0297693	0.565281	0.0483834	0.356566
146	-80.67084	-88.6553	7.984462	1	1	1	1	0.005799137	0.005799137	0.003455291	0.003455291	0.04495502	0.04495502	0.01265705	0.01265705	0.13718	0.321031	0.0274776	0.514312
147	-81.13746	-91.3414	10.20393	1	1	0	1	0.00495544	0.00495544	0.004205625	0.004205625	0.06337725	0.001734828	0.009434964	0.009434964	0.0913197	0.338094	0.028938	0.541648
148	-71.03716	-90.37493	19.33777	0	0	1	1	0.005099009	0.001091382	0.0055078	0.0008876025	0.04190298	0.04190298	0.006510293	0.006510293	0.0913197	0.338094	0.028938	0.541648
149	-70.62318	-91.36991	20.74673	0	0	1	1	0.00494279	0.003831332	0.003059773	0.001508236	0.03096219	0.03096219	0.008635411	0.008635411	0.109832	0.289959	0.135677	0.464533
150	-69.06841	-87.85505	18.78664	0	0	1	1	0.00494279	0.000249694	0.003059773	0.001508236	0.04634066	0.04634066	0.008050425	0.008050425	0.111235	0.293663	0.123349	0.471752
151	-72.79802	-88.40541	15.60739	1	0	1	0	0.00494279	0.00494279	0.002064501	0.008744274	0.04634066	0.04634066	0.01701624	0.003228675	0.177107	0.271898	0.114207	0.436788
152	-79.86301	-87.25167	7.38866	1	1	1	1	0.00494279	0.00494279	0.001577102	0.001577102	0.05426436	0.05426436	0.009490275	0.009490275	0.124501	0.28928	0.121508	0.464711
153	-67.58398	-90.53822	22.95424	0	0	1	0	0.00494279	0.008628917	0.002059091	0.002478073	0.03899493	0.03899493	0.01136259	0.001383358	0.124501	0.28928	0.121508	0.464711
154	-79.48015	-89.67514	10.195	1	1	1	1	0.004583872	0.004583872	0.00222969	0.00222969	0.03899493	0.03899493	0.008413592	0.008413592	0.0925367	0.21501	0.126508	0.565945
155	-75.59049	-89.5114	13.92091	1	1	1	0	0.004189763	0.004189763	0.002214818	0.002214818	0.03804179	0.03804179	0.01345358	0.004546776	0.35105	0.157878	0.0928921	0.39818
156	-69.34133	-91.3484	22.00707	0	1	1	0	0.006516936	0.0008602384	0.001769743	0.001769743	0.02517019	0.02517019	0.009634319	0.00177906	0.318394	0.165822	0.0975666	0.418217
157	-68.97057	-90.40476	21.43419	0	1	1	0	0.006516936	0.001360208	0.001961431	0.001961431	0.02517019	0.02517019	0.01185439	0.002144233	0.0692429	0.190831	0.258637	0.481289
158	-67.97095	-89.45532	21.48437	0	0	1	1	0.007018568	0.0006127876	0.001001288	0.002407706	0.02582566	0.02582566	0.01185439	0.01185439	0.115516	0.239948	0.325208	0.319328
159	-72.9419	-88.68094	15.73904	0	1	1	1	0.006129073	0.000432141	0.00142138	0.00142138	0.02776519	0.02776519	0.01629913	0.01629913	0.0573417	0.25573	0.346597	0.340331
160	-74.19487	-86.63447	12.4396	0	1	1	1	0.006125448	0.000432141	0.002164803	0.002164803	0.040483	0.040483	0.02171457	0.02171457	0.0335958	0.149829	0.508366	0.308208
161	-76.24852	-89.12589	12.87736	1	1	1	0	0.00589243	0.00589243	0.003697974	0.003697974	0.03926212	0.03926212	0.01581279	0.003750591	0.0325587	0.176074	0.492673	0.298694
162	-81.08027	-88.77893	7.698663	1	1	1	1	0.006160742	0.006160742	0.003974193	0.003974193	0.04177754	0.04177754	0.01658881	0.01658881	0.0325587	0.176074	0.492673	0.298694
163	-70.9259	-89.23456	18.30867	1	0	1	0	0.006160742	0.006160742	0.003974193	0.000858111	0.038119	0.038119	0.017628	0.0001455721	0.0269249	0.179643	0.50153	0.291902
164	-80.14457	-87.30492	7.160345	1	1	1	1	0.006160742	0.006160742	0.002868502	0.002868502	0.04999922	0.04999922	0.01255204	0.01255204	0.0269254	0.193996	0.438606	0.340472
165	-76.98037	-88.28058	11.30021	1	0	1	1	0.006160742	0.006160742	0.002868502	0.00812199	0.04999922	0.04999922	0.01028689	0.01028689	0.0665492	0.186097	0.420746	0.326608
166	-73.02475	-87.96894	14.94419	1	0	1	0	0.006160742	0.006160742	0.004674926	0.0006629008	0.04999922	0.04999922	0.01523119	0.009401712	0.141079	0.151232	0.442269	0.26542
167	-69.34836	-89.64426	20.2959	0	1	0	0	0.006701803	0.004640895	0.004962865	0.004962865	0.04999922	0.0006722787	0.01289281	0.005185773	0.141079	0.151232	0.442269	0.26542
168	-76.80614	-90.255	13.44885	1	1	1	0	0.007597698	0.007597698	0.003143335	0.003143335	0.03412711	0.03412711	0.01289281	0.007385994	0.141079	0.151232	0.442269	0.26542
169	-67.51008	-88.2623	20.75222	0	0	0	1	0.004516251	0.004731207	0.002255956	0.001013499	0.04882323	0.004118485	0.01698684	0.01698684	0.155728	0.0631019	0.488191	0.292979
170	-68.77834	-87.20679	18.42846	0	1	1	0	0.00686334	0.002099186	0.002109194	0.002109194	0.03803464	0.03803464	0.01391206	0.003181995	0.108862	0.0117573	0.405475	0.473906
171	-68.62657	-86.94556	18.319	0	0	1	1	0.01101616	0.001915725	0.001335208	0.001646168	0.03999066	0.03999066	0.01092262	0.01092262	0.0608201	0.00656868	0.667845	0.264767
172	-66.50067	-87.41902	20.91835	0	0	1	0	0.01101616	0.002553357	0.001244454	0.007271308	0.04129239	0.04129239	0.01174766	0.006369877	0.256344	0.00520118	0.528809	0.209646
173	-75.04888	-87.01064	11.96176	1	0	1	1	0.004623267	0.004623267	0.001144463	0.005207901	0.05092995	0.05092995	0.01174766	0.01174766	0.237583	0.0780048	0.490109	0.194303
174	-69.317	-87.83083	18.51383	0	1	0	1	0.006592143	0.001342848	0.001144463	0.001144463	0.03201465	0.01287032	0.01174766	0.01174766	0.0972011	0.0319137	0.791391	0.0794942
175	-70.92117	-90.78927	19.86809	1	0	0	1	0.005920855	0.005920855	0.001503489	0.003446425	0.03201465	0.004279558	0.01080063	0.01080063	0.0739122	0.0242673	0.601778	0.300042
176	-63.65415	-88.16653	24.51238	0	0	1	0	0.005920855	0.001298792	0.001899817	0.003105556	0.03311688	0.03311688	0.01080063	0.004794594	0.0748652	0.011687	0.609537	0.303911
177	-68.82079	-87.90658	19.08578	0	1	0	1	0.00566915	0.001298792	0.00224554	0.00224554	0.04426569	0.0001307571	0.008830545	0.008830545	0.0659063	0.00349253	0.536596	0.394005
178	-74.73817	-88.87648	14.13831	1	0	1	1	0.006327819	0.006327819	0.002699943	0.001426371	0.04206692	0.04206692	0.008682132	0.008682132	0.0876404	0.00961368	0.378809	0.523937
179	-80.90051	-86.89462	5.994113	1	1	1	1	0.006327819	0.006327819	0.002805749	0.002805749	0.05949731	0.05949731	0.009620549	0.009620549	0.0790439	0.00867069	0.43974	0.472545
180	-72.29456	-86.09083	13.79626	0	1	0	0	0.006896598	0.0008494557	0.00274039	0.00274039	0.0448676	0.03791885	0.01453505	0.01442609	0.0790439	0.00867069	0.43974	0.472545
181	-75.39665	-86.74777	11.35112	0	1	1	1	0.007344872	0.006449809	0.001898158	0.001898158	0.04691822	0.04691822	0.01453505	0.01453505	0.0680839	0.00746844	0.517424	0.407023
182	-71.17285	-87.68918	16.51633	0	1	0	1	0.005719518	0.001260072	0.001582706	0.001582706	0.03685062	0.02016985	0.01155513	0.01155513	0.0803898	0.00940519	0.39763	0.512575
183	-72.60072	-87.85193	15.25121	0	1	1	1	0.004183839	0.00120941	0.001038352	0.001038352	0.03685062	0.03685062	0.01155513	0.01155513	0.162151	0.00684725	0.289486	0.541516
184	-60.77378	-92.18167	31.40788	0	0	0	0	0.004183839	0.001902847	0.001648467	0.002222559	0.02275399	0.0007490589	0.01531774	0.002253017	0.190623	0.00804956	0.340317	0.461011
185	-71.69935	-93.34858	21.64923	0	1	1	0	0.00522394	0.00203494	0.002422783	0.002422783	0.01649885	0.01649885	0.01682832	0.004768526	0.0429985	0.00522298	0.65265	0.299128
186	-71.53012	-94.12093	22.59081	0	1	1	0	0.004117577	0.00203494	0.002422783	0.002422783	0.01649885	0.01649885	0.01203816	0.005279179	0.239649	0.00566238	0.707556	0.0471326
187	-77.0649	-88.38333	11.31844	1	1	1	0	0.006010217	0.006010217	0.001504473	0.001504473	0.03558322	0.03558322	0.01203816	0.022197	0.0979775	0.00671742	0.839391	0.0559145
188	-75.13944	-89.07538	13.93594	1	1	0	1	0.004730434	0.004730434	0.0006997653	0.0006997653	0.03558322	0.003827027	0.01752036	0.01752036	0.0907013	0.0482149	0.780386	0.0806975
189	-72.31478	-91.12472	18.80993	0	0	1	1	0.004730434	0.009812879	0.001489082	0.004570356	0.0324716	0.0324716	0.010944	0.010944	0.0924625	0.0491511	0.79554	0.0628466
190	-64.58808	-88.28296	23.69488	0	0	0	1	0.00523404	0.0007043614	0.001943122	0.001991299	0.03150699	0.01233368	0.01189977	0.01189977	0.110812	0.0294591	0.784411	0.0753184
191	-64.03625	-88.05952	24.02327	0	0	1	0	0.006049251	0.0007043614	0.001218818	0.003978895	0.03191589	0.03191589	0.01060087	0.009266746	0.122378	0.136054	0.658388	0.0831799
192	-66.13953	-88.73318	22.59365	0	0	1	0	0.005350653	0.002876399	0.001564214	0.003140785	0.03191589	0.03191589	0.01644917	0.01061527	0.285022	0.104078	0.519092	0.0918079
193	-76.51737	-87.06609	10.54872	1	1	1	0	0.004736079	0.004736079	0.002169247	0.002169247	0.05138849	0.05138849	0.01644917	0.006992948	0.369626	0.0404102	0.501302	0.0886616
194	-77.04889	-86.36457	9.315675	0	1	1	1	0.003823518	0.002565801	0.00151748	0.00151748	0.05854825	0.05854825	0.02233396	0.02233396	0.154501	0.0718679	0.425469	0.348162
195	-76.05081	-86.10015	10.04934	1	0	1	1	0.005085241	0.005085241	0.00151748	0.004585268	0.06019935	0.06019935	0.01320506	0.01320506	0.227625	0.053994	0.395083	0.323298
196	-83.50549	-85.52104	2.015551	1	1	1	1	0.008574936	0.008574936	0.001762893	0.001762893	0.0763431	0.0763431	0.01432815	0.01432815	0.324513	0.0769765	0.56325	0.03526
197	-73.67071	-84.59364	10.92293	0	1	0	1	0.01252936	0.0009324525	0.0009602209	0.0009602209	0.0763431	0.004485022	0.0138824	0.0138824	0.283647	0.0468699	0.49232	0.177163
198	-69.74933	-87.5634	17.81407	0	1	0	0	0.01252936	0.001411457	0.001809802	0.001809802	0.07076429	0.001094877	0.006001602	0.005640519	0.283647	0.0468699	0.49232	0.177163
199	-69.50848	-88.57054	19.06206	0	0	1	1	0.01218502	0.001353794	0.00162565	0.0007037629	0.03952003	0.03952003	0.007187917	0.007187917	0.126635	0.057143	0.600228	0.215994
200	-66.62149	-89.61054	22.98905	0	1	0	0	0.01218502	0.001618559	0.00267212	0.00267212	0.03952003	0.004179289	0.00743696	0.002038687	0.126635	0.057143	0.600228	0.215994
201	-71.36275	-86.16314	14.80038	0	0	1	1	0.01358175	0.001618559	0.001390928	0.004054693	0.05040366	0.05040366	0.01590366	0.01590366	0.250792	0.0585066	0.469553	0.221148
202	-67.24886	-85.8032	18.55434	0	1	0	0	0.01358175	0.00114531	0.002281812	0.002281812	0.05964942	0.001906961	0.01590366	0.0005485894	0.142218	0.0331777	0.689517	0.135087
203	-67.04086	-85.57623	18.53537	0	0	1	0	0.007140425	0.0008846878	0.001718427	0.001090595	0.05964942	0.05964942	0.02330543	0.001337013	0.548576	0.083975	0.218281	0.149168
204	-67.64463	-90.49146	22.84683	0	1	0	0	0.006222387	0.001028343	0.004360485	0.004360485	0.03981079	0.01158202	0.00617395	0.001286183	0.0696614	0.0496905	0.554201	0.326447
205	-70.93743	-90.93228	19.99485	0	0	1	1	0.006222387	0.003171266	0.004360485	0.001175484	0.03613698	0.03613698	0.00617395	0.00617395	0.132274	0.0379193	0.381636	0.44817
206	-82.12995	-93.42543	11.29548	0	1	1	1	0.01250201	0.004377267	0.008445899	0.008445899	0.04576666	0.04576666	0.006372562	0.006372562	0.195105	0.0449035	0.349528	0.410464
207	-67.27703	-87.79322	20.51619	0	0	1	0	0.007340906	0.00425131	0.00426142	0.0008243405	0.04576666	0.04576666	0.01436189	0.00698906	0.369753	0.0217029	0.325036	0.283509
208	-72.01207	-91.76989	19.75782	1	0	0	1	0.007257078	0.007257078	0.002773331	0.001215817	0.03337511	0.004040129	0.009934923	0.009934923	0.369753	0.0217029	0.325036	0.283509
209	-70.58638	-90.75777	20.17139	0	1	1	0	0.003094469	0.00332052	0.001965246	0.001965246	0.03337511	0.03337511	0.01094423	0.003531127	0.347403	0.020391	0.444074	0.188132
210	-74.47053	-90.3065	15.83597	1	0	1	0	0.003094469	0.003094469	0.001269473	0.001845277	0.03337511	0.03337511	0.009635629	0.03180965	0.403557	0.023687	0.515853	0.0569028
211	-71.56327	-89.08999	17.52673	1	1	0	0	0.003094469	0.003094469	0.001269473	0.001269473	0.04050269	0.004588886	0.01708849	0.004814361	0.0299918	0.0386911	0.842613	0.0887044
212	-72.786	-91.3337	18.5477	0	1	1	0	0.005313004	0.002392661	0.001269473	0.001269473	0.02191556	0.02191556	0.01167304	0.0229546	0.0504479	0.0650808	0.411653	0.472818
213	-77.75626	-93.02689	15.27064	1	1	1	0	0.005313004	0.005313004	0.001242056	0.001242056	0.02191556	0.02191556	0.009524117	0.01673149	0.459114	0.0637214	0.403054	0.0741105
214	-71.35641	-91.01582	19.6594	0	1	1	0	0.005313004	0.002577807	0.00373084	0.00373084	0.03235099	0.03235099	0.009940322	0.005246348	0.63072	0.087539	0.179929	0.101811
215	-59.45461	-89.8374	30.38279	0	0	0	0	0.005313004	0.001753555	0.002047213	0.00219187	0.03121198	0.000106073	0.01252412	0.001747268	0.255562	0.150662	0.309674	0.284102
216	-69.17799	-90.09419	20.91621	0	0	1	0	0.005095729	0.001753555	0.0009223839	0.01633037	0.0324236	0.0324236	0.02070078	0.00428104	0.222464	0.260662	0.269567	0.247307
217	-76.26171	-86.45526	10.19355	0	1	1	1	0.004280252	0.002549613	0.003071148	0.003071148	0.05824126	0.05824126	0.01562523	0.01562523	0.138653	0.16246	0.16801	0.530877
218	-65.04913	-85.97458	20.92545	0	0	1	0	0.006667344	0.002315444	0.001896913	0.0004873214	0.05824126	0.05824126	0.009455699	0.002390635	0.117332	0.109574	0.137986	0.635108
219	-70.29473	-85.86364	15.56891	0	0	1	1	0.0121474	0.0009860541	0.001371316	0.000355495	0.05824126	0.05824126	0.009455699	0.009455699	0.186627	0.272723	0.21948	0.321171
220	-69.72022	-89.64468	19.92447	0	1	1	0	0.0121474	0.001198537	0.0007821128	0.0007821128	0.03270358	0.03270358	0.009455699	0.001355814	0.194628	0.284414	0.228889	0.292068
221	-67.48561	-89.9281	22.4425	0	0	0	0	0.007173091	0.002707263	0.0004969316	0.003657216	0.03270358	0.04228589	0.007433807	0.005856345	0.303663	0.274819	0.139304	0.282215
222	-75.60383	-89.87899	14.27516	1	0	1	1	0.007173091	0.007173091	0.0005683693	0.0007133951	0.04479769	0.04479769	0.007167857	0.007167857	0.358255	0.324226	0.209099	0.108421
223	-67.97523	-86.15907	18.18384	0	0	1	1	0.005965963	0.0007775115	0.0004742069	0.003339726	0.04479769	0.04479769	0.01224457	0.01224457	0.0217764	0.494223	0.318733	0.165267
224	-73.02273	-89.88641	16.86368	0	1	1	1	0.006699221	0.0007775115	0.0004380585	0.0004380585	0.0292909	0.0292909	0.008408236	0.008408236	0.0217764	0.494223	0.318733	0.165267
225	-73.42327	-85.18219	11.75892	0	1	1	1	0.006559714	0.0004891534	0.001300733	0.001300733	0.05349203	0.05349203	0.01297187	0.01297187	0.0457073	0.473158	0.306221	0.174913
226	-70.00242	-85.18472	15.18229	0	1	1	0	0.01095304	0.0003880863	0.001179765	0.001179765	0.05349203	0.05349203	0.01795078	0.000804997	0.0457073	0.473158	0.306221	0.174913
227	-64.71312	-85.5306	20.81748	0	0	1	0	0.01082494	0.0009231924	0.001179765	0.000606356	0.05349203	0.05349203	0.01196958	0.003076342	0.0468993	0.459419	0.314207	0.179475
228	-79.08992	-88.68955	9.59963	1	1	1	1	0.005733338	0.005733338	0.001010072	0.001010072	0.03690708	0.03690708	0.01397713	0.01397713	0.0832613	0.441892	0.302219	0.172628
229	-71.75431	-87.24013	15.48582	0	1	1	0	0.005871272	0.004110206	0.0007388669	0.0007388669	0.043084	0.043084	0.01397713	0.01525101	0.0832613	0.441892	0.302219	0.172628
230	-65.50969	-90.20245	24.69277	0	0	0	1	0.004647205	0.0002994976	0.00171494	0.0003974856	0.02714029	0.01172873	0.01397713	0.01397713	0.384436	0.296718	0.202932	0.115915
231	-61.91007	-90.85948	28.94941	0	0	0	0	0.004647205	0.0005234795	0.00227645	0.0004389548	0.02611252	0.01140564	0.01243892	0.007250944	0.384436	0.296718	0.202932	0.115915
232	-62.56796	-87.48583	24.91787	0	0	0	0	0.01122386	0.000459188	0.00227645	0.00128674	0.04533153	0.01229697	0.01243892	0.002841136	0.331489	0.174236	0.174983	0.319293
233	-66.50298	-87.28009	20.77711	0	0	1	0	0.01373116	0.000459188	0.001739281	0.00491275	0.04533153	0.04533153	0.01243892	0.003690265	0.145041	0.0762357	0.0765625	0.702161
234	-64.81357	-86.57627	21.7627	0	0	1	0	0.008266527	0.000459188	0.002591086	0.004201052	0.04533153	0.04533153	0.01243892	0.003377154	0.145041	0.0762357	0.0765625	0.702161
235	-75.90969	-88.45006	12.54037	1	0	1	1	0.004281989	0.004281989	0.001625631	0.006665487	0.04533153	0.04533153	0.01243892	0.01243892	0.438288	0.175826	0.231358	0.154528
236	-69.18827	-91.93556	22.74729	0	1	0	0	0.002965684	0.001181073	0.002531234	0.002531234	0.0301416	0.0003050805	0.01243892	0.02146995	0.453248	0.181827	0.239255	0.125669
237	-72.42574	-95.07244	22.64669	0	1	0	1	0.001983486	0.001285282	0.002528553	0.002528553	0.0301416	6.200195e-05	0.006070894	0.006070894	0.288769	0.115844	0.515321	0.0800651
238	-80.9784	-97.58969	16.61128	1	1	1	0	0.002011505	0.002011505	0.005619338	0.005619338	0.02458932	0.02458932	0.006070894	0.008766576	0.309875	0.0512216	0.552986	0.085917
239	-73.67673	-91.26395	17.58722	0	1	1	0	0.0029156	0.004094694	0.003265389	0.003265389	0.04544456	0.04544456	0.008490843	0.006801291	0.619151	0.135271	0.181912	0.0636651
240	-65.43354	-87.95994	22.5264	0	0	1	0	0.004835165	0.004094694	0.0009866656	0.003665176	0.04866852	0.04866852	0.009903114	0.0001436998	0.526399	0.0858659	0.361783	0.0259519
241	-64.71411	-86.61599	21.90188	0	0	0	1	0.005894868	0.001706792	0.0009866656	0.0004705783	0.05388073	0.003026588	0.009903114	0.009903114	0.446241	0.100399	0.423016	0.0303443
242	-67.89346	-87.5751	19.68164	0	0	1	1	0.005894868	0.002150631	0.001832212	0.0003517652	0.03708657	0.03708657	0.0117161	0.0117161	0.317426	0.0806965	0.577488	0.0243895
243	-70.8802	-88.00843	17.12824	0	0	1	0	0.003733217	0.005449089	0.001832212	0.005457924	0.06113302	0.06113302	0.009917316	0.01565214	0.401663	0.102111	0.465364	0.0308618
244	-78.9089	-88.87637	9.967464	1	1	1	1	0.003733217	0.003733217	0.00139965	0.00139965	0.03722774	0.03722774	0.01316298	0.01316298	0.227544	0.180522	0.537373	0.0545605
245	-67.78269	-92.92286	25.14016	0	0	0	0	0.003207698	0.006945294	0.002848958	0.004844361	0.03722774	0.005646846	0.02136586	0.004796527	0.178443	0.357357	0.421413	0.0427869
246	-66.90045	-93.10795	26.20749	0	0	0	1	0.003207698	0.00077094	0.002988849	0.00082977	0.02060953	0.001468308	0.02136586	0.02136586	0.113661	0.189029	0.670056	0.0272537
247	-76.25618	-91.69576	15.43958	0	1	1	1	0.009806702	0.0004846832	0.002988849	0.002988849	0.02060953	0.02060953	0.01987008	0.01987008	0.241272	0.136877	0.485192	0.136659
248	-79.53935	-89.48971	9.950365	1	1	1	0	0.005732376	0.005732376	0.005037247	0.005037247	0.04484024	0.04484024	0.01987008	0.009678589	0.216519	0.225428	0.435414	0.122639
249	-74.79488	-89.34632	14.55144	1	0	1	0	0.005732376	0.005732376	0.005589991	0.001100681	0.04484024	0.04484024	0.01987008	0.01124383	0.219223	0.228244	0.440853	0.11168
250	-70.21207	-89.2792	19.06712	0	0	1	0	0.005732376	0.003350532	0.003565902	0.001467323	0.03417239	0.03417239	0.01987008	0.02392574	0.22334	0.23253	0.449132	0.0949977
251	-75.63557	-89.64387	14.00829	0	1	1	1	0.007964269	0.004074053	0.003565902	0.003565902	0.03791688	0.03791688	0.008425813	0.008425813	0.0922133	0.271789	0.524961	0.111037
252	-71.64122	-86.18198	14.54075	0	1	0	1	0.006162253	0.002344439	0.002291754	0.002291754	0.05991052	0.004915246	0.01281413	0.01281413	0.0922133	0.271789	0.524961	0.111037
253	-69.1737	-87.14285	17.96914	0	0	1	1	0.006162253	0.001573625	0.002291754	0.003347569	0.04473626	0.04473626	0.01071625	0.01071625	0.129506	0.381707	0.332844	0.155942
254	-69.36512	-87.18009	17.81497	0	1	1	0	0.006660631	0.0008465456	0.003830927	0.003830927	0.04473626	0.04473626	0.01071625	0.002918972	0.0497437	0.146615	0.750298	0.0533436
255	-74.31057	-87.13421	12.82363	0	1	1	1	0.007116848	0.0007941198	0.003830927	0.003830927	0.04473626	0.04473626	0.01224509	0.01224509	0.0364046	0.398788	0.549101	0.0157067
256	-69.20632	-89.74692	20.54061	0	1	1	0	0.007116848	0.0007941198	0.003321029	0.003321029	0.03044002	0.03044002	0.01224509	0.0002016659	0.0595481	0.652309	0.262451	0.0256919
257	-61.66328	-90.37346	28.71018	0	0	0	0	0.008481507	0.0007941198	0.003419762	0.005295457	0.03044002	0.005151906	0.01263394	0.0002458323	0.0564331	0.670497	0.248722	0.0243479
258	-76.26876	-85.55464	9.285873	0	1	1	1	0.009778376	0.00209794	0.00264804	0.00264804	0.05471218	0.05471218	0.01972294	0.01972294	0.0216083	0.256734	0.712335	0.00932285
259	-76.13353	-88.41163	12.2781	0	1	0	1	0.005254178	0.002886224	0.00369807	0.00369807	0.05479386	0.01502559	0.01972294	0.01972294	0.261655	0.424505	0.19502	0.11882
260	-70.77379	-91.54718	20.77338	0	1	0	1	0.005254178	0.003991565	0.001624664	0.001624664	0.03172401	0.0007293808	0.009463478	0.009463478	0.261655	0.424505	0.19502	0.11882
261	-73.24963	-87.48516	14.23553	0	1	1	1	0.006496154	0.0002952513	0.001624664	0.001624664	0.04333424	0.04333424	0.008896802	0.008896802	0.271515	0.422313	0.190255	0.115917
262	-63.46369	-87.18094	23.71725	0	0	1	0	0.006496154	0.000248062	0.001624664	0.001765827	0.04333424	0.04333424	0.009710075	0.002306258	0.325406	0.307654	0.228016	0.138924
263	-73.09522	-87.14864	14.05342	0	1	1	1	0.006496154	0.000248062	0.001900238	0.001900238	0.04333424	0.04333424	0.009710075	0.009710075	0.325406	0.307654	0.228016	0.138924
