Iteration	Replicate_ID	Posterior	Likelihood	Prior	birth_rate
3020	0	-109.5772	-104.9721	-4.60517	0.1189904
3021	1	-108.5482	-103.9431	-4.60517	0.09131501
3022	0	-109.2321	-104.6269	-4.60517	0.0686628
3023	1	-108.6175	-104.0123	-4.60517	0.09667768
3024	0	-109.6007	-104.9955	-4.60517	0.1193584
3025	1	-109.8307	-105.2255	-4.60517	0.06200471
3026	0	-110.6359	-106.0307	-4.60517	0.1332565
3027	1	-108.6966	-104.0914	-4.60517	0.1000363
3028	0	-108.5748	-103.9696	-4.60517	0.09407486
3029	1	-109.3897	-104.7845	-4.60517	0.06664909
3030	0	-108.9523	-104.3471	-4.60517	0.1072972
3031	1	-108.6415	-104.0364	-4.60517	0.08094098
3032	0	-108.5417	-103.9365	-4.60517	0.08923239
3033	1	-108.5911	-103.986	-4.60517	0.09519627
3034	0	-108.9717	-104.3666	-4.60517	0.07269339
3035	1	-109.3265	-104.7213	-4.60517	0.114817
3036	0	-108.584	-103.9788	-4.60517	0.08374208
3037	1	-108.5425	-103.9373	-4.60517	0.08991706
3038	0	-108.6292	-104.0241	-4.60517	0.09725564
3039	1	-108.5772	-103.972	-4.60517	0.08418419
3040	0	-108.5421	-103.937	-4.60517	0.0885388
3041	1	-108.7496	-104.1444	-4.60517	0.1018397
3042	0	-109.1973	-104.5921	-4.60517	0.06914312
3043	1	-109.5947	-104.9895	-4.60517	0.1192643
3044	0	-110.0045	-105.3994	-4.60517	0.1252382
3045	1	-108.5441	-103.9389	-4.60517	0.090455
3046	0	-109.5306	-104.9255	-4.60517	0.1182501
3047	1	-108.7176	-104.1124	-4.60517	0.07837126
3048	0	-109.2802	-104.675	-4.60517	0.06802166
3049	1	-108.5426	-103.9374	-4.60517	0.08996434
3050	0	-108.5954	-103.9903	-4.60517	0.09545914
3051	1	-108.9173	-104.3121	-4.60517	0.07370342
3052	0	-108.5671	-103.9619	-4.60517	0.08493296
3053	1	-108.5447	-103.9396	-4.60517	0.08765078
3054	0	-108.5548	-103.9496	-4.60517	0.09222123
3055	1	-110.4329	-105.8277	-4.60517	0.1307967
3056	0	-109.1924	-104.5873	-4.60517	0.1123523
3057	1	-109.6053	-105.0001	-4.60517	0.06423014
3058	0	-108.6134	-104.0082	-4.60517	0.08215827
3059	1	-108.8021	-104.197	-4.60517	0.1034261
3060	0	-108.6266	-104.0214	-4.60517	0.09712855
3061	1	-108.5716	-103.9664	-4.60517	0.09382532
3062	0	-109.3572	-104.752	-4.60517	0.1153554
3063	1	-109.0964	-104.4912	-4.60517	0.1104484
3064	0	-108.5456	-103.9405	-4.60517	0.08744897
3065	1	-108.9131	-104.308	-4.60517	0.1063598
3066	0	-108.5416	-103.9365	-4.60517	0.08906539
3067	1	-108.5417	-103.9365	-4.60517	0.08901697
3068	0	-108.5733	-103.9682	-4.60517	0.09396379
3069	1	-108.9027	-104.2976	-4.60517	0.1061038
3070	0	-109.0527	-104.4475	-4.60517	0.07131767
3071	1	-108.5551	-103.9499	-4.60517	0.09225947
3072	0	-108.8468	-104.2416	-4.60517	0.07514381
3073	1	-110.7647	-106.1596	-4.60517	0.1347699
3074	0	-109.4873	-104.8821	-4.60517	0.1175482
3075	1	-108.6604	-104.0553	-4.60517	0.08022454
3076	0	-109.2451	-104.6399	-4.60517	0.1133438
3077	1	-108.8547	-104.2496	-4.60517	0.07497295
3078	0	-108.5432	-103.938	-4.60517	0.08809287
3079	1	-108.7891	-104.184	-4.60517	0.1030484
3080	0	-108.8434	-104.2382	-4.60517	0.104573
3081	1	-108.7981	-104.1929	-4.60517	0.1033097
3082	0	-108.5456	-103.9404	-4.60517	0.09081258
3083	1	-108.5701	-103.965	-4.60517	0.09370878
3084	0	-109.0811	-104.4759	-4.60517	0.07086435
3085	1	-111.0489	-106.4437	-4.60517	0.1379951
3086	0	-111.2133	-106.6082	-4.60517	0.05202595
3087	1	-108.91	-104.3049	-4.60517	0.07384458
3088	0	-108.5423	-103.9371	-4.60517	0.08980341
3089	1	-108.7938	-104.1886	-4.60517	0.1031846
3090	0	-108.586	-103.9809	-4.60517	0.08361528
3091	1	-108.9263	-104.3211	-4.60517	0.07353092
3092	0	-108.856	-104.2508	-4.60517	0.07494677
3093	1	-108.5437	-103.9385	-4.60517	0.08792933
3094	0	-110.5277	-105.9225	-4.60517	0.1319575
3095	1	-108.595	-103.9898	-4.60517	0.09543364
3096	0	-109.5434	-104.9382	-4.60517	0.06489206
3097	1	-108.7793	-104.1741	-4.60517	0.1027566
3098	0	-108.5491	-103.9439	-4.60517	0.08684043
3099	1	-108.5418	-103.9366	-4.60517	0.0894083
3100	0	-108.56	-103.9548	-4.60517	0.08556184
3101	1	-108.546	-103.9409	-4.60517	0.08737154
3102	0	-109.1624	-104.5572	-4.60517	0.1117702
3103	1	-108.5815	-103.9764	-4.60517	0.08389588
3104	0	-108.546	-103.9409	-4.60517	0.09090897
3105	1	-109.3552	-104.75	-4.60517	0.06706939
3106	0	-108.5672	-103.962	-4.60517	0.09346277
3107	1	-108.6883	-104.0831	-4.60517	0.09973106
3108	0	-110.0324	-105.4273	-4.60517	0.1256183
3109	1	-109.1712	-104.566	-4.60517	0.1119426
3110	0	-108.7078	-104.1026	-4.60517	0.1004389
3111	1	-108.6782	-104.073	-4.60517	0.09934588
3112	0	-108.8303	-104.2251	-4.60517	0.07550739
3113	1	-108.5452	-103.94	-4.60517	0.09072764
3114	0	-108.6396	-104.0345	-4.60517	0.09773795
3115	1	-108.6598	-104.0547	-4.60517	0.09861161
3116	0	-108.7495	-104.1443	-4.60517	0.07747803
3117	1	-108.5843	-103.9791	-4.60517	0.08372314
3118	0	-108.564	-103.9588	-4.60517	0.08519164
3119	1	-108.7121	-104.107	-4.60517	0.1005915
3120	0	-109.4033	-104.7982	-4.60517	0.1161486
3121	1	-108.7891	-104.1839	-4.60517	0.07646813
3122	0	-108.821	-104.2158	-4.60517	0.1039597
3123	1	-108.5821	-103.9769	-4.60517	0.09460106
3124	0	-108.5417	-103.9365	-4.60517	0.08923366
3125	1	-111.3599	-106.7548	-4.60517	0.141373
3126	0	-108.5417	-103.9365	-4.60517	0.08891125
3127	1	-108.5417	-103.9365	-4.60517	0.08922889
3128	0	-108.5417	-103.9365	-4.60517	0.08925627
3129	1	-108.5638	-103.9587	-4.60517	0.09316203
3130	0	-109.0343	-104.4291	-4.60517	0.1091409
3131	1	-108.9916	-104.3864	-4.60517	0.1082
3132	0	-108.5589	-103.9538	-4.60517	0.0926845
3133	1	-109.4655	-104.8603	-4.60517	0.1171895
3134	0	-108.5807	-103.9755	-4.60517	0.0839493
3135	1	-108.5889	-103.9838	-4.60517	0.09505579
3136	0	-108.648	-104.0428	-4.60517	0.09810731
3137	1	-109.0451	-104.4399	-4.60517	0.07144057
3138	0	-109.148	-104.5429	-4.60517	0.06984913
3139	1	-109.5801	-104.975	-4.60517	0.1190362
3140	0	-110.438	-105.8329	-4.60517	0.1308604
3141	1	-108.5549	-103.9497	-4.60517	0.09223921
3142	0	-108.5772	-103.972	-4.60517	0.09425204
3143	1	-110.9912	-106.3861	-4.60517	0.1373527
3144	0	-110.2931	-105.6879	-4.60517	0.1290427
3145	1	-108.5528	-103.9476	-4.60517	0.08633402
3146	0	-108.9588	-104.3536	-4.60517	0.07292647
3147	1	-108.5444	-103.9393	-4.60517	0.09054645
3148	0	-108.8651	-104.26	-4.60517	0.1051477
3149	1	-109.2893	-104.6841	-4.60517	0.1141525
3150	0	-109.1897	-104.5845	-4.60517	0.112299
3151	1	-110.6183	-106.0131	-4.60517	0.05575737
3152	0	-108.5916	-103.9864	-4.60517	0.09522409
3153	1	-109.1009	-104.4957	-4.60517	0.1105404
3154	0	-108.6082	-104.0031	-4.60517	0.08240605
3155	1	-108.5649	-103.9597	-4.60517	0.09326107
3156	0	-108.8225	-104.2173	-4.60517	0.1040005
3157	1	-108.6347	-104.0295	-4.60517	0.09751068
3158	0	-109.1492	-104.5441	-4.60517	0.1115122
3159	1	-108.6251	-104.0199	-4.60517	0.09705399
3160	0	-110.1997	-105.5945	-4.60517	0.1278406
3161	1	-110.1199	-105.5147	-4.60517	0.05948197
3162	0	-109.1006	-104.4954	-4.60517	0.1105356
3163	1	-108.5888	-103.9837	-4.60517	0.08344613
3164	0	-108.7678	-104.1627	-4.60517	0.1024088
3165	1	-108.9137	-104.3085	-4.60517	0.106374
3166	0	-108.5706	-103.9654	-4.60517	0.09374284
3167	1	-109.5232	-104.9181	-4.60517	0.1181309
3168	0	-109.1091	-104.5039	-4.60517	0.1107086
3169	1	-109.1853	-104.5802	-4.60517	0.1122158
3170	0	-108.7511	-104.1459	-4.60517	0.07743467
3171	1	-108.5557	-103.9505	-4.60517	0.08599963
3172	0	-108.5457	-103.9405	-4.60517	0.09083281
3173	1	-108.6135	-104.0084	-4.60517	0.09647246
3174	0	-108.5676	-103.9624	-4.60517	0.08489576
3175	1	-108.7106	-104.1054	-4.60517	0.1005376
3176	0	-108.5448	-103.9396	-4.60517	0.08764668
3177	1	-109.073	-104.4678	-4.60517	0.07099228
3178	0	-108.8758	-104.2706	-4.60517	0.07453091
3179	1	-109.2539	-104.6488	-4.60517	0.06836812
3180	0	-108.542	-103.9368	-4.60517	0.0896113
3181	1	-108.5433	-103.9382	-4.60517	0.09023608
3182	0	-108.5954	-103.9902	-4.60517	0.08307496
3183	1	-109.3741	-104.7689	-4.60517	0.06683786
3184	0	-108.8976	-104.2924	-4.60517	0.1059762
3185	1	-109.4482	-104.843	-4.60517	0.1169028
3186	0	-108.5677	-103.9625	-4.60517	0.09350387
3187	1	-108.7631	-104.1579	-4.60517	0.1022627
3188	0	-110.6411	-106.0359	-4.60517	0.05560182
3189	1	-109.2248	-104.6197	-4.60517	0.06876161
3190	0	-109.4581	-104.853	-4.60517	0.1170682
3191	1	-108.8248	-104.2197	-4.60517	0.1040667
3192	0	-110.6944	-106.0892	-4.60517	0.0552429
3193	1	-109.2426	-104.6374	-4.60517	0.1132973
3194	0	-108.5539	-103.9487	-4.60517	0.08620541
3195	1	-108.8901	-104.2849	-4.60517	0.1057882
3196	0	-110.0647	-105.4595	-4.60517	0.05993931
3197	1	-108.6606	-104.0554	-4.60517	0.09864113
3198	0	-108.9455	-104.3404	-4.60517	0.07317018
3199	1	-108.5633	-103.9581	-4.60517	0.08525723
3200	0	-109.0874	-104.4823	-4.60517	0.07076549
3201	1	-108.7907	-104.1856	-4.60517	0.07642716
3202	0	-109.6878	-105.0826	-4.60517	0.1206946
3203	1	-108.6593	-104.0541	-4.60517	0.08026633
3204	0	-109.5975	-104.9924	-4.60517	0.06431209
3205	1	-108.6565	-104.0513	-4.60517	0.09847064
3206	0	-108.5445	-103.9394	-4.60517	0.0905702
3207	1	-109.3891	-104.7839	-4.60517	0.06665664
3208	0	-108.6139	-104.0087	-4.60517	0.08213352
3209	1	-108.7584	-104.1533	-4.60517	0.07724044
3210	0	-109.2569	-104.6517	-4.60517	0.1135611
3211	1	-108.5489	-103.9437	-4.60517	0.08687099
3212	0	-108.8719	-104.2667	-4.60517	0.1053233
3213	1	-109.306	-104.7009	-4.60517	0.1144529
3214	0	-108.5418	-103.9366	-4.60517	0.08882071
3215	1	-109.0154	-104.4103	-4.60517	0.10873
3216	0	-110.4235	-105.8184	-4.60517	0.05713447
3217	1	-109.5569	-104.9517	-4.60517	0.1186683
3218	0	-108.5768	-103.9716	-4.60517	0.09422421
3219	1	-108.8409	-104.2357	-4.60517	0.0752732
3220	0	-108.617	-104.0118	-4.60517	0.09665054
3221	1	-108.9672	-104.3621	-4.60517	0.1076453
3222	0	-108.5479	-103.9428	-4.60517	0.09126334
3223	1	-108.895	-104.2898	-4.60517	0.07414226
3224	0	-109.6675	-105.0623	-4.60517	0.120387
3225	1	-108.6958	-104.0907	-4.60517	0.0790316
3226	0	-109.6217	-105.0166	-4.60517	0.1196847
3227	1	-109.3559	-104.7508	-4.60517	0.1153335
3228	0	-108.7446	-104.1394	-4.60517	0.07760918
3229	1	-108.7087	-104.1035	-4.60517	0.07863587
3230	0	-111.2904	-106.6853	-4.60517	0.1406309
3231	1	-108.5416	-103.9365	-4.60517	0.08918311
3232	0	-108.6078	-104.0026	-4.60517	0.08242665
3233	1	-109.1531	-104.5479	-4.60517	0.1115887
3234	0	-109.8431	-105.2379	-4.60517	0.06188992
3235	1	-109.4556	-104.8504	-4.60517	0.06587399
3236	0	-108.6978	-104.0926	-4.60517	0.07897018
3237	1	-108.5659	-103.9608	-4.60517	0.08502697
3238	0	-108.5511	-103.9459	-4.60517	0.0917502
3239	1	-109.3061	-104.7009	-4.60517	0.1144544
3240	0	-108.7213	-104.1162	-4.60517	0.1009092
3241	1	-108.57	-103.9649	-4.60517	0.08470165
3242	0	-110.3755	-105.7703	-4.60517	0.1300828
3243	1	-108.9059	-104.3007	-4.60517	0.1061813
3244	0	-108.6127	-104.0075	-4.60517	0.08218997
3245	1	-109.4304	-104.8252	-4.60517	0.06616672
3246	0	-109.5444	-104.9392	-4.60517	0.1184695
3247	1	-108.5709	-103.9657	-4.60517	0.0846387
3248	0	-109.6535	-105.0484	-4.60517	0.1201741
3249	1	-109.223	-104.6178	-4.60517	0.112932
3250	0	-108.5485	-103.9434	-4.60517	0.09136379
3251	1	-108.7718	-104.1666	-4.60517	0.1025291
3252	0	-108.5578	-103.9527	-4.60517	0.09256927
3253	1	-108.8988	-104.2936	-4.60517	0.106006
3254	0	-108.9018	-104.2966	-4.60517	0.1060805
3255	1	-108.7078	-104.1026	-4.60517	0.1004379
3256	0	-109.0746	-104.4695	-4.60517	0.07096619
3257	1	-108.5699	-103.9648	-4.60517	0.08470831
3258	0	-108.8188	-104.2136	-4.60517	0.1038974
3259	1	-109.3102	-104.7051	-4.60517	0.06763358
3260	0	-108.5737	-103.9685	-4.60517	0.08443214
3261	1	-108.5753	-103.9701	-4.60517	0.09411108
3262	0	-109.4614	-104.8562	-4.60517	0.1171219
3263	1	-108.8143	-104.2091	-4.60517	0.07587054
3264	0	-108.7728	-104.1676	-4.60517	0.07687142
3265	1	-108.6181	-104.013	-4.60517	0.09670952
3266	0	-108.5567	-103.9516	-4.60517	0.09244903
3267	1	-108.5736	-103.9685	-4.60517	0.09398695
3268	0	-108.5844	-103.9793	-4.60517	0.08371327
3269	1	-108.6186	-104.0135	-4.60517	0.09673524
3270	0	-108.5615	-103.9563	-4.60517	0.09293932
3271	1	-108.5971	-103.9919	-4.60517	0.08298071
3272	0	-110.2492	-105.644	-4.60517	0.05844946
3273	1	-108.7892	-104.184	-4.60517	0.07646435
3274	0	-108.7856	-104.1805	-4.60517	0.1029449
3275	1	-108.9468	-104.3416	-4.60517	0.07314759
3276	0	-108.8842	-104.279	-4.60517	0.1056378
3277	1	-108.5827	-103.9775	-4.60517	0.08382265
3278	0	-110.012	-105.4068	-4.60517	0.1253401
3279	1	-108.6351	-104.03	-4.60517	0.09753292
3280	0	-109.16	-104.5548	-4.60517	0.06967525
3281	1	-108.6584	-104.0532	-4.60517	0.08029978
3282	0	-108.5694	-103.9642	-4.60517	0.08475083
3283	1	-109.5456	-104.9404	-4.60517	0.1184889
3284	0	-108.6085	-104.0034	-4.60517	0.09620656
3285	1	-108.5434	-103.9382	-4.60517	0.08802909
3286	0	-108.756	-104.1508	-4.60517	0.07730414
3287	1	-108.5431	-103.9379	-4.60517	0.09014756
3288	0	-109.1137	-104.5085	-4.60517	0.1108017
3289	1	-108.5552	-103.95	-4.60517	0.0860575
3290	0	-108.5559	-103.9507	-4.60517	0.08597981
3291	1	-109.4705	-104.8653	-4.60517	0.0657037
3292	0	-108.5514	-103.9462	-4.60517	0.09178911
3293	1	-108.6624	-104.0573	-4.60517	0.09871852
3294	0	-108.8226	-104.2175	-4.60517	0.1040058
3295	1	-108.5788	-103.9736	-4.60517	0.09437009
3296	0	-108.5456	-103.9405	-4.60517	0.09082499
3297	1	-108.6111	-104.006	-4.60517	0.08226525
3298	0	-108.5864	-103.9813	-4.60517	0.0835896
3299	1	-108.6836	-104.0784	-4.60517	0.07942655
3300	0	-110.0142	-105.409	-4.60517	0.1253699
3301	1	-109.0249	-104.4198	-4.60517	0.0717742
3302	0	-110.193	-105.5878	-4.60517	0.1277534
3303	1	-108.6835	-104.0784	-4.60517	0.09955123
3304	0	-108.9403	-104.3352	-4.60517	0.1070158
3305	1	-108.5418	-103.9366	-4.60517	0.08946845
3306	0	-108.6737	-104.0685	-4.60517	0.09916916
3307	1	-111.8862	-107.281	-4.60517	0.04844887
3308	0	-109.2299	-104.6248	-4.60517	0.113062
3309	1	-109.1596	-104.5544	-4.60517	0.1117162
3310	0	-108.729	-104.1238	-4.60517	0.1011673
3311	1	-108.6233	-104.0181	-4.60517	0.08170494
3312	0	-108.561	-103.9559	-4.60517	0.085458
3313	1	-108.6202	-104.0151	-4.60517	0.09681518
3314	0	-108.9902	-104.385	-4.60517	0.07236741
3315	1	-109.0811	-104.4759	-4.60517	0.1101326
3316	0	-110.2338	-105.6286	-4.60517	0.05856974
3317	1	-108.6231	-104.0179	-4.60517	0.08171297
3318	0	-108.5417	-103.9365	-4.60517	0.08890703
3319	1	-108.861	-104.2558	-4.60517	0.07483943
3320	0	-108.9316	-104.3264	-4.60517	0.1068076
3321	1	-108.9659	-104.3607	-4.60517	0.1076135
3322	0	-108.7992	-104.194	-4.60517	0.1033417
3323	1	-108.8905	-104.2853	-4.60517	0.1057975
3324	0	-111.5447	-106.9395	-4.60517	0.1433138
3325	1	-110.2009	-105.5957	-4.60517	0.05882882
3326	0	-109.2896	-104.6844	-4.60517	0.1141579
3327	1	-108.8976	-104.2925	-4.60517	0.07408909
3328	0	-108.8574	-104.2522	-4.60517	0.0749168
3329	1	-110.624	-106.0188	-4.60517	0.05571875
3330	0	-108.6021	-103.9969	-4.60517	0.0827172
3331	1	-108.5482	-103.943	-4.60517	0.0913067
3332	0	-109.7598	-105.1546	-4.60517	0.1217676
3333	1	-108.5429	-103.9377	-4.60517	0.08820064
3334	0	-108.6295	-104.0243	-4.60517	0.09726916
3335	1	-108.585	-103.9798	-4.60517	0.0948007
3336	0	-108.817	-104.2118	-4.60517	0.07580866
3337	1	-109.429	-104.8238	-4.60517	0.06618249
3338	0	-109.0032	-104.398	-4.60517	0.07214215
3339	1	-108.5685	-103.9634	-4.60517	0.09357723
3340	0	-109.1184	-104.5132	-4.60517	0.07029018
3341	1	-108.8932	-104.288	-4.60517	0.1058655
3342	0	-108.8687	-104.2635	-4.60517	0.07467896
3343	1	-108.8932	-104.288	-4.60517	0.1058661
3344	0	-109.1481	-104.5429	-4.60517	0.0698484
3345	1	-108.8151	-104.2099	-4.60517	0.07585241
3346	0	-108.7335	-104.1284	-4.60517	0.07791412
3347	1	-108.9366	-104.3314	-4.60517	0.1069266
3348	0	-108.7865	-104.1813	-4.60517	0.07653057
3349	1	-108.9219	-104.3167	-4.60517	0.1065732
3350	0	-108.8829	-104.2777	-4.60517	0.07438521
3351	1	-110.1399	-105.5347	-4.60517	0.05931845
3352	0	-110.0843	-105.4791	-4.60517	0.05977564
3353	1	-109.9275	-105.3223	-4.60517	0.06112375
3354	0	-108.782	-104.1768	-4.60517	0.07664192
3355	1	-109.4402	-104.8351	-4.60517	0.1167704
3356	0	-108.5563	-103.9511	-4.60517	0.08593089
3357	1	-108.8034	-104.1983	-4.60517	0.1034633
3358	0	-108.9236	-104.3185	-4.60517	0.0735821
3359	1	-108.5736	-103.9684	-4.60517	0.08443526
3360	0	-108.5555	-103.9503	-4.60517	0.09230371
3361	1	-108.5554	-103.9502	-4.60517	0.08603546
3362	0	-108.5418	-103.9366	-4.60517	0.08879586
3363	1	-108.5436	-103.9384	-4.60517	0.09030175
3364	0	-109.8893	-105.2841	-4.60517	0.06146692
3365	1	-109.0417	-104.4366	-4.60517	0.1093015
3366	0	-108.7194	-104.1143	-4.60517	0.1008435
3367	1	-108.6613	-104.0561	-4.60517	0.09867049
3368	0	-108.5653	-103.9602	-4.60517	0.09330054
3369	1	-108.5418	-103.9366	-4.60517	0.08880766
3370	0	-108.9982	-104.393	-4.60517	0.1083474
3371	1	-108.5417	-103.9365	-4.60517	0.08902456
3372	0	-108.9224	-104.3172	-4.60517	0.07360565
3373	1	-108.591	-103.9858	-4.60517	0.09518593
3374	0	-108.5601	-103.9549	-4.60517	0.09280468
3375	1	-109.3843	-104.7792	-4.60517	0.06671362
3376	0	-108.5556	-103.9505	-4.60517	0.08600691
3377	1	-108.6317	-104.0265	-4.60517	0.09737232
3378	0	-108.8545	-104.2493	-4.60517	0.07497865
3379	1	-108.7802	-104.175	-4.60517	0.1027832
3380	0	-109.6427	-105.0375	-4.60517	0.1200075
3381	1	-108.5976	-103.9925	-4.60517	0.0955907
3382	0	-109.0357	-104.4305	-4.60517	0.07159538
3383	1	-109.0602	-104.455	-4.60517	0.1096943
3384	0	-109.1334	-104.5283	-4.60517	0.1111989
3385	1	-108.5416	-103.9365	-4.60517	0.08908029
3386	0	-109.2808	-104.6757	-4.60517	0.113999
3387	1	-108.6027	-103.9975	-4.60517	0.0826851
3388	0	-108.6452	-104.04	-4.60517	0.0807972
3389	1	-108.5632	-103.9581	-4.60517	0.08526042
3390	0	-108.6807	-104.0756	-4.60517	0.09944337
3391	1	-109.2467	-104.6415	-4.60517	0.06846558
3392	0	-109.5355	-104.9303	-4.60517	0.1183278
3393	1	-110.8274	-106.2223	-4.60517	0.1354946
3394	0	-109.9514	-105.3463	-4.60517	0.06091159
3395	1	-108.5739	-103.9688	-4.60517	0.09401012
3396	0	-108.9584	-104.3533	-4.60517	0.1074414
3397	1	-108.554	-103.9488	-4.60517	0.08619323
3398	0	-108.9302	-104.325	-4.60517	0.106773
3399	1	-110.2043	-105.5991	-4.60517	0.1279002
3400	0	-108.546	-103.9409	-4.60517	0.09090839
3401	1	-108.5441	-103.939	-4.60517	0.08779874
3402	0	-109.3526	-104.7475	-4.60517	0.06710097
3403	1	-108.6522	-104.047	-4.60517	0.09828841
3404	0	-108.6974	-104.0922	-4.60517	0.1000651
3405	1	-108.5638	-103.9587	-4.60517	0.09316214
3406	0	-108.6434	-104.0382	-4.60517	0.09790534
3407	1	-109.0473	-104.4421	-4.60517	0.1094212
3408	0	-108.9897	-104.3845	-4.60517	0.07237648
3409	1	-108.5439	-103.9387	-4.60517	0.08786927
3410	0	-108.8235	-104.2183	-4.60517	0.07566035
3411	1	-110.945	-106.3399	-4.60517	0.1368334
3412	0	-108.5651	-103.96	-4.60517	0.09328196
3413	1	-108.5422	-103.937	-4.60517	0.08852051
3414	0	-109.1533	-104.5482	-4.60517	0.1115932
3415	1	-109.2719	-104.6667	-4.60517	0.1138357
3416	0	-108.8034	-104.1982	-4.60517	0.07612435
3417	1	-108.7105	-104.1053	-4.60517	0.07858072
3418	0	-108.5492	-103.944	-4.60517	0.0914672
3419	1	-108.6884	-104.0833	-4.60517	0.0792679
3420	0	-108.5482	-103.943	-4.60517	0.08698329
3421	1	-108.6248	-104.0197	-4.60517	0.09704293
3422	0	-109.2449	-104.6398	-4.60517	0.1133408
3423	1	-108.5483	-103.9432	-4.60517	0.09132944
3424	0	-108.7158	-104.1107	-4.60517	0.1007195
3425	1	-108.6464	-104.0413	-4.60517	0.09804124
3426	0	-109.2545	-104.6493	-4.60517	0.1135173
3427	1	-108.5812	-103.976	-4.60517	0.08391661
3428	0	-108.5422	-103.9371	-4.60517	0.0884771
3429	1	-108.8801	-104.275	-4.60517	0.07444172
3430	0	-108.9651	-104.3599	-4.60517	0.07281241
3431	1	-108.7643	-104.1592	-4.60517	0.1023016
3432	0	-108.7779	-104.1727	-4.60517	0.1027149
3433	1	-109.4223	-104.8171	-4.60517	0.06626118
3434	0	-112.8514	-108.2463	-4.60517	0.155998
3435	1	-108.5701	-103.9649	-4.60517	0.08469686
3436	0	-108.5468	-103.9417	-4.60517	0.08721522
3437	1	-110.206	-105.6008	-4.60517	0.05878812
3438	0	-108.649	-104.0438	-4.60517	0.09815328
3439	1	-108.5416	-103.9365	-4.60517	0.0891232
3440	0	-108.5421	-103.9369	-4.60517	0.08967409
3441	1	-108.5665	-103.9613	-4.60517	0.09339972
3442	0	-108.5886	-103.9834	-4.60517	0.08345989
3443	1	-108.6002	-103.995	-4.60517	0.09573971
3444	0	-110.886	-106.2809	-4.60517	0.1361647
3445	1	-108.5417	-103.9365	-4.60517	0.08930748
3446	0	-108.8787	-104.2735	-4.60517	0.1054972
3447	1	-109.1794	-104.5742	-4.60517	0.1121005
3448	0	-108.6735	-104.0683	-4.60517	0.09916312
3449	1	-108.5558	-103.9507	-4.60517	0.09234541
3450	0	-110.4016	-105.7964	-4.60517	0.05729571
3451	1	-108.5435	-103.9383	-4.60517	0.09028758
3452	0	-109.5761	-104.9709	-4.60517	0.118972
3453	1	-108.5794	-103.9742	-4.60517	0.09441263
3454	0	-108.7352	-104.13	-4.60517	0.07786737
3455	1	-108.6372	-104.0321	-4.60517	0.08111346
3456	0	-108.549	-103.9438	-4.60517	0.08686345
3457	1	-108.6122	-104.0071	-4.60517	0.09640345
3458	0	-108.8323	-104.2271	-4.60517	0.1042713
3459	1	-109.6759	-105.0707	-4.60517	0.06350404
3460	0	-109.5302	-104.925	-4.60517	0.06503583
3461	1	-110.0718	-105.4666	-4.60517	0.1261493
3462	0	-109.3091	-104.7039	-4.60517	0.1145071
3463	1	-108.6947	-104.0895	-4.60517	0.07906745
3464	0	-108.5906	-103.9855	-4.60517	0.08334217
3465	1	-108.6337	-104.0285	-4.60517	0.08126066
3466	0	-109.9105	-105.3054	-4.60517	0.06127501
3467	1	-109.2401	-104.635	-4.60517	0.06855378
3468	0	-109.2255	-104.6204	-4.60517	0.06875204
3469	1	-110.6779	-106.0727	-4.60517	0.05535344
3470	0	-108.7709	-104.1657	-4.60517	0.07692061
3471	1	-108.5671	-103.962	-4.60517	0.08492866
3472	0	-109.0103	-104.4051	-4.60517	0.1086172
3473	1	-109.1547	-104.5496	-4.60517	0.1116207
3474	0	-109.1171	-104.5119	-4.60517	0.1108698
3475	1	-108.8393	-104.2341	-4.60517	0.104461
3476	0	-109.4159	-104.8108	-4.60517	0.06633622
3477	1	-108.8514	-104.2463	-4.60517	0.1047878
3478	0	-109.8266	-105.2214	-4.60517	0.06204313
3479	1	-112.8481	-108.2429	-4.60517	0.1559674
3480	0	-108.5417	-103.9365	-4.60517	0.08927412
3481	1	-108.6003	-103.9952	-4.60517	0.08280758
3482	0	-108.6565	-104.0514	-4.60517	0.08036685
3483	1	-108.7935	-104.1883	-4.60517	0.07636079
3484	0	-109.3372	-104.7321	-4.60517	0.1150059
3485	1	-108.5568	-103.9516	-4.60517	0.09245247
3486	0	-108.5493	-103.9442	-4.60517	0.08680587
3487	1	-108.6243	-104.0191	-4.60517	0.09701807
3488	0	-108.6036	-103.9985	-4.60517	0.0826363
3489	1	-108.5699	-103.9648	-4.60517	0.08470825
3490	0	-108.9083	-104.3032	-4.60517	0.1062422
3491	1	-108.7986	-104.1934	-4.60517	0.1033243
3492	0	-109.5218	-104.9166	-4.60517	0.1181073
3493	1	-109.161	-104.5558	-4.60517	0.1117437
3494	0	-108.5605	-103.9553	-4.60517	0.09284288
3495	1	-109.0817	-104.4765	-4.60517	0.07085482
3496	0	-109.5024	-104.8972	-4.60517	0.1177936
3497	1	-108.9271	-104.3219	-4.60517	0.1066989
3498	0	-108.5849	-103.9797	-4.60517	0.09479201
3499	1	-109.8746	-105.2694	-4.60517	0.123428
3500	0	-108.5541	-103.9489	-4.60517	0.09214016
3501	1	-110.7448	-106.1396	-4.60517	0.05490879
3502	0	-108.9933	-104.3881	-4.60517	0.1082384
3503	1	-108.5494	-103.9442	-4.60517	0.08679775
3504	0	-109.3237	-104.7185	-4.60517	0.06746304
