Iteration	Replicate_ID	Posterior	Likelihood	Prior	interval_times[1]	interval_times[2]	interval_times[3]	interval_times[4]	interval_times[5]	interval_times[6]	interval_times[7]	interval_times[8]	interval_times[9]
205	1	-169.7907	-115.1775	-54.61314	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
206	0	-153.9943	-115.986	-38.0083	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
207	1	-178.2168	-113.1562	-65.06062	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
208	0	-142.8865	-115.2262	-27.66032	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
209	1	-170.4424	-111.6485	-58.79391	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
210	0	-152.8496	-115.0932	-37.75639	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
211	1	-171.8525	-110.3992	-61.45325	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
212	0	-193.8224	-115.3031	-78.51929	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
213	1	-179.3511	-115.0521	-64.29899	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
214	0	-182.7553	-117.3403	-65.41497	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
215	1	-183.6467	-115.5054	-68.14135	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
216	0	-163.5461	-114.0933	-49.4528	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
217	1	-174.0315	-116.0251	-58.00648	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
218	0	-135.6438	-112.8963	-22.74747	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
219	1	-174.0324	-110.9918	-63.04056	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
220	0	-154.4981	-115.1165	-39.38156	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
221	1	-153.2753	-112.238	-41.03731	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
222	0	-126.2302	-115.2728	-10.95741	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
223	1	-172.1247	-115.4802	-56.6444	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
224	0	-146.0459	-117.4214	-28.62454	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
225	1	-145.8396	-112.6878	-33.15182	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
226	0	-161.1136	-116.9944	-44.11925	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
227	1	-155.8164	-115.2593	-40.55714	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
228	0	-158.5392	-115.077	-43.46221	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
229	1	-165.0402	-115.9954	-49.04479	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
230	0	-165.0531	-116.3669	-48.68622	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
231	1	-168.5092	-114.7883	-53.72097	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
232	0	-156.9096	-115.5449	-41.36475	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
233	1	-164.8406	-116.0848	-48.75585	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
234	0	-124.0297	-118.6302	-5.399539	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
235	1	-158.3794	-114.3666	-44.01275	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
236	0	-127.5262	-117.6221	-9.904071	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
237	1	-138.0709	-116.1368	-21.93415	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
238	0	-157.2014	-115.977	-41.22436	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
239	1	-133.2423	-114.6521	-18.59025	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
240	0	-150.3533	-118.144	-32.20938	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
241	1	-154.4064	-115.0641	-39.34234	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
242	0	-148.7348	-126.1342	-22.6006	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
243	1	-162.6335	-112.9277	-49.70579	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
244	0	-133.9063	-128.3172	-5.589123	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
245	1	-141.7088	-114.5382	-27.17063	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
246	0	-127.4101	-120.4623	-6.94774	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
247	1	-175.3782	-117.5001	-57.87817	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
248	0	-140.7923	-117.0329	-23.75943	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
249	1	-187.679	-116.2883	-71.39071	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
250	0	-151.7727	-119.1949	-32.57778	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
251	1	-169.6449	-113.6395	-56.00535	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
252	0	-158.3459	-115.7731	-42.57277	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
253	1	-146.7496	-113.2484	-33.50125	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
254	0	-163.5033	-121.6662	-41.83719	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
255	1	-145.2907	-114.54	-30.75063	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
256	0	-176.9503	-115.683	-61.2673	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
257	1	-163.168	-113.8339	-49.33415	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
258	0	-172.2122	-115.0147	-57.19753	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
259	1	-162.7862	-116.6248	-46.16138	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
260	0	-181.0496	-117.7332	-63.31643	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
261	1	-161.5537	-115.426	-46.12769	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
262	0	-153.4591	-118.8573	-34.60177	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
263	1	-166.7755	-112.6077	-54.16772	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
264	0	-158.3241	-114.2069	-44.11719	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
265	1	-184.4639	-116.3851	-68.07881	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
266	0	-160.3782	-115.5092	-44.86902	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
267	1	-162.7917	-117.4007	-45.39096	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
268	0	-154.8431	-115.6301	-39.21301	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
269	1	-128.4476	-116.7626	-11.68505	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
270	0	-179.778	-117.7751	-62.00284	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
271	1	-149.4888	-115.4166	-34.07215	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
272	0	-181.6774	-113.1304	-68.54706	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
273	1	-152.7934	-121.1298	-31.66359	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
274	0	-146.9348	-113.819	-33.11578	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
275	1	-156.4776	-119.8585	-36.61907	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
276	0	-144.3851	-120.7794	-23.60569	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
277	1	-161.6764	-116.4798	-45.19667	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
278	0	-154.217	-114.6166	-39.60042	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
279	1	-162.3465	-116.2883	-46.05823	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
280	0	-116.9099	-115.9048	-1.005069	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
281	1	-159.3903	-114.7689	-44.6214	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
282	0	-149.5702	-114.9455	-34.62468	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
283	1	-141.1376	-115.1379	-25.9997	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
284	0	-144.3569	-114.7903	-29.5666	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
285	1	-127.903	-117.0236	-10.87945	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
286	0	-165.6497	-117.595	-48.05472	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
287	1	-155.6808	-117.0228	-38.65795	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
288	0	-132.4422	-120.2412	-12.20099	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
289	1	-157.7218	-115.214	-42.50778	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
290	0	-148.8565	-120.0086	-28.84786	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
291	1	-142.2322	-115.7855	-26.44664	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
292	0	-111.5281	-115.3864	3.85837	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
293	1	-150.6512	-114.5807	-36.07058	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
294	0	-121.6446	-114.8896	-6.754973	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
295	1	-133.1635	-115.1999	-17.96354	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
296	0	-121.438	-115.1766	-6.261359	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
297	1	-129.0684	-114.5844	-14.48396	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
298	0	-121.6063	-115.1952	-6.411027	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
299	1	-149.1098	-116.616	-32.49372	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
300	0	-126.033	-114.7477	-11.28523	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
301	1	-121.2575	-118.4364	-2.821097	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
302	0	-140.0331	-113.784	-26.24908	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
303	1	-114.4961	-119.8741	5.377963	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
304	0	-153.7988	-116.7563	-37.04258	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
305	1	-107.0302	-117.2374	10.2072	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
306	0	-149.9887	-114.1557	-35.83305	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
307	1	-116.7875	-117.115	0.3274909	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
308	0	-130.4193	-115.6715	-14.74772	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
309	1	-113.2431	-116.2435	3.000451	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
310	0	-119.3543	-117.9805	-1.373851	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
311	1	-142.4428	-115.3868	-27.05605	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
312	0	-146.0465	-117.0715	-28.97508	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
313	1	-123.4201	-114.6401	-8.779972	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
314	0	-151.6602	-118.5687	-33.09155	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
315	1	-139.6701	-115.7901	-23.87999	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
316	0	-149.6416	-119.5777	-30.06392	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
317	1	-134.8235	-115.7553	-19.06824	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
318	0	-155.9678	-119.3601	-36.60764	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
319	1	-153.1778	-114.9577	-38.2201	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
320	0	-153.932	-116.6888	-37.24322	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
321	1	-139.4214	-114.9994	-24.42206	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
322	0	-145.1379	-113.124	-32.01388	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
323	1	-135.2859	-116.2765	-19.00935	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
324	0	-147.8181	-112.8101	-35.00804	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
325	1	-163.1179	-113.8703	-49.24752	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
326	0	-165.9787	-115.5198	-50.45898	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
327	1	-176.0643	-116.9398	-59.12456	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
328	0	-179.0649	-115.1142	-63.95071	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
329	1	-158.3588	-114.1062	-44.2526	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
330	0	-213.464	-117.9828	-95.48121	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
331	1	-200.0959	-116.7867	-83.30914	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
332	0	-188.2029	-114.3755	-73.82743	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
333	1	-154.8931	-115.9059	-38.98722	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
334	0	-179.706	-116.3873	-63.31875	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
335	1	-178.4841	-115.3831	-63.10099	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
336	0	-217.8269	-115.5971	-102.2298	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
337	1	-155.49	-113.972	-41.518	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
338	0	-207.6303	-114.6812	-92.94913	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
339	1	-145.1663	-115.4964	-29.66989	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
340	0	-207.4644	-115.4009	-92.06351	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
341	1	-133.0474	-119.7403	-13.3071	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
342	0	-190.8674	-119.8416	-71.02581	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
343	1	-147.2958	-118.6687	-28.62708	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
344	0	-180.9653	-114.9112	-66.05418	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
345	1	-148.7361	-116.1599	-32.57623	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
346	0	-171.3654	-115.5079	-55.8575	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
347	1	-145.2277	-115.3627	-29.86498	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
348	0	-174.0235	-114.4727	-59.55079	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
349	1	-158.8387	-115.5476	-43.29111	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
350	0	-164.3174	-114.2313	-50.08614	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
351	1	-143.4622	-112.5554	-30.90684	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
352	0	-156.2597	-114.3795	-41.88024	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
353	1	-152.305	-112.5285	-39.77649	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
354	0	-136.5995	-117.9874	-18.61205	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
355	1	-142.9881	-111.2394	-31.74876	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
356	0	-152.311	-115.7939	-36.51719	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
357	1	-158.3189	-114.11	-44.209	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
358	0	-159.7436	-114.5829	-45.16077	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
359	1	-155.0466	-113.1232	-41.92339	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
360	0	-157.2209	-116.1175	-41.10342	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
361	1	-176.9371	-112.7152	-64.22189	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
362	0	-154.633	-117.9808	-36.65217	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
363	1	-140.173	-113.9821	-26.19092	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
364	0	-198.3918	-116.3497	-82.04207	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
365	1	-141.7333	-112.4103	-29.32297	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
366	0	-161.221	-116.0186	-45.2024	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
367	1	-179.85	-114.8921	-64.9579	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
368	0	-167.2931	-118.4915	-48.8016	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
369	1	-159.6481	-114.1101	-45.53798	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
370	0	-179.0645	-113.1901	-65.8744	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
371	1	-160.526	-112.8445	-47.68145	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
372	0	-179.6616	-112.3737	-67.28786	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
373	1	-116.461	-114.5414	-1.919641	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
374	0	-171.4036	-115.7359	-55.66771	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
375	1	-143.6853	-110.8884	-32.79693	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
376	0	-178.0604	-113.4736	-64.58683	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
377	1	-135.7492	-111.675	-24.07417	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
378	0	-162.0825	-115.2818	-46.80071	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
379	1	-152.3744	-112.0645	-40.30985	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
380	0	-165.2314	-111.5647	-53.66677	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
381	1	-146.8093	-114.0247	-32.78451	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
382	0	-170.0717	-117.907	-52.16469	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
383	1	-155.6009	-111.8643	-43.73653	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
384	0	-170.5867	-110.0275	-60.55919	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
385	1	-154.9585	-112.4453	-42.51327	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
386	0	-169.4757	-111.3338	-58.14183	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
387	1	-159.5697	-111.2042	-48.3655	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
388	0	-178.3646	-111.0633	-67.30128	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
389	1	-147.6553	-112.279	-35.37633	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
390	0	-168.5906	-115.1495	-53.44111	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
391	1	-135.8897	-112.1766	-23.71318	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
392	0	-161.5505	-117.9805	-43.56997	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
393	1	-152.8677	-115.6766	-37.19111	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
394	0	-154.0039	-112.6826	-41.32132	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
395	1	-146.6649	-115.7978	-30.86705	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
396	0	-146.3978	-115.8085	-30.58935	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
397	1	-131.3079	-118.3671	-12.94078	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
398	0	-133.7332	-114.9922	-18.741	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
399	1	-141.1364	-126.0247	-15.11176	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
400	0	-162.8051	-116.7049	-46.10021	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
401	1	-138.7009	-116.9219	-21.779	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
402	0	-151.7228	-122.2902	-29.43258	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
403	1	-128.224	-113.8945	-14.32953	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
404	0	-146.7828	-118.8063	-27.97647	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
405	1	-126.0166	-115.0241	-10.99258	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
406	0	-153.2494	-118.6004	-34.64901	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
407	1	-171.5818	-118.8178	-52.76395	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
408	0	-149.3411	-114.8508	-34.4903	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
409	1	-144.5505	-116.6074	-27.94311	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
410	0	-154.6292	-114.2278	-40.40137	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
411	1	-158.2476	-115.3616	-42.88606	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
412	0	-122.594	-114.4793	-8.114669	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
413	1	-153.5033	-113.5745	-39.92874	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
414	0	-133.7583	-112.7038	-21.05455	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
415	1	-146.9806	-115.2438	-31.73677	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
